"","R.N","FROM","TO","prs","revenue"
"461","E101","SAHABABAD","MIRZAMURAD BAZAR",1,27
"462","E101","SANMUKH HOSPITAL","CANTT RLY STATION",6,228
"463","E101","SATOMAHUA","CANTT RLY STATION",1,33
"464","E101","TARNA","CANTT RLY STATION",1,22
"465","E101","TARNA","LBS AIRPORT",2,54
"466","E101","VYASBAGH","CANTT RLY STATION",10,270
"467","E101","VYASBAGH","JAGATPUR",1,38
"468","E102","AGRASEN MOD","BABATPUR
CHAURAHA",2,66
"469","E102","AGRASEN MOD","CANTT RLY STATION",2,44
"470","E102","AGRASEN MOD","NADESAR",1,17
"471","E102","AIRPORT ROAD","BHOJUBEER",3,99
"472","E102","AIRPORT ROAD","BOULIA",1,38
"473","E102","AIRPORT ROAD","CANTT RLY STATION",5,190
"474","E102","AIRPORT ROAD","CANTT RLY
STATION",2,760
"475","E102","AIRPORT ROAD","CIRCUIT HOUSE",1,33
"476","E102","AIRPORT ROAD","KACHAHARI",1,33
"477","E102","AIRPORT ROAD","MIRZAMURAD BAZAR",1,59
"478","E102","AIRPORT ROAD","MODHAILA",2,86
"479","E102","AIRPORT ROAD","RAJATALAB",1,54
"480","E102","AIRPORT ROAD","ROHANIA",1,43
"481","E102","B.H.E.L.","BABATPUR
CHAURAHA",6,162
"482","E102","B.H.E.L.","CANTT RLY STATION",3,66
"483","E102","B.H.E.L.","KACHAHARI",1,22
"484","E102","BABATPUR CHAURAHA","AGRASEN MOD",1,33
"485","E102","BABATPUR CHAURAHA","BHOJUBEER",1,33
"486","E102","BABATPUR CHAURAHA","BOULIA",1,43
"487","E102","BABATPUR CHAURAHA","CANTT RLY STATION",42,1596
"488","E102","BABATPUR CHAURAHA","LAHARTARA",1,43
"489","E102","BABATPUR CHAURAHA","MODHAILA",1,43
"490","E102","BABATPUR
CHAURAHA","BHOJUBEER",15,495
"491","E102","BABATPUR
CHAURAHA","BHULLANPUR",4,172
"492","E102","BABATPUR
CHAURAHA","CANTT RLY STATION",84,3192
"493","E102","BABATPUR
CHAURAHA","CANTT RLY
STATION",19,722
"494","E102","BABATPUR
CHAURAHA","CHANDPUR
CHAURAHA",1,43
"495","E102","BABATPUR
CHAURAHA","CIRCUIT HOUSE",2,66
"496","E102","BABATPUR
CHAURAHA","GILAT BAZAR",1,33
"497","E102","BABATPUR
CHAURAHA","HARHUA",1,22
"498","E102","BABATPUR
CHAURAHA","KAAZI SARAI",2,44
"499","E102","BABATPUR
CHAURAHA","LAHARTARA",1,43
"500","E102","BABATPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,59
"501","E102","BABATPUR
CHAURAHA","MOHANSARAI",2,108
"502","E102","BABATPUR
CHAURAHA","RAJATALAB",5,270
"503","E102","BABATPUR
CHAURAHA","ROHANIA",10,480
"504","E102","BABATPUR
CHAURAHA","TARNA",8,216
"505","E102","BHOJUBEER","BABATPUR CHAURAHA",5,165
"506","E102","BHOJUBEER","BABATPUR
CHAURAHA",5,165
"507","E102","BHOJUBEER","CANTT RLY STATION",4,68
"508","E102","BHOJUBEER","CHANDPUR
CHAURAHA",1,22
"509","E102","BHOJUBEER","HARHUA",3,66
"510","E102","BHOJUBEER","KAAZI SARAI",4,88
"511","E102","BHOJUBEER","RTO",2,54
"512","E102","BHOJUBEER","SADHU KI KUTIYA",1,43
"513","E102","BHOJUBEER","SATOMAHUA",3,81
"514","E102","BHULLANPUR","BABATPUR
CHAURAHA",1,43
"515","E102","BHULLANPUR","BHOJUBEER",1,27
"516","E102","BHULLANPUR","SADHU KI KUTIYA",3,99
"517","E102","BOULIA","BABATPUR CHAURAHA",1,43
"518","E102","BOULIA","CANTT RLY STATION",5,60
"519","E102","BOULIA","KACHAHARI",1,17
"520","E102","BOULIA","MIRZAMURAD BAZAR",1,38
"521","E102","BOULIA","MIRZAMURAD
BAZAR",1,38
"522","E102","BOULIA","MOHANSARAI",1,27
"523","E102","BOULIA","RAJATALAB",2,54
"524","E102","BOULIA","ROHANIA",1,17
"525","E102","CANTT RLY STATION","AGRASEN MOD",1,22
"526","E102","CANTT RLY STATION","AIRPORT ROAD",3,114
"527","E102","CANTT RLY STATION","B.H.E.L.",4,88
"528","E102","CANTT RLY STATION","BABATPUR CHAURAHA",9,342
"529","E102","CANTT RLY STATION","BABATPUR
CHAURAHA",51,1938
"530","E102","CANTT RLY STATION","BHOJUBEER",3,51
"531","E102","CANTT RLY STATION","BHULLANPUR",9,198
"532","E102","CANTT RLY STATION","CHANDPUR
CHAURAHA",10,170
"533","E102","CANTT RLY STATION","HARHUA",16,432
"534","E102","CANTT RLY STATION","JAGATPUR",3,66
"535","E102","CANTT RLY STATION","KAAZI SARAI",3,99
"536","E102","CANTT RLY STATION","KIT",2,76
"537","E102","CANTT RLY STATION","MIRZAMURAD BAZAR",7,301
"538","E102","CANTT RLY STATION","MIRZAMURAD
BAZAR",11,473
"539","E102","CANTT RLY STATION","MODHAILA",2,34
"540","E102","CANTT RLY STATION","MOHANSARAI",41,1107
"541","E102","CANTT RLY STATION","RAJATALAB",34,1122
"542","E102","CANTT RLY STATION","RAKHAUNA",1,38
"543","E102","CANTT RLY STATION","ROHANIA",15,330
"544","E102","CANTT RLY STATION","RTO",7,231
"545","E102","CANTT RLY STATION","SADHU KI KUTIYA",3,114
"546","E102","CANTT RLY STATION","SAHABABAD",1,27
"547","E102","CANTT RLY STATION","SANMUKH HOSPITAL",2,76
"548","E102","CANTT RLY
STATION","B.H.E.L.",2,44
"549","E102","CANTT RLY
STATION","BABATPUR
CHAURAHA",18,684
"550","E102","CANTT RLY
STATION","JAGATPUR",1,22
"551","E102","CANTT RLY
STATION","MIRZAMURAD
BAZAR",4,172
"552","E102","CANTT RLY
STATION","MOHANSARAI",2,54
"553","E102","CANTT RLY
STATION","RAJATALAB",1,33
"554","E102","CANTT RLY
STATION","RAKHAUNA",1,38
"555","E102","CHANDPUR CHAURAHA","CANTT RLY STATION",3,51
"556","E102","CHANDPUR
CHAURAHA","AGRASEN MOD",1,27
"557","E102","CHANDPUR
CHAURAHA","BABATPUR
CHAURAHA",5,215
"558","E102","CHANDPUR
CHAURAHA","CANTT RLY STATION",7,119
"559","E102","CHANDPUR
CHAURAHA","CIRCUIT HOUSE",1,22
"560","E102","CHANDPUR
CHAURAHA","HARHUA",1,33
"561","E102","CHANDPUR
CHAURAHA","JAGATPUR",1,17
"562","E102","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"563","E102","CHANDPUR
CHAURAHA","MOHANSARAI",2,44
"564","E102","CHANDPUR
CHAURAHA","RTO",3,114
"565","E102","CHANDPUR
CHAURAHA","SAHABABAD",1,22
"566","E102","CIRCUIT HOUSE","BABATPUR
CHAURAHA",6,198
"567","E102","CIRCUIT HOUSE","CANTT RLY STATION",1,17
"568","E102","CIRCUIT HOUSE","MOHANSARAI",1,33
"569","E102","CIRCUIT HOUSE","SADHU KI KUTIYA",1,43
"570","E102","GILAT BAZAR","BABATPUR
CHAURAHA",1,33
"571","E102","GILAT BAZAR","CANTT RLY STATION",9,153
"572","E102","GILAT BAZAR","MIRZAMURAD BAZAR",1,48
"573","E102","GILAT BAZAR","RTO",3,81
"574","E102","GILAT BAZAR","SADHU KI KUTIYA",1,43
"575","E102","HARHUA","BABATPUR CHAURAHA",1,22
"576","E102","HARHUA","BABATPUR
CHAURAHA",4,88
"577","E102","HARHUA","BHOJUBEER",1,22
"578","E102","HARHUA","CANTT RLY STATION",13,351
"579","E102","HARHUA","GILAT BAZAR",1,22
"580","E102","JAGATPUR","CANTT RLY STATION",4,88
"581","E102","JAGATPUR","KACHAHARI",1,27
"582","E102","JAGATPUR","MIRZAMURAD BAZAR",1,33
"583","E102","JAGATPUR","MOHANSARAI",2,34
"584","E102","KAAZI SARAI","BABATPUR
CHAURAHA",2,44
"585","E102","KAAZI SARAI","CANTT RLY STATION",2,66
"586","E102","KAAZI SARAI","GILAT BAZAR",1,22
"587","E102","KAAZI SARAI","MIRZAMURAD
BAZAR",2,108
"588","E102","KACHAHARI","BABATPUR
CHAURAHA",4,152
"589","E102","KACHAHARI","CANTT RLY STATION",1,12
"590","E102","KACHAHARI","CANTT RLY
STATION",1,12
"591","E102","KACHAHARI","KAAZI SARAI",1,27
"592","E102","KACHAHARI","MODHAILA",1,22
"593","E102","KACHAHARI","MOHANSARAI",4,132
"594","E102","KACHAHARI","ROHANIA",1,27
"595","E102","KACHAHARI","RTO",1,33
"596","E102","KIT","BOULIA",1,38
"597","E102","KIT","CANTT RLY STATION",4,152
"598","E102","KIT","CANTT RLY
STATION",5,190
"599","E102","KIT","KACHAHARI",2,86
"600","E102","LAHARTARA","KIT",1,38
"601","E102","LAHARTARA","MIRZAMURAD BAZAR",1,38
"602","E102","LAHARTARA","MOHANSARAI",2,54
"603","E102","MIRZAMURAD BAZAR","BABATPUR CHAURAHA",1,59
"604","E102","MIRZAMURAD BAZAR","BABATPUR
CHAURAHA",1,59
"605","E102","MIRZAMURAD BAZAR","BHOJUBEER",8,344
"606","E102","MIRZAMURAD BAZAR","CANTT RLY STATION",3,129
"607","E102","MIRZAMURAD BAZAR","KACHAHARI",4,172
"608","E102","MIRZAMURAD BAZAR","LAHARTARA",1,38
"609","E102","MIRZAMURAD BAZAR","MODHAILA",3,99
"610","E102","MIRZAMURAD E
STATION","AIRPORT ROAD",2,118
"611","E102","MIRZAMURAD
BAZAR","BABATPUR
CHAURAHA",3,177
"612","E102","MIRZAMURAD
BAZAR","BHOJUBEER",2,86
"613","E102","MIRZAMURAD
BAZAR","BOULIA",1,38
"614","E102","MIRZAMURAD
BAZAR","ROHANIA",2,66
"615","E102","MIRZAMURAD
BAZAR","RTO",2,118
"616","E102","MODHAILA","BABATPUR
CHAURAHA",2,86
"617","E102","MODHAILA","CANTT RLY STATION",4,68
"618","E102","MODHAILA","CIRCUIT HOUSE",1,22
"619","E102","MODHAILA","KACHAHARI",2,44
"620","E102","MODHAILA","MIRZAMURAD BAZAR",1,33
"621","E102","MODHAILA","MIRZAMURAD
BAZAR",1,33
"622","E102","MODHAILA","RAJATALAB",1,27
"623","E102","MOHANSARAI","BABATPUR
CHAURAHA",2,108
"624","E102","MOHANSARAI","BHOJUBEER",4,132
"625","E102","MOHANSARAI","BOULIA",1,27
"626","E102","MOHANSARAI","CANTT RLY STATION",46,1242
"627","E102","MOHANSARAI","CANTT RLY
STATION",1,27
"628","E102","MOHANSARAI","CHANDPUR
CHAURAHA",6,132
"629","E102","MOHANSARAI","CIRCUIT HOUSE",1,33
"630","E102","MOHANSARAI","HARHUA",1,43
"631","E102","MOHANSARAI","KACHAHARI",12,396
"632","E102","MOHANSARAI","LAHARTARA",1,27
"633","E102","MOHANSARAI","ROHANIA",1,17
"634","E102","NADESAR","BABATPUR CHAURAHA",1,38
"635","E102","NADESAR","BABATPUR
CHAURAHA",14,532
"636","E102","NADESAR","RAJATALAB",3,99
"637","E102","RAJATALAB","B.H.E.L.",2,86
"638","E102","RAJATALAB","BABATPUR
CHAURAHA",3,162
"639","E102","RAJATALAB","BHOJUBEER",4,152
"640","E102","RAJATALAB","BOULIA",2,54
"641","E102","RAJATALAB","CANTT RLY STATION",18,594
"642","E102","RAJATALAB","CANTT RLY
STATION",5,165
"643","E102","RAJATALAB","CHANDPUR
CHAURAHA",2,54
"644","E102","RAJATALAB","KACHAHARI",3,114
"645","E102","RAJATALAB","LAHARTARA",1,33
"646","E102","RAJATALAB","MODHAILA",1,27
"647","E102","RAJATALAB","ROHANIA",1,22
"648","E102","RAJATALAB","RTO",1,48
"649","E102","RAJATALAB","SATOMAHUA",2,96
"650","E102","RAKHAUNA","CANTT RLY STATION",1,38
"651","E102","ROHANIA","BABATPUR
CHAURAHA",4,192
"652","E102","ROHANIA","CANTT RLY STATION",12,264
"653","E102","ROHANIA","CHANDPUR CHAURAHA",2,24
"654","E102","ROHANIA","CHANDPUR
CHAURAHA",1,12
"655","E102","ROHANIA","CIRCUIT HOUSE",1,27
"656","E102","ROHANIA","KACHAHARI",2,54
"657","E102","ROHANIA","LAHARTARA",1,17
"658","E102","ROHANIA","MIRZAMURAD BAZAR",1,33
"659","E102","ROHANIA","MODHAILA",1,12
"660","E102","ROHANIA","MOHANSARAI",3,51
"661","E102","ROHANIA","NADESAR",2,44
"662","E102","ROHANIA","RAJATALAB",3,66
"663","E102","RTO","BHOJUBEER",1,27
"664","E102","RTO","CANTT RLY STATION",2,66
"665","E102","RTO","CANTT RLY
STATION",1,33
"666","E102","RTO","CHANDPUR CHAURAHA",3,114
"667","E102","SADHU KI KUTIYA","AGRASEN MOD",1,43
"668","E102","SADHU KI KUTIYA","BHOJUBEER",5,215
"669","E102","SADHU KI KUTIYA","CANTT RLY STATION",6,228
"670","E102","SADHU KI KUTIYA","CANTT RLY
STATION",2,76
"671","E102","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",4,132
"672","E102","SADHU KI KUTIYA","KACHAHARI",2,86
"673","E102","SADHU KI KUTIYA","MODHAILA",2,66
"674","E102","SADHU KI KUTIYA","NADESAR",4,152
"675","E102","SAHABABAD","BABATPUR
CHAURAHA",2,96
"676","E102","SAHABABAD","BOULIA",1,22
"677","E102","SAHABABAD","CANTT RLY STATION",12,324
"678","E102","SAHABABAD","CIRCUIT HOUSE",1,33
"679","E102","SAHABABAD","KACHAHARI",2,66
"680","E102","SANMUKH
HOSPITAL","CANTT RLY STATION",1,38
"681","E102","SANMUKH
HOSPITAL","CANTT RLY
STATION",1,38
"682","E102","SATOMAHUA","BABATPUR
CHAURAHA",1,17
"683","E102","SATOMAHUA","BOULIA",3,114
"684","E102","SATOMAHUA","CANTT RLY STATION",1,33
"685","E102","SATOMAHUA","GILAT BAZAR",1,27
"686","E102","TARNA","BABATPUR
CHAURAHA",1,27
"687","E102","TARNA","CANTT RLY STATION",2,44
"688","E102","TARNA","CANTT RLY
STATION",5,110
"689","E102","TARNA","KAAZI SARAI",1,17
"690","E102","VYASBAGH","CANTT RLY STATION",2,54
"691","E102","VYASBAGH","CHANDPUR
CHAURAHA",2,66
"692","E102","VYASBAGH","NADESAR",1,22
"693","E102","VYASBAGH","ROHANIA",1,33
"694","E102","VYASBAGH","SAHABABAD",1,38
"695","E103","BHELUPUR","CANTT RLY STATION",3,51
"696","E103","BHELUPUR","MIRZAMURAD BAZAR",1,43
"697","E103","BHELUPUR","RAVIDAS GATE",1,12
"698","E103","BHULLANPUR","JAGATPUR",1,12
"699","E103","BOULIA","ROHANIA",2,34
"700","E103","CANTT RLY STATION","CHANDPUR
CHAURAHA",5,85
"701","E103","CANTT RLY STATION","DURGA KUND",15,255
"702","E103","CANTT RLY STATION","JAGATPUR",24,528
"703","E103","CANTT RLY STATION","KACHHAWAN ROAD",20,960
"704","E103","CANTT RLY STATION","KHOCHAWAN",2,96
"705","E103","CANTT RLY STATION","KIT",1,38
"706","E103","CANTT RLY STATION","LANKA",56,1232
"707","E103","CANTT RLY STATION","MIRZAMURAD BAZAR",4,172
"708","E103","CANTT RLY STATION","MODHAILA",8,136
"709","E103","CANTT RLY STATION","MOHANSARAI",23,621
"710","E103","CANTT RLY STATION","RAJATALAB",12,396
"711","E103","CANTT RLY STATION","ROHANIA",3,66
"712","E103","CANTT RLY STATION","RUPAPUR",5,215
"713","E103","CANTT RLY STATION","SADHU KI KUTIYA",2,76
"714","E103","CANTT RLY STATION","SAHABABAD",1,27
"715","E103","CHANDPUR
CHAURAHA","CANTT RLY STATION",1,17
"716","E103","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"717","E103","CHANDPUR
CHAURAHA","MOHANSARAI",2,44
"718","E103","CHANDPUR
CHAURAHA","RAJATALAB",1,27
"719","E103","DURGA KUND","CANTT RLY STATION",10,170
"720","E103","DURGA KUND","RATHYATRA",1,12
"721","E103","JAGATPUR","CANTT RLY STATION",4,88
"722","E103","KACHHAWAN ROAD","BHELUPUR",11,528
"723","E103","KACHHAWAN ROAD","CANTT RLY STATION",12,576
"724","E103","KACHHAWAN ROAD","LAHARTARA",4,172
"725","E103","KACHHAWAN ROAD","LANKA",4,216
"726","E103","KACHHAWAN ROAD","ROHANIA",1,38
"727","E103","KIT","CANTT RLY STATION",3,114
"728","E103","LAHARTARA","BHULLANPUR",1,17
"729","E103","LAHARTARA","CHANDPUR
CHAURAHA",1,12
"730","E103","LAHARTARA","MOHANSARAI",2,54
"731","E103","LAHARTARA","RAJATALAB",1,33
"732","E103","LAHARTARA","ROHANIA",2,34
"733","E103","LALPUR CHATTI","CANTT RLY STATION",3,129
"734","E103","LALPUR CHATTI","LANKA",1,48
"735","E103","LANKA","BHELUPUR",1,17
"736","E103","LANKA","CANTT RLY STATION",94,2068
"737","E103","LANKA","JAGATPUR",1,33
"738","E103","LANKA","LAHARTARA",1,22
"739","E103","LANKA","RAKHAUNA",1,43
"740","E103","LANKA","RATHYATRA",4,68
"741","E103","LANKA","RAVINDERPURI",1,12
"742","E103","LANKA","SIGRA",24,408
"743","E103","MIRZAMURAD BAZAR","BHULLANPUR",1,33
"744","E103","MIRZAMURAD BAZAR","CANTT RLY STATION",4,172
"745","E103","MIRZAMURAD BAZAR","MODHAILA",1,33
"746","E103","MIRZAMURAD BAZAR","RAVINDERPURI",3,129
"747","E103","MODHAILA","CANTT RLY STATION",1,17
"748","E103","MODHAILA","RUPAPUR",1,38
"749","E103","MOHANSARAI","CANTT RLY STATION",7,189
"750","E103","MOHANSARAI","CHANDPUR
CHAURAHA",3,66
"751","E103","MOHANSARAI","KACHHAWAN ROAD",2,66
"752","E103","MOHANSARAI","LANKA",1,38
"753","E103","MOHANSARAI","MIRZAMURAD BAZAR",2,54
"754","E103","RAJATALAB","BHULLANPUR",1,22
"755","E103","RAJATALAB","CANTT RLY STATION",7,231
"756","E103","RAJATALAB","KACHHAWAN ROAD",1,33
"757","E103","RAJATALAB","LANKA",1,43
"758","E103","RATHYATRA","CANTT RLY STATION",2,24
"759","E103","RATHYATRA","DURGA KUND",1,12
"760","E103","ROHANIA","CANTT RLY STATION",2,44
"761","E103","ROHANIA","SIGRA",2,44
"762","E103","RUPAPUR","CANTT RLY STATION",3,129
"763","E103","RUPAPUR","SIGRA",1,43
"764","E103","SADHU KI KUTIYA","BOULIA",2,66
"765","E103","SADHU KI KUTIYA","CANTT RLY STATION",5,190
"766","E103","SAHABABAD","CANTT RLY STATION",5,135
"767","E103","SAHABABAD","MODHAILA",1,17
"768","E103","SAHABABAD","RAVIDAS GATE",1,33
"769","E103","SIGRA","LANKA",11,187
"770","E103","SIGRA","RAVINDERPURI",1,12
"771","E104","AYAR","CHANDMARI",1,17
"772","E104","AYAR","CIRCUIT HOUSE",1,27
"773","E104","AYAR","MIRZAMURAD
BAZAR",1,54
"774","E104","AYAR","RAJATALAB",6,288
"775","E104","AYAR","SARAIYA",1,22
"776","E104","BELWARIYA","BHULLANPUR",1,33
"777","E104","BELWARIYA","CANTT RLY STATION",1,27
"778","E104","BELWARIYA","SARAIYA",2,54
"779","E104","BHOJUBEER","AYAR",1,22
"780","E104","BHOJUBEER","CANTT RLY STATION",3,51
"781","E104","BHOJUBEER","CANTT RLY
STATION",1,17
"782","E104","BHOJUBEER","GARTHAMA",1,33
"783","E104","BHOJUBEER","GOSAIPUR",2,54
"784","E104","BHOJUBEER","MARUEE",1,38
"785","E104","BHOJUBEER","MIRZAMURAD
BAZAR",3,129
"786","E104","BHOJUBEER","MODHAILA",1,27
"787","E104","BHOJUBEER","MURDAHA",2,44
"788","E104","BHOJUBEER","PALAHI PATTI",2,66
"789","E104","BHOJUBEER","ROHANIA",1,27
"790","E104","BHOJUBEER","SADHU KI KUTIYA",1,43
"791","E104","BHOJUBEER","SARAIYA",2,66
"792","E104","BHOJUBEER","SINDHORA",41,1558
"793","E104","BHULLANPUR","PALAHI PATTI",1,43
"794","E104","BOULIA","CANTT RLY STATION",2,24
"795","E104","BOULIA","RAJATALAB",1,27
"796","E104","BOULIA","ROHANIA",2,34
"797","E104","CANTT RLY STATION","AYAR",2,66
"798","E104","CANTT RLY STATION","BHOJUBEER",1,17
"799","E104","CANTT RLY STATION","BHULLANPUR",3,66
"800","E104","CANTT RLY STATION","CHANDMARI",10,220
"801","E104","CANTT RLY STATION","CHANDPUR
CHAURAHA",3,51
"802","E104","CANTT RLY STATION","GARTHAMA",1,38
"803","E104","CANTT RLY STATION","GOSAIPUR",3,99
"804","E104","CANTT RLY STATION","JAGATPUR",5,110
"805","E104","CANTT RLY STATION","KIT",3,114
"806","E104","CANTT RLY STATION","MIRZAMURAD
BAZAR",14,602
"807","E104","CANTT RLY STATION","MODHAILA",2,34
"808","E104","CANTT RLY STATION","MOHANSARAI",15,405
"809","E104","CANTT RLY STATION","MURDAHA",8,216
"810","E104","CANTT RLY STATION","NATINIYA DAI",1,22
"811","E104","CANTT RLY STATION","PALAHI PATTI",2,76
"812","E104","CANTT RLY STATION","RAJATALAB",24,792
"813","E104","CANTT RLY STATION","ROHANIA",10,220
"814","E104","CANTT RLY STATION","SADHU KI KUTIYA",1,38
"815","E104","CANTT RLY STATION","SARAIYA",2,76
"816","E104","CANTT RLY STATION","SINDHORA",28,1204
"817","E104","CANTT RLY
STATION","AYAR",2,66
"818","E104","CANTT RLY
STATION","BELWARIYA",1,27
"819","E104","CANTT RLY
STATION","BHOJUBEER",1,17
"820","E104","CANTT RLY
STATION","BHULLANPUR",1,22
"821","E104","CANTT RLY
STATION","CHANDMARI",5,110
"822","E104","CANTT RLY
STATION","CHANDPUR
CHAURAHA",3,51
"823","E104","CANTT RLY
STATION","GOSAIPUR",3,99
"824","E104","CANTT RLY
STATION","KACHAHARI",1,12
"825","E104","CANTT RLY
STATION","KIT",4,152
"826","E104","CANTT RLY
STATION","MIRZAMURAD
BAZAR",5,215
"827","E104","CANTT RLY
STATION","MODHAILA",1,17
"828","E104","CANTT RLY
STATION","MOHANSARAI",4,108
"829","E104","CANTT RLY
STATION","MURDAHA",7,189
"830","E104","CANTT RLY
STATION","PALAHI PATTI",2,76
"831","E104","CANTT RLY
STATION","RAJATALAB",10,330
"832","E104","CANTT RLY
STATION","ROHANIA",1,22
"833","E104","CANTT RLY
STATION","SAHABABAD",1,27
"834","E104","CANTT RLY
STATION","SARAIYA",1,38
"835","E104","CANTT RLY
STATION","SINDHORA",24,1032
"836","E104","CHANDMARI","CANTT RLY STATION",4,88
"837","E104","CHANDMARI","CANTT RLY
STATION",1,22
"838","E104","CHANDMARI","CHANDPUR
CHAURAHA",2,54
"839","E104","CHANDMARI","GARTHAMA",1,27
"840","E104","CHANDMARI","JAGATPUR",3,99
"841","E104","CHANDMARI","KACHAHARI",1,17
"842","E104","CHANDMARI","PALAHI PATTI",2,54
"843","E104","CHANDMARI","RAJATALAB",2,86
"844","E104","CHANDMARI","ROHANIA",1,33
"845","E104","CHANDMARI","SINDHORA",10,330
"846","E104","CHANDPUR
CHAURAHA","BHOJUBEER",3,66
"847","E104","CHANDPUR
CHAURAHA","CANTT RLY STATION",1,17
"848","E104","CHANDPUR
CHAURAHA","CANTT RLY
STATION",4,68
"849","E104","CHANDPUR
CHAURAHA","CHANDMARI",1,27
"850","E104","CHANDPUR
CHAURAHA","JAGATPUR",2,34
"851","E104","CHANDPUR
CHAURAHA","KACHAHARI",1,22
"852","E104","CHANDPUR
CHAURAHA","KIT",2,66
"853","E104","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"854","E104","CHANDPUR
CHAURAHA","MOHANSARAI",3,66
"855","E104","CHANDPUR
CHAURAHA","MURDAHA",1,33
"856","E104","CHANDPUR
CHAURAHA","RAJATALAB",4,108
"857","E104","CHANDPUR
CHAURAHA","SINDHORA",4,192
"858","E104","CIRCUIT HOUSE","CANTT RLY
STATION",1,17
"859","E104","GARTHAMA","BELWARIYA",2,54
"860","E104","GARTHAMA","BHOJUBEER",2,66
"861","E104","GARTHAMA","CANTT RLY STATION",7,266
"862","E104","GARTHAMA","CANTT RLY
STATION",2,76
"863","E104","GARTHAMA","CHANDMARI",2,54
"864","E104","GARTHAMA","CIRCUIT HOUSE",1,33
"865","E104","GARTHAMA","LAHARTARA",1,38
"866","E104","GARTHAMA","LALPUR T.F.C.",1,27
"867","E104","GARTHAMA","MIRZAMURAD
BAZAR",1,59
"868","E104","GARTHAMA","NATINIYA DAI",2,66
"869","E104","GARTHAMA","ROHANIA",1,43
"870","E104","GARTHAMA","SINDHORA",1,17
"871","E104","GOSAIPUR","BHOJUBEER",1,27
"872","E104","GOSAIPUR","CANTT RLY STATION",3,99
"873","E104","GOSAIPUR","ROHANIA",1,43
"874","E104","GOSAIPUR","SINDHORA",1,22
"875","E104","JAGATPUR","CANTT RLY STATION",3,66
"876","E104","JAGATPUR","CHANDMARI",1,33
"877","E104","JAGATPUR","NATINIYA DAI",1,33
"878","E104","JAGATPUR","SINDHORA",1,54
"879","E104","KACHAHARI","CANTT RLY STATION",3,36
"880","E104","KACHAHARI","CANTT RLY
STATION",2,24
"881","E104","KACHAHARI","CHANDPUR
CHAURAHA",1,22
"882","E104","KACHAHARI","JAGATPUR",2,54
"883","E104","KACHAHARI","MIRZAMURAD
BAZAR",4,172
"884","E104","KACHAHARI","MOHANSARAI",1,33
"885","E104","KACHAHARI","RAJATALAB",2,76
"886","E104","KIT","CANTT RLY
STATION",3,114
"887","E104","KIT","CHANDPUR
CHAURAHA",1,33
"888","E104","KIT","NATINIYA DAI",1,43
"889","E104","LAHARTARA","CANTT RLY STATION",1,12
"890","E104","LAHARTARA","MIRZAMURAD
BAZAR",1,38
"891","E104","LAHARTARA","NATINIYA DAI",1,22
"892","E104","LALPUR T.F.C.","JAGATPUR",1,33
"893","E104","MARUEE","CANTT RLY
STATION",3,129
"894","E104","MARUEE","MOHANSARAI",1,54
"895","E104","MIRZAMURAD BAZAR","BHOJUBEER",1,43
"896","E104","MIRZAMURAD BAZAR","BOULIA",1,38
"897","E104","MIRZAMURAD BAZAR","CANTT RLY STATION",3,129
"898","E104","MIRZAMURAD BAZAR","CHANDPUR
CHAURAHA",1,38
"899","E104","MIRZAMURAD BAZAR","SINDHORA",1,64
"900","E104","MIRZAMURAD
BAZAR","BHOJUBEER",3,129
"901","E104","MIRZAMURAD
BAZAR","CANTT RLY STATION",5,215
"902","E104","MIRZAMURAD
BAZAR","GARTHAMA",1,59
"903","E104","MIRZAMURAD
BAZAR","KACHAHARI",2,86
"904","E104","MIRZAMURAD
BAZAR","SINDHORA",2,128
"905","E104","MODHAILA","CANTT RLY STATION",1,17
"906","E104","MODHAILA","CANTT RLY
STATION",1,17
"907","E104","MODHAILA","MIRZAMURAD
BAZAR",1,33
"908","E104","MODHAILA","PALAHI PATTI",1,43
"909","E104","MODHAILA","RAJATALAB",1,27
"910","E104","MOHANSARAI","BHULLANPUR",1,22
"911","E104","MOHANSARAI","CANTT RLY STATION",9,243
"912","E104","MOHANSARAI","CANTT RLY
STATION",9,243
"913","E104","MOHANSARAI","GOSAIPUR",2,96
"914","E104","MOHANSARAI","JAGATPUR",2,34
"915","E104","MOHANSARAI","KACHAHARI",3,99
"916","E104","MOHANSARAI","LAHARTARA",1,27
"917","E104","MOHANSARAI","MURDAHA",1,43
"918","E104","MOHANSARAI","NADESAR",2,66
"919","E104","MOHANSARAI","PALAHI PATTI",2,96
"920","E104","MOHANSARAI","ROHANIA",2,34
"921","E104","MOHANSARAI","SINDHORA",1,54
"922","E104","MURDAHA","BHOJUBEER",1,22
"923","E104","MURDAHA","CANTT RLY STATION",5,135
"924","E104","MURDAHA","CANTT RLY
STATION",2,54
"925","E104","MURDAHA","CHANDPUR
CHAURAHA",1,33
"926","E104","MURDAHA","GARTHAMA",1,22
"927","E104","MURDAHA","LAHARTARA",2,66
