"","R.N","FROM","TO","prs","revenue"
"108","107(B)2","MIRZAMURAD BAZAR","CHANDPUR
CHAURAHA",1,38
"109","107(B)2","MIRZAMURAD BAZAR","LANKA",1,48
"110","107(B)2","MIRZAMURAD
BAZAR","CANTT RLY STATION",2,86
"111","107(B)2","MODHAILA","CANTT RLY STATION",1,17
"112","107(B)2","MODHAILA","MIRZAMURAD BAZAR",2,66
"113","107(B)2","MODHAILA","SAHABABAD",3,51
"114","107(B)2","MOHANSARAI","BOULIA",2,54
"115","107(B)2","MOHANSARAI","CANTT RLY STATION",5,135
"116","107(B)2","RAJATALAB","CANTT RLY STATION",4,132
"117","107(B)2","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"118","107(B)2","RAJATALAB","LANKA",1,43
"119","107(B)2","RAJATALAB","MIRZAMURAD
BAZAR",1,22
"120","107(B)2","RAKHAUNA","CANTT RLY STATION",1,38
"121","107(B)2","RATHYATRA","LANKA",2,34
"122","107(B)2","RAVINDERPURI","CANTT RLY STATION",1,17
"123","107(B)2","ROHANIA","CANTT RLY STATION",5,110
"124","107(B)2","ROHANIA","CHANDPUR
CHAURAHA",1,12
"125","107(B)2","ROHANIA","SADHU KI KUTIYA",2,54
"126","107(B)2","SADHU KI KUTIYA","CANTT RLY STATION",5,190
"127","107(B)2","SADHU KI KUTIYA","LANKA",3,129
"128","107(B)2","SADHU KI KUTIYA","MODHAILA",1,33
"129","107(B)2","SAHABABAD","CANTT RLY STATION",5,135
"130","107(B)2","SIGRA","LANKA",6,102
"131","107(B)2","SIGRA","RAVIDAS GATE",2,34
"132","107(B)2","VIDYAPEETH","RATHYATRA",1,12
"133","109(A)","BHADAU
CHOURAHA","CANTT RLY STATION",3,51
"134","109(A)","BHULLANPUR","RAJATALAB",1,22
"135","109(A)","BOULIA","MIRZAMURAD
BAZAR",2,76
"136","109(A)","BOULIA","MOHANSARAI",1,27
"137","109(A)","BOULIA","ROHANIA",1,17
"138","109(A)","BOULIA","SADHU KI KUTIYA",2,66
"139","109(A)","CANTT RLY STATION","BHULLANPUR",1,22
"140","109(A)","CANTT RLY STATION","CHANDPUR
CHAURAHA",6,102
"141","109(A)","CANTT RLY STATION","JAGATPUR",6,132
"142","109(A)","CANTT RLY STATION","KIT",2,76
"143","109(A)","CANTT RLY STATION","MIRZAMURAD
BAZAR",11,473
"144","109(A)","CANTT RLY STATION","MODHAILA",4,68
"145","109(A)","CANTT RLY STATION","MOHANSARAI",27,729
"146","109(A)","CANTT RLY STATION","RAJATALAB",11,363
"147","109(A)","CANTT RLY STATION","RAJGHAT",1,17
"148","109(A)","CANTT RLY STATION","RAKHAUNA",2,76
"149","109(A)","CANTT RLY STATION","ROHANIA",6,132
"150","109(A)","CANTT RLY STATION","SADHU KI KUTIYA",1,38
"151","109(A)","CANTT RLY STATION","SAHABABAD",3,81
"152","109(A)","CANTT RLY
STATION","BHULLANPUR",1,22
"153","109(A)","CANTT RLY
STATION","CHANDPUR
CHAURAHA",2,34
"154","109(A)","CANTT RLY
STATION","JAGATPUR",3,66
"155","109(A)","CANTT RLY
STATION","KIT",1,38
"156","109(A)","CANTT RLY
STATION","MIRZAMURAD
BAZAR",5,215
"157","109(A)","CANTT RLY
STATION","MODHAILA",1,17
"158","109(A)","CANTT RLY
STATION","MOHANSARAI",4,108
"159","109(A)","CANTT RLY
STATION","RAJATALAB",5,165
"160","109(A)","CANTT RLY
STATION","ROHANIA",2,44
"161","109(A)","CHANDPUR
CHAURAHA","CANTT RLY STATION",1,17
"162","109(A)","CHANDPUR
CHAURAHA","CHAUKAGHAT",2,34
"163","109(A)","CHANDPUR
CHAURAHA","MOHANSARAI",1,22
"164","109(A)","CHANDPUR
CHAURAHA","ROHANIA",1,12
"165","109(A)","CITY RAILWAY
STATION","ROHANIA",1,22
"166","109(A)","GOLGADDA","CANTT RLY STATION",1,12
"167","109(A)","JAGATPUR","CANTT RLY STATION",2,44
"168","109(A)","MIRZAMURAD
BAZAR","CANTT RLY STATION",1,43
"169","109(A)","MODHAILA","MIRZAMURAD
BAZAR",1,33
"170","109(A)","MODHAILA","MOHANSARAI",1,22
"171","109(A)","MOHANSARAI","CANTT RLY STATION",5,135
"172","109(A)","MOHANSARAI","CHANDPUR
CHAURAHA",1,22
"173","109(A)","RAJATALAB","CANTT RLY STATION",13,429
"174","109(A)","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"175","109(A)","RAJATALAB","ROHANIA",2,44
"176","109(A)","RAJGHAT","CANTT RLY STATION",2,34
"177","109(A)","RAKHAUNA","CANTT RLY STATION",1,38
"178","109(A)","ROHANIA","CANTT RLY STATION",1,22
"179","109(A)","SADHU KI KUTIYA","BOULIA",1,33
"180","109(A)","SADHU KI KUTIYA","CANTT RLY STATION",4,152
"181","109(A)","SAHABABAD","CANTT RLY STATION",5,135
"182","109(A)","SAHABABAD","KAZZAKPURA",1,33
"183","109(B)","BHADAU
CHOURAHA","CANTT RLY STATION",2,34
"184","109(B)","BHADAU
CHOURAHA","LANKA",1,33
"185","109(B)","BHADAU
CHOURAHA","MANDUADIH",1,22
"186","109(B)","BHELUPUR","CANTT RLY STATION",3,51
"187","109(B)","CANTT RLY STATION","DLW",1,17
"188","109(B)","CANTT RLY STATION","RAJGHAT",2,34
"189","109(B)","CANTT RLY
STATION","LANKA",1,22
"190","109(B)","CITY RAILWAY
STATION","CANTT RLY STATION",1,12
"191","109(B)","CITY RAILWAY
STATION","LANKA",2,54
"192","109(B)","DURGA KUND","CANTT RLY STATION",7,119
"193","109(B)","DURGA KUND","RAJGHAT",1,27
"194","109(B)","GOLGADDA","CANTT RLY STATION",1,17
"195","109(B)","KAZZAKPURA","LANKA",1,33
"196","109(B)","LANKA","BHELUPUR",1,17
"197","109(B)","LANKA","CANTT RLY STATION",79,1738
"198","109(B)","LANKA","CHAUKAGHAT",1,22
"199","109(B)","LANKA","CITY RAILWAY
STATION",23,506
"200","109(B)","LANKA","KAZZAKPURA",1,27
"201","109(B)","LANKA","RAJGHAT",10,270
"202","109(B)","LANKA","RATHYATRA",1,17
"203","109(B)","LANKA","SIGRA",16,272
"204","109(B)","RAJGHAT","BHIKARIPUR
CROSSING",1,27
"205","109(B)","RAJGHAT","CANTT RLY STATION",2,44
"206","109(B)","RAJGHAT","DURGA KUND",5,165
"207","109(B)","RAJGHAT","LANKA",6,198
"208","109(B)","SIGRA","RAJGHAT",1,22
"209","111(A)","BHULLANPUR","CANTT RLY STATION",3,66
"210","111(A)","BOULIA","MIRZAMURAD
BAZAR",1,38
"211","111(A)","CANTT RLY STATION","BHELUPUR",2,34
"212","111(A)","CANTT RLY STATION","BHULLANPUR",4,88
"213","111(A)","CANTT RLY STATION","BOULIA",1,12
"214","111(A)","CANTT RLY STATION","CHANDPUR
CHAURAHA",11,187
"215","111(A)","CANTT RLY STATION","DURGA KUND",12,204
"216","111(A)","CANTT RLY STATION","JAGATPUR",9,198
"217","111(A)","CANTT RLY STATION","KIT",6,228
"218","111(A)","CANTT RLY STATION","LANKA",47,1034
"219","111(A)","CANTT RLY STATION","MIRZAMURAD BAZAR",7,301
"220","111(A)","CANTT RLY STATION","MIRZAMURAD
BAZAR",1,43
"221","111(A)","CANTT RLY STATION","MODHAILA",7,119
"222","111(A)","CANTT RLY STATION","MOHANSARAI",18,486
"223","111(A)","CANTT RLY STATION","RAJATALAB",34,1122
"224","111(A)","CANTT RLY STATION","RATHYATRA",5,60
"225","111(A)","CANTT RLY STATION","RAVINDERPURI",3,51
"226","111(A)","CANTT RLY STATION","ROHANIA",17,374
"227","111(A)","CANTT RLY STATION","SADHU KI KUTIYA",5,190
"228","111(A)","CHANDPUR
CHAURAHA","CANTT RLY STATION",1,17
"229","111(A)","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"230","111(A)","CHANDPUR
CHAURAHA","MOHANSARAI",1,22
"231","111(A)","CHANDPUR
CHAURAHA","SADHU KI KUTIYA",1,33
"232","111(A)","JAGATPUR","CANTT RLY STATION",1,22
"233","111(A)","KIT","BOULIA",1,38
"234","111(A)","KIT","LANKA",1,48
"235","111(A)","LAHARTARA","MIRZAMURAD
BAZAR",2,76
"236","111(A)","LAHARTARA","RAJATALAB",4,132
"237","111(A)","LAHARTARA","RAKHAUNA",4,132
"238","111(A)","LAHARTARA","SAHABABAD",2,44
"239","111(A)","MIRZAMURAD BAZAR","CANTT RLY STATION",2,86
"240","111(A)","MIRZAMURAD BAZAR","RAVINDERPURI",3,129
"241","111(A)","MIRZAMURAD
BAZAR","CANTT RLY STATION",2,86
"242","111(A)","MIRZAMURAD
BAZAR","LANKA",1,48
"243","111(A)","MODHAILA","RAJATALAB",1,27
"244","111(A)","MOHANSARAI","BOULIA",1,27
"245","111(A)","MOHANSARAI","CANTT RLY STATION",9,243
"246","111(A)","MOHANSARAI","CHANDPUR
CHAURAHA",1,22
"247","111(A)","MOHANSARAI","MODHAILA",1,22
"248","111(A)","RAJATALAB","BOULIA",5,135
"249","111(A)","RAJATALAB","CANTT RLY STATION",13,429
"250","111(A)","RAJATALAB","LAHARTARA",1,33
"251","111(A)","RAJATALAB","LANKA",2,86
"252","111(A)","RAJATALAB","ROHANIA",2,44
"253","111(A)","RATHYATRA","LANKA",2,34
"254","111(A)","ROHANIA","CANTT RLY STATION",2,44
"255","111(A)","ROHANIA","RAJATALAB",1,22
"256","111(A)","ROHANIA","SADHU KI KUTIYA",1,27
"257","111(A)","SADHU KI KUTIYA","CANTT RLY STATION",3,114
"258","111(A)","SADHU KI KUTIYA","ROHANIA",1,27
"259","111(A)","SADHU KI KUTIYA","SIGRA",1,38
"260","111(A)","SAHABABAD","CANTT RLY STATION",6,162
"261","111(A)","SAHABABAD","MIRZAMURAD
BAZAR",1,27
"262","111(A)","SAHABABAD","SIGRA",2,54
"263","111(A)","SIGRA","LANKA",1,17
"264","111(A)","VIDYAPEETH","LANKA",3,66
"265","111(B)","BHELUPUR","CANTT RLY STATION",2,34
"266","111(B)","BHELUPUR","LANKA",2,34
"267","111(B)","CANTT RLY STATION","BHELUPUR",5,85
"268","111(B)","CANTT RLY STATION","CHETGANJ",1,17
"269","111(B)","CANTT RLY STATION","DURGA KUND",24,408
"270","111(B)","CANTT RLY STATION","GIRJAGHAR
CHAURAHA",6,102
"271","111(B)","CANTT RLY STATION","LANKA",68,1496
"272","111(B)","CANTT RLY STATION","RATHYATRA",8,96
"273","111(B)","CANTT RLY STATION","RAVINDERPURI",3,51
"274","111(B)","CANTT RLY STATION","SIGRA",2,24
"275","111(B)","CHETGANJ","CANTT RLY STATION",6,72
"276","111(B)","CHETGANJ","CHAUKAGHAT",1,12
"277","111(B)","DURGA KUND","CANTT RLY STATION",12,204
"278","111(B)","DURGA KUND","RATHYATRA",3,36
"279","111(B)","GIRJAGHAR
CHAURAHA","CANTT RLY STATION",181,3077
"280","111(B)","GIRJAGHAR
CHAURAHA","CHAUKAGHAT",20,240
"281","111(B)","LANKA","BHELUPUR",1,17
"282","111(B)","LANKA","CANTT RLY STATION",190,4180
"283","111(B)","LANKA","RATHYATRA",15,255
"284","111(B)","LANKA","SIGRA",14,238
"285","111(B)","RATHYATRA","CANTT RLY STATION",3,36
"286","111(B)","RATHYATRA","LANKA",1,17
"287","111(B)","RAVIDAS GATE","CANTT RLY STATION",1,22
"288","111(B)","RAVIDAS GATE","VIDYAPEETH",1,17
"289","111(B)","RAVINDERPURI","CANTT RLY STATION",1,17
"290","111(B)","RAVINDERPURI","VIDYAPEETH",1,17
"291","111(B)","SIGRA","GIRJAGHAR
CHAURAHA",1,12
"292","111(B)","SIGRA","LANKA",3,51
"293","111(B)","SIGRA","RAVINDERPURI",1,12
"294","111(B)","VIDYAPEETH","GIRJAGHAR
CHAURAHA",5,60
"295","111(B)","VIDYAPEETH","LANKA",2,44
"296","E101","AGRASEN MOD","CANTT RLY STATION",2,44
"297","E101","AIRPORT ROAD","CANTT RLY STATION",13,494
"298","E101","AIRPORT ROAD","CANTT RLY
STATION",6,228
"299","E101","B.H.E.L.","CANTT RLY STATION",1,27
"300","E101","BHOJUBEER","CANTT RLY STATION",3,51
"301","E101","BHOJUBEER","CANTT RLY
STATION",3,51
"302","E101","BHOJUBEER","LBS AIRPORT",6,198
"303","E101","BHOJUBEER","RTO",2,54
"304","E101","BHOJUBEER","SATOMAHUA",1,27
"305","E101","BHOJUBEER","VYASBAGH",1,17
"306","E101","BHULLANPUR","LBS AIRPORT",1,48
"307","E101","BOULIA","KIT",1,38
"308","E101","BOULIA","MIRZAMURAD BAZAR",1,38
"309","E101","BOULIA","MOHANSARAI",1,27
"310","E101","BOULIA","RAJATALAB",7,189
"311","E101","BOULIA","SADHU KI KUTIYA",1,33
"312","E101","CANTT RLY STATION","AIRPORT ROAD",1,38
"313","E101","CANTT RLY STATION","BHULLANPUR",3,66
"314","E101","CANTT RLY STATION","BOULIA",1,12
"315","E101","CANTT RLY STATION","CHANDPUR CHAURAHA",3,51
"316","E101","CANTT RLY STATION","CHANDPUR
CHAURAHA",4,68
"317","E101","CANTT RLY STATION","HARHUA",3,99
"318","E101","CANTT RLY STATION","JAGATPUR",6,132
"319","E101","CANTT RLY STATION","KIT",3,114
"320","E101","CANTT RLY STATION","LBS AIRPORT",29,1102
"321","E101","CANTT RLY STATION","MIRZAMURAD BAZAR",3,129
"322","E101","CANTT RLY STATION","MIRZAMURAD
BAZAR",3,129
"323","E101","CANTT RLY STATION","MODHAILA",3,51
"324","E101","CANTT RLY STATION","MOHANSARAI",11,297
"325","E101","CANTT RLY STATION","RAJATALAB",8,264
"326","E101","CANTT RLY STATION","ROHANIA",12,264
"327","E101","CANTT RLY STATION","SADHU KI KUTIYA",5,190
"328","E101","CANTT RLY STATION","SAHABABAD",3,81
"329","E101","CANTT RLY STATION","TARNA",1,22
"330","E101","CANTT RLY
STATION","AGRASEN MOD",2,44
"331","E101","CANTT RLY
STATION","BHOJUBEER",1,17
"332","E101","CANTT RLY
STATION","CHANDPUR
CHAURAHA",2,34
"333","E101","CANTT RLY
STATION","HARHUA",1,33
"334","E101","CANTT RLY
STATION","KAAZI SARAI",3,99
"335","E101","CANTT RLY
STATION","LBS AIRPORT",15,570
"336","E101","CANTT RLY
STATION","MIRZAMURAD
BAZAR",4,172
"337","E101","CANTT RLY
STATION","MODHAILA",1,17
"338","E101","CANTT RLY
STATION","MOHANSARAI",7,189
"339","E101","CANTT RLY
STATION","RAJATALAB",1,33
"340","E101","CANTT RLY
STATION","ROHANIA",1,22
"341","E101","CANTT RLY
STATION","TARNA",1,22
"342","E101","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"343","E101","CHANDPUR
CHAURAHA","MOHANSARAI",1,22
"344","E101","CIRCUIT HOUSE","LBS AIRPORT",5,165
"345","E101","CIRCUIT HOUSE","MIRZAMURAD BAZAR",1,43
"346","E101","CIRCUIT HOUSE","RAJATALAB",1,38
"347","E101","CIRCUIT HOUSE","RTO",1,27
"348","E101","GILAT BAZAR","LBS AIRPORT",4,132
"349","E101","GILAT BAZAR","SANMUKH
HOSPITAL",1,27
"350","E101","HARHUA","BHOJUBEER",1,22
"351","E101","HARHUA","CANTT RLY STATION",10,330
"352","E101","HARHUA","CANTT RLY
STATION",1,33
"353","E101","HARHUA","GILAT BAZAR",1,22
"354","E101","HARHUA","LBS AIRPORT",1,22
"355","E101","JAGATPUR","CANTT RLY STATION",1,22
"356","E101","JAGATPUR","CANTT RLY
STATION",6,132
"357","E101","JAGATPUR","CHANDPUR CHAURAHA",2,34
"358","E101","KAAZI SARAI","CANTT RLY STATION",2,66
"359","E101","KAAZI SARAI","CANTT RLY
STATION",2,66
"360","E101","KAAZI SARAI","JHV MALL",1,27
"361","E101","KAAZI SARAI","KACHAHARI",1,27
"362","E101","KACHAHARI","MIRZAMURAD BAZAR",1,43
"363","E101","KACHAHARI","RAJATALAB",3,114
"364","E101","KACHAHARI","SATOMAHUA",2,54
"365","E101","KIT","CANTT RLY STATION",1,38
"366","E101","KIT","CANTT RLY
STATION",4,152
"367","E101","KIT","CHANDPUR
CHAURAHA",1,33
"368","E101","LBS AIRPORT","BHOJUBEER",9,297
"369","E101","LBS AIRPORT","CANTT RLY STATION",37,1406
"370","E101","LBS AIRPORT","CANTT RLY
STATION",20,760
"371","E101","LBS AIRPORT","CHANDPUR
CHAURAHA",1,43
"372","E101","LBS AIRPORT","HARHUA",3,66
"373","E101","LBS AIRPORT","KIT",1,59
"374","E101","LBS AIRPORT","MIRZAMURAD BAZAR",4,256
"375","E101","LBS AIRPORT","MODHAILA",3,129
"376","E101","LBS AIRPORT","MOHANSARAI",1,54
"377","E101","LBS AIRPORT","RAJATALAB",2,108
"378","E101","LBS AIRPORT","ROHANIA",2,96
"379","E101","LBS AIRPORT","RTO",1,0
"380","E101","LBS AIRPORT","VYASBAGH",1,27
"381","E101","MIRZAMURAD BAZAR","CANTT RLY STATION",1,43
"382","E101","MIRZAMURAD BAZAR","RTO",1,59
"383","E101","MIRZAMURAD E
STATION","RAKHAUNA",3,28
"384","E101","MIRZAMURAD E
STATION","SADHU KI
KUTIYA",3,56
"385","E101","MIRZAMURAD
BAZAR","CANTT RLY STATION",3,129
"386","E101","MIRZAMURAD
BAZAR","RAJATALAB",1,22
"387","E101","MODHAILA","CANTT RLY STATION",2,34
"388","E101","MOHANSARAI","BHOJUBEER",2,76
"389","E101","MOHANSARAI","CANTT RLY STATION",4,108
"390","E101","MOHANSARAI","CANTT RLY
STATION",6,162
"391","E101","MOHANSARAI","KACHAHARI",2,66
"392","E101","MOHANSARAI","LBS AIRPORT",1,54
"393","E101","MOHANSARAI","MIRZAMURAD
BAZAR",2,54
"394","E101","NADESAR","LBS AIRPORT",1,38
"395","E101","NADESAR","RTO",1,33
"396","E101","NADESAR","VYASBAGH",1,22
"397","E101","RAJATALAB","BHOJUBEER",2,76
"398","E101","RAJATALAB","CANTT RLY STATION",8,264
"399","E101","RAJATALAB","CANTT RLY
STATION",7,231
"400","E101","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"401","E101","RAJATALAB","JAGATPUR",1,22
"402","E101","RAJATALAB","KACHAHARI",2,76
"403","E101","RAKHAUNA","CANTT RLY STATION",2,76
"404","E101","RAKHAUNA","CHANDPUR CHAURAHA",2,66
"405","E101","ROHANIA","CANTT RLY STATION",9,198
"406","E101","ROHANIA","KACHAHARI",2,54
"407","E101","RTO","LBS AIRPORT",3,51
"408","E101","SADHU KI KUTIYA","BHOJUBEER",1,43
"409","E101","SADHU KI KUTIYA","CANTT RLY STATION",1,38
"410","E101","SADHU KI KUTIYA","CHANDPUR CHAURAHA",2,66
"411","E101","SADHU KI KUTIYA","GILAT BAZAR",1,43
"412","E101","SADHU KI KUTIYA","MOHANSARAI",2,44
"413","E101","SAHABABAD","BOULIA",1,22
"414","E101","SAHABABAD","MODHAILA",2,34
"415","E101","SANMUKH HOSPITAL","CANTT RLY STATION",1,38
"416","E101","SANMUKH
HOSPITAL","CANTT RLY
STATION",1,38
"417","E101","TARNA","CANTT RLY STATION",1,22
"418","E101","VYASBAGH","CANTT RLY
STATION",1,27
"419","E101","VYASBAGH","NADESAR",1,22
"420","E102","AGRASEN MOD","BABATPUR
CHAURAHA",2,66
"421","E102","AGRASEN MOD","BOULIA",1,27
"422","E102","AGRASEN MOD","CANTT RLY STATION",1,22
"423","E102","AGRASEN MOD","RTO",1,22
"424","E102","AIRPORT ROAD","BHOJUBEER",1,33
"425","E102","AIRPORT ROAD","CANTT RLY STATION",7,266
"426","E102","AIRPORT ROAD","NADESAR",1,33
"427","E102","AIRPORT ROAD","RAJATALAB",1,54
"428","E102","AIRPORT ROAD","VYASBAGH",1,22
"429","E102","B.H.E.L.","BHOJUBEER",1,17
"430","E102","B.H.E.L.","CANTT RLY STATION",1,22
"431","E102","B.H.E.L.","KACHAHARI",2,44
"432","E102","BABATPUR
CHAURAHA","B.H.E.L.",2,54
"433","E102","BABATPUR
CHAURAHA","BHOJUBEER",11,363
"434","E102","BABATPUR
CHAURAHA","BHULLANPUR",5,215
"435","E102","BABATPUR
CHAURAHA","BOULIA",7,301
"436","E102","BABATPUR
CHAURAHA","CANTT RLY STATION",121,4598
"437","E102","BABATPUR
CHAURAHA","CHANDPUR
CHAURAHA",1,43
"438","E102","BABATPUR
CHAURAHA","GILAT BAZAR",3,99
"439","E102","BABATPUR
CHAURAHA","HARHUA",1,22
"440","E102","BABATPUR
CHAURAHA","KACHAHARI",5,190
"441","E102","BABATPUR
CHAURAHA","MIRZAMURAD BAZAR",1,59
"442","E102","BABATPUR
CHAURAHA","MODHAILA",3,129
"443","E102","BABATPUR
CHAURAHA","MOHANSARAI",7,378
"444","E102","BABATPUR
CHAURAHA","NADESAR",1,38
"445","E102","BABATPUR
CHAURAHA","RAJATALAB",2,108
"446","E102","BABATPUR
CHAURAHA","ROHANIA",1,48
"447","E102","BHOJUBEER","BABATPUR
CHAURAHA",17,561
"448","E102","BHOJUBEER","CANTT RLY STATION",4,68
"449","E102","BHOJUBEER","CHANDPUR
CHAURAHA",4,88
"450","E102","BHOJUBEER","HARHUA",2,44
"451","E102","BHOJUBEER","KAAZI SARAI",1,22
"452","E102","BHOJUBEER","KIT",1,43
"453","E102","BHOJUBEER","MIRZAMURAD BAZAR",2,86
"454","E102","BHOJUBEER","MIRZAMURAD
BAZAR",1,43
"455","E102","BHOJUBEER","RAJATALAB",3,114
"456","E102","BHOJUBEER","RTO",4,108
"457","E102","BHULLANPUR","BHOJUBEER",2,54
"458","E102","BHULLANPUR","CANTT RLY STATION",7,154
"459","E102","BOULIA","AGRASEN MOD",1,27
