"","R.N","FROM","TO","prs","revenue"
"459","E102","BABATPUR
CHAURAHA","AGRASEN MOD",1,33
"460","E102","BABATPUR
CHAURAHA","B.H.E.L.",3,81
"461","E102","BABATPUR
CHAURAHA","BHOJUBEER",17,561
"462","E102","BABATPUR
CHAURAHA","BHULLANPUR",10,430
"463","E102","BABATPUR
CHAURAHA","CANTT RLY STATION",74,2812
"464","E102","BABATPUR
CHAURAHA","CANTT RLY
STATION",41,1558
"465","E102","BABATPUR
CHAURAHA","CIRCUIT HOUSE",8,264
"466","E102","BABATPUR
CHAURAHA","GILAT BAZAR",3,99
"467","E102","BABATPUR
CHAURAHA","HARHUA",2,44
"468","E102","BABATPUR
CHAURAHA","KIT",1,59
"469","E102","BABATPUR
CHAURAHA","LAHARTARA",1,43
"470","E102","BABATPUR
CHAURAHA","MIRZAMURAD
BAZAR",4,236
"471","E102","BABATPUR
CHAURAHA","MODHAILA",4,172
"472","E102","BABATPUR
CHAURAHA","RAJATALAB",2,108
"473","E102","BABATPUR
CHAURAHA","ROHANIA",1,48
"474","E102","BABATPUR
CHAURAHA","SATOMAHUA",1,17
"475","E102","BABATPUR
CHAURAHA","TARNA",1,27
"476","E102","BHOJUBEER","BABATPUR CHAURAHA",2,66
"477","E102","BHOJUBEER","BABATPUR
CHAURAHA",16,528
"478","E102","BHOJUBEER","CANTT RLY
STATION",4,68
"479","E102","BHOJUBEER","KAAZI SARAI",3,66
"480","E102","BHOJUBEER","MOHANSARAI",1,33
"481","E102","BHOJUBEER","VYASBAGH",1,17
"482","E102","BHULLANPUR","BABATPUR
CHAURAHA",1,43
"483","E102","BHULLANPUR","CANTT RLY STATION",1,22
"484","E102","BHULLANPUR","CANTT RLY
STATION",1,22
"485","E102","BHULLANPUR","KAAZI SARAI",1,38
"486","E102","BOULIA","MOHANSARAI",2,54
"487","E102","BOULIA","RAJATALAB",1,27
"488","E102","CANTT RLY STATION","B.H.E.L.",20,440
"489","E102","CANTT RLY STATION","BABATPUR CHAURAHA",26,988
"490","E102","CANTT RLY STATION","BABATPUR
CHAURAHA",67,2546
"491","E102","CANTT RLY STATION","BHOJUBEER",2,34
"492","E102","CANTT RLY STATION","BHULLANPUR",1,22
"493","E102","CANTT RLY STATION","BOULIA",2,24
"494","E102","CANTT RLY STATION","CHANDPUR
CHAURAHA",3,51
"495","E102","CANTT RLY STATION","GILAT BAZAR",3,51
"496","E102","CANTT RLY STATION","HARHUA",12,324
"497","E102","CANTT RLY STATION","JAGATPUR",18,396
"498","E102","CANTT RLY STATION","KAAZI SARAI",1,33
"499","E102","CANTT RLY STATION","KACHAHARI",2,24
"500","E102","CANTT RLY STATION","KIT",2,76
"501","E102","CANTT RLY STATION","MIRZAMURAD BAZAR",6,258
"502","E102","CANTT RLY STATION","MIRZAMURAD E
STATION",1,43
"503","E102","CANTT RLY STATION","MIRZAMURAD
BAZAR",2,86
"504","E102","CANTT RLY STATION","MODHAILA",5,85
"505","E102","CANTT RLY STATION","MOHANSARAI",13,351
"506","E102","CANTT RLY STATION","RAJATALAB",15,495
"507","E102","CANTT RLY STATION","ROHANIA",4,88
"508","E102","CANTT RLY STATION","RTO",7,231
"509","E102","CANTT RLY STATION","SADHU KI KUTIYA",2,76
"510","E102","CANTT RLY STATION","SATOMAHUA",2,66
"511","E102","CANTT RLY STATION","TARNA",1,22
"512","E102","CANTT RLY
STATION","B.H.E.L.",1,22
"513","E102","CANTT RLY
STATION","BABATPUR
CHAURAHA",45,1710
"514","E102","CANTT RLY
STATION","BHULLANPUR",1,22
"515","E102","CANTT RLY
STATION","CHANDPUR
CHAURAHA",1,17
"516","E102","CANTT RLY
STATION","HARHUA",9,243
"517","E102","CANTT RLY
STATION","JAGATPUR",1,22
"518","E102","CANTT RLY
STATION","KIT",1,38
"519","E102","CANTT RLY
STATION","MIRZAMURAD
BAZAR",9,387
"520","E102","CANTT RLY
STATION","MODHAILA",2,34
"521","E102","CANTT RLY
STATION","MOHANSARAI",4,108
"522","E102","CANTT RLY
STATION","RAJATALAB",3,99
"523","E102","CANTT RLY
STATION","ROHANIA",9,198
"524","E102","CANTT RLY
STATION","SADHU KI KUTIYA",1,38
"525","E102","CANTT RLY
STATION","TARNA",1,22
"526","E102","CHANDPUR
CHAURAHA","BABATPUR
CHAURAHA",6,258
"527","E102","CHANDPUR
CHAURAHA","BHOJUBEER",1,22
"528","E102","CHANDPUR
CHAURAHA","CANTT RLY STATION",3,51
"529","E102","CHANDPUR
CHAURAHA","CANTT RLY
STATION",1,17
"530","E102","CHANDPUR
CHAURAHA","MOHANSARAI",3,66
"531","E102","CHANDPUR
CHAURAHA","RAJATALAB",2,54
"532","E102","CHANDPUR
CHAURAHA","ROHANIA",1,12
"533","E102","CIRCUIT HOUSE","BABATPUR
CHAURAHA",3,99
"534","E102","CIRCUIT HOUSE","CANTT RLY
STATION",1,17
"535","E102","CIRCUIT HOUSE","RAJATALAB",2,76
"536","E102","GILAT BAZAR","BABATPUR CHAURAHA",1,33
"537","E102","GILAT BAZAR","BABATPUR
CHAURAHA",3,99
"538","E102","GILAT BAZAR","CANTT RLY
STATION",4,68
"539","E102","GILAT BAZAR","CHANDPUR
CHAURAHA",1,27
"540","E102","GILAT BAZAR","HARHUA",2,44
"541","E102","GILAT BAZAR","RAJATALAB",1,38
"542","E102","HARHUA","AGRASEN MOD",1,17
"543","E102","HARHUA","BABATPUR
CHAURAHA",5,110
"544","E102","HARHUA","BHOJUBEER",3,66
"545","E102","HARHUA","CANTT RLY STATION",8,216
"546","E102","HARHUA","CANTT RLY
STATION",19,513
"547","E102","HARHUA","CHANDPUR
CHAURAHA",2,66
"548","E102","HARHUA","CIRCUIT HOUSE",1,22
"549","E102","HARHUA","ROHANIA",6,228
"550","E102","JAGATPUR","CANTT RLY STATION",3,66
"551","E102","JAGATPUR","CANTT RLY
STATION",1,22
"552","E102","KAAZI SARAI","BOULIA",3,99
"553","E102","KAAZI SARAI","CANTT RLY STATION",1,33
"554","E102","KACHAHARI","BABATPUR
CHAURAHA",2,76
"555","E102","KACHAHARI","BOULIA",1,17
"556","E102","KACHAHARI","CANTT RLY STATION",2,24
"557","E102","KACHAHARI","HARHUA",1,27
"558","E102","KACHAHARI","MODHAILA",1,22
"559","E102","KACHAHARI","SATOMAHUA",2,54
"560","E102","KIT","BHULLANPUR",1,33
"561","E102","KIT","CANTT RLY STATION",4,152
"562","E102","KIT","CANTT RLY
STATION",1,38
"563","E102","LAHARTARA","BABATPUR
CHAURAHA",4,172
"564","E102","LAHARTARA","MIRZAMURAD
BAZAR",1,38
"565","E102","LAHARTARA","MOHANSARAI",1,27
"566","E102","LAHARTARA","ROHANIA",1,17
"567","E102","MIRZAMURAD BAZAR","BABATPUR CHAURAHA",2,118
"568","E102","MIRZAMURAD BAZAR","BHOJUBEER",2,86
"569","E102","MIRZAMURAD BAZAR","CANTT RLY STATION",5,215
"570","E102","MIRZAMURAD BAZAR","LAHARTARA",2,76
"571","E102","MIRZAMURAD BAZAR","SAHABABAD",1,27
"572","E102","MIRZAMURAD
BAZAR","BABATPUR
CHAURAHA",3,177
"573","E102","MIRZAMURAD
BAZAR","BHOJUBEER",1,43
"574","E102","MIRZAMURAD
BAZAR","BOULIA",1,38
"575","E102","MIRZAMURAD
BAZAR","CANTT RLY STATION",14,602
"576","E102","MIRZAMURAD
BAZAR","CANTT RLY
STATION",3,129
"577","E102","MIRZAMURAD
BAZAR","CHANDPUR
CHAURAHA",2,76
"578","E102","MIRZAMURAD
BAZAR","LAHARTARA",4,152
"579","E102","MIRZAMURAD
BAZAR","MOHANSARAI",1,27
"580","E102","MIRZAMURAD
BAZAR","SAHABABAD",1,27
"581","E102","MODHAILA","AGRASEN MOD",3,81
"582","E102","MODHAILA","BHOJUBEER",2,54
"583","E102","MODHAILA","CANTT RLY
STATION",1,17
"584","E102","MODHAILA","MIRZAMURAD BAZAR",1,33
"585","E102","MODHAILA","MIRZAMURAD
BAZAR",1,33
"586","E102","MODHAILA","MOHANSARAI",1,22
"587","E102","MODHAILA","SAHABABAD",1,17
"588","E102","MOHANSARAI","BABATPUR
CHAURAHA",3,162
"589","E102","MOHANSARAI","BHOJUBEER",2,66
"590","E102","MOHANSARAI","CANTT RLY STATION",13,351
"591","E102","MOHANSARAI","CANTT RLY
STATION",4,108
"592","E102","MOHANSARAI","CHANDPUR
CHAURAHA",4,88
"593","E102","MOHANSARAI","CIRCUIT HOUSE",1,33
"594","E102","NADESAR","BABATPUR
CHAURAHA",2,76
"595","E102","NADESAR","SAHABABAD",1,27
"596","E102","RAJATALAB","BABATPUR CHAURAHA",1,54
"597","E102","RAJATALAB","BABATPUR
CHAURAHA",1,54
"598","E102","RAJATALAB","BHOJUBEER",1,38
"599","E102","RAJATALAB","BHULLANPUR",2,44
"600","E102","RAJATALAB","BOULIA",2,54
"601","E102","RAJATALAB","CANTT RLY STATION",37,1221
"602","E102","RAJATALAB","CANTT RLY
STATION",15,495
"603","E102","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"604","E102","RAJATALAB","GILAT BAZAR",1,38
"605","E102","RAJATALAB","NADESAR",1,33
"606","E102","RAJATALAB","VYASBAGH",1,43
"607","E102","RAKHAUNA","CANTT RLY
STATION",1,38
"608","E102","ROHANIA","BABATPUR
CHAURAHA",1,48
"609","E102","ROHANIA","BHOJUBEER",3,81
"610","E102","ROHANIA","CANTT RLY STATION",5,110
"611","E102","ROHANIA","CANTT RLY
STATION",1,22
"612","E102","ROHANIA","GILAT BAZAR",1,27
"613","E102","ROHANIA","HARHUA",3,114
"614","E102","ROHANIA","KAAZI SARAI",2,76
"615","E102","ROHANIA","SADHU KI KUTIYA",1,27
"616","E102","RTO","CANTT RLY STATION",3,99
"617","E102","RTO","CANTT RLY
STATION",10,330
"618","E102","RTO","RAJATALAB",1,48
"619","E102","SADHU KI KUTIYA","AGRASEN MOD",1,43
"620","E102","SADHU KI KUTIYA","BABATPUR
CHAURAHA",3,177
"621","E102","SADHU KI KUTIYA","BOULIA",1,33
"622","E102","SADHU KI KUTIYA","CANTT RLY STATION",11,418
"623","E102","SADHU KI KUTIYA","CANTT RLY
STATION",3,114
"624","E102","SADHU KI KUTIYA","MOHANSARAI",1,22
"625","E102","SADHU KI KUTIYA","NADESAR",1,38
"626","E102","SADHU KI KUTIYA","ROHANIA",1,27
"627","E102","SAHABABAD","BHULLANPUR",1,17
"628","E102","SAHABABAD","CANTT RLY STATION",1,27
"629","E102","SAHABABAD","CANTT RLY
STATION",4,108
"630","E102","SAHABABAD","RAJATALAB",1,17
"631","E102","SANMUKH HOSPITAL","CANTT RLY STATION",1,38
"632","E102","SANMUKH HOSPITAL","HARHUA",1,17
"633","E102","SANMUKH HOSPITAL","RAJATALAB",1,54
"634","E102","SATOMAHUA","BOULIA",4,152
"635","E102","SATOMAHUA","CANTT RLY
STATION",2,66
"636","E102","TARNA","BABATPUR
CHAURAHA",3,81
"637","E102","VYASBAGH","BABATPUR
CHAURAHA",4,108
"638","E102","VYASBAGH","CANTT RLY STATION",13,351
"639","E103","BHELUPUR","CANTT RLY STATION",1,17
"640","E103","BHULLANPUR","SADHU KI KUTIYA",1,33
"641","E103","BOULIA","MOHANSARAI",1,27
"642","E103","BOULIA","ROHANIA",1,17
"643","E103","CANTT RLY STATION","BHU CAMPUS",2,44
"644","E103","CANTT RLY STATION","BHULLANPUR",2,44
"645","E103","CANTT RLY STATION","CHANDPUR
CHAURAHA",4,68
"646","E103","CANTT RLY STATION","DURGA KUND",6,102
"647","E103","CANTT RLY STATION","JAGATPUR",1,22
"648","E103","CANTT RLY STATION","KACHHAWAN ROAD",14,672
"649","E103","CANTT RLY STATION","LALPUR CHATTI",4,172
"650","E103","CANTT RLY STATION","LANKA",34,748
"651","E103","CANTT RLY STATION","MIRZAMURAD BAZAR",11,473
"652","E103","CANTT RLY STATION","MODHAILA",1,17
"653","E103","CANTT RLY STATION","MOHANSARAI",6,162
"654","E103","CANTT RLY STATION","RAJATALAB",18,594
"655","E103","CANTT RLY STATION","RAVINDERPURI",2,34
"656","E103","CANTT RLY STATION","ROHANIA",13,286
"657","E103","CANTT RLY STATION","RUPAPUR",3,129
"658","E103","CANTT RLY STATION","SADHU KI KUTIYA",4,152
"659","E103","CANTT RLY
STATION","BHELUPUR",2,34
"660","E103","CANTT RLY
STATION","CHANDPUR
CHAURAHA",8,136
"661","E103","CANTT RLY
STATION","DURGA KUND",2,34
"662","E103","CANTT RLY
STATION","JAGATPUR",2,44
"663","E103","CANTT RLY
STATION","KACHHAWAN ROAD",14,672
"664","E103","CANTT RLY
STATION","LANKA",8,176
"665","E103","CANTT RLY
STATION","MIRZAMURAD BAZAR",5,215
"666","E103","CANTT RLY
STATION","MODHAILA",1,17
"667","E103","CANTT RLY
STATION","MOHANSARAI",5,135
"668","E103","CANTT RLY
STATION","RAJATALAB",13,429
"669","E103","CANTT RLY
STATION","RAVINDERPURI",1,17
"670","E103","CANTT RLY
STATION","ROHANIA",5,110
"671","E103","CANTT RLY
STATION","RUPAPUR",3,129
"672","E103","CANTT RLY
STATION","SADHU KI KUTIYA",3,114
"673","E103","CHANDPUR
CHAURAHA","KACHHAWAN ROAD",3,129
"674","E103","CHANDPUR
CHAURAHA","MIRZAMURAD BAZAR",1,38
"675","E103","DURGA KUND","CANTT RLY STATION",1,17
"676","E103","JAGATPUR","BHELUPUR",1,27
"677","E103","JAGATPUR","CANTT RLY STATION",4,88
"678","E103","KACHHAWAN ROAD","CANTT RLY STATION",27,1296
"679","E103","KACHHAWAN ROAD","CHANDPUR
CHAURAHA",1,43
"680","E103","KACHHAWAN ROAD","LAHARTARA",1,43
"681","E103","KACHHAWAN ROAD","LANKA",1,54
"682","E103","KACHHAWAN ROAD","SADHU KI KUTIYA",1,22
"683","E103","KIT","CANTT RLY STATION",1,38
"684","E103","LAHARTARA","BHULLANPUR",1,17
"685","E103","LAHARTARA","CANTT RLY STATION",1,12
"686","E103","LAHARTARA","CHANDPUR
CHAURAHA",1,12
"687","E103","LAHARTARA","KACHHAWAN ROAD",2,86
"688","E103","LANKA","CANTT RLY STATION",59,1298
"689","E103","LANKA","KACHHAWAN ROAD",1,54
"690","E103","LANKA","RAJATALAB",2,86
"691","E103","LANKA","RATHYATRA",4,68
"692","E103","LANKA","SIGRA",14,238
"693","E103","LANKA","VIDYAPEETH",2,44
"694","E103","MIRZAMURAD BAZAR","CANTT RLY STATION",1,43
"695","E103","MIRZAMURAD
BAZAR","CHANDPUR
CHAURAHA",1,38
"696","E103","MODHAILA","CANTT RLY STATION",11,187
"697","E103","MODHAILA","KACHHAWAN ROAD",1,43
"698","E103","MOHANSARAI","BHULLANPUR",1,22
"699","E103","MOHANSARAI","CANTT RLY STATION",6,162
"700","E103","MOHANSARAI","CHANDPUR
CHAURAHA",3,66
"701","E103","MOHANSARAI","MODHAILA",2,44
"702","E103","RAJATALAB","CANTT RLY STATION",6,198
"703","E103","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"704","E103","RAJATALAB","KACHHAWAN ROAD",4,132
"705","E103","RAJATALAB","ROHANIA",1,22
"706","E103","RATHYATRA","DURGA KUND",1,12
"707","E103","RATHYATRA","LANKA",1,17
"708","E103","RAVIDAS GATE","CANTT RLY STATION",4,88
"709","E103","RAVINDERPURI","CANTT RLY STATION",4,68
"710","E103","RAVINDERPURI","SIGRA",2,24
"711","E103","RAVINDERPURI","VIDYAPEETH",1,17
"712","E103","ROHANIA","CANTT RLY STATION",1,22
"713","E103","ROHANIA","KACHHAWAN ROAD",2,76
"714","E103","ROHANIA","MIRZAMURAD BAZAR",2,66
"715","E103","ROHANIA","RAKHAUNA",1,27
"716","E103","RUPAPUR","MIRZAMURAD BAZAR",2,34
"717","E103","RUPAPUR","RATHYATRA",7,336
"718","E103","SADHU KI KUTIYA","CANTT RLY STATION",1,38
"719","E103","SADHU KI KUTIYA","LANKA",8,344
"720","E103","SAHABABAD","CHANDPUR
CHAURAHA",2,44
"721","E103","SIGRA","LANKA",1,17
"722","E103","VIDYAPEETH","DURGA KUND",1,17
"723","E104","AHIRAULI","CANTT RLY STATION",4,132
"724","E104","AHIRAULI","CANTT RLY
STATION",3,99
"725","E104","AHIRAULI","CHANDPUR
CHAURAHA",7,266
"726","E104","AHIRAULI","MURDAHA",2,34
"727","E104","AHIRAULI","RAJATALAB",1,48
"728","E104","AHIRAULI","ROHANIA",3,129
"729","E104","AYAR","BHOJUBEER",1,22
"730","E104","AYAR","BOULIA",1,33
"731","E104","AYAR","CANTT RLY STATION",3,99
"732","E104","AYAR","CANTT RLY
STATION",1,33
"733","E104","AYAR","CHANDPUR
CHAURAHA",2,76
"734","E104","AYAR","RAJATALAB",5,240
"735","E104","AYAR","RAKHAUNA",1,48
"736","E104","AYAR","ROHANIA",3,114
"737","E104","BELWARIYA","CANTT RLY STATION",5,135
"738","E104","BELWARIYA","CHANDPUR
CHAURAHA",1,33
"739","E104","BELWARIYA","RAJATALAB",1,43
"740","E104","BELWARIYA","SADHU KI KUTIYA",1,48
"741","E104","BELWARIYA","SINDHORA",1,33
"742","E104","BHOJUBEER","AYAR",3,66
"743","E104","BHOJUBEER","BELWARIYA",1,17
"744","E104","BHOJUBEER","CANTT RLY STATION",6,102
"745","E104","BHOJUBEER","CANTT RLY
STATION",1,17
"746","E104","BHOJUBEER","CHANDMARI",5,85
"747","E104","BHOJUBEER","CHANDPUR
CHAURAHA",2,44
"748","E104","BHOJUBEER","GARTHAMA",3,99
"749","E104","BHOJUBEER","GOSAIPUR",1,27
"750","E104","BHOJUBEER","MARUEE",2,76
"751","E104","BHOJUBEER","MIRZAMURAD BAZAR",1,43
"752","E104","BHOJUBEER","MURDAHA",9,198
"753","E104","BHOJUBEER","NADESAR",1,12
"754","E104","BHOJUBEER","PALAHI PATTI",3,99
"755","E104","BHOJUBEER","ROHANIA",2,54
"756","E104","BHOJUBEER","SARAIYA",6,198
"757","E104","BHOJUBEER","SINDHORA",34,1292
"758","E104","BHULLANPUR","CANTT RLY STATION",4,88
"759","E104","BHULLANPUR","CANTT RLY
STATION",1,22
"760","E104","BHULLANPUR","MURDAHA",2,76
"761","E104","BHULLANPUR","PALAHI PATTI",2,86
"762","E104","BHULLANPUR","RAJATALAB",1,22
"763","E104","BHULLANPUR","SINDHORA",8,384
"764","E104","BOULIA","CANTT RLY STATION",1,12
"765","E104","BOULIA","MIRZAMURAD BAZAR",4,152
"766","E104","BOULIA","MOHANSARAI",1,27
"767","E104","BOULIA","ROHANIA",1,17
"768","E104","BOULIA","SINDHORA",5,240
"769","E104","CANTT RLY STATION","AHIRAULI",6,198
"770","E104","CANTT RLY STATION","AYAR",1,33
"771","E104","CANTT RLY STATION","BHULLANPUR",7,154
"772","E104","CANTT RLY STATION","BOULIA",1,12
"773","E104","CANTT RLY STATION","CHANDMARI",7,154
"774","E104","CANTT RLY STATION","CHANDPUR
CHAURAHA",13,221
"775","E104","CANTT RLY STATION","GARTHAMA",4,152
"776","E104","CANTT RLY STATION","GOSAIPUR",1,33
"777","E104","CANTT RLY STATION","JAGATPUR",5,110
"778","E104","CANTT RLY STATION","KIT",3,114
"779","E104","CANTT RLY STATION","MIRZAMURAD BAZAR",6,258
"780","E104","CANTT RLY STATION","MIRZAMURAD E
STATION",6,258
"781","E104","CANTT RLY STATION","MIRZAMURAD
BAZAR",15,645
"782","E104","CANTT RLY STATION","MODHAILA",8,136
"783","E104","CANTT RLY STATION","MOHANSARAI",27,729
"784","E104","CANTT RLY STATION","MURDAHA",13,351
"785","E104","CANTT RLY STATION","NATINIYA DAI",6,132
"786","E104","CANTT RLY STATION","PALAHI PATTI",1,38
"787","E104","CANTT RLY STATION","RAJATALAB",27,891
"788","E104","CANTT RLY STATION","RAKHAUNA",2,76
"789","E104","CANTT RLY STATION","ROHANIA",13,286
"790","E104","CANTT RLY STATION","SADHU KI KUTIYA",7,266
"791","E104","CANTT RLY STATION","SARAIYA",3,114
"792","E104","CANTT RLY STATION","SINDHORA",56,2408
"793","E104","CANTT RLY
STATION","AHIRAULI",2,66
"794","E104","CANTT RLY
STATION","CHANDMARI",1,22
"795","E104","CANTT RLY
STATION","CHANDPUR
CHAURAHA",2,34
"796","E104","CANTT RLY
STATION","GOSAIPUR",1,33
"797","E104","CANTT RLY
STATION","JAGATPUR",3,66
"798","E104","CANTT RLY
STATION","MIRZAMURAD
BAZAR",2,86
"799","E104","CANTT RLY
STATION","MODHAILA",4,68
"800","E104","CANTT RLY
STATION","MOHANSARAI",7,189
"801","E104","CANTT RLY
STATION","MURDAHA",1,27
"802","E104","CANTT RLY
STATION","NATINIYA DAI",1,22
"803","E104","CANTT RLY
STATION","RAJATALAB",2,66
"804","E104","CANTT RLY
STATION","RAKHAUNA",1,38
"805","E104","CANTT RLY
STATION","ROHANIA",10,220
"806","E104","CANTT RLY
STATION","SADHU KI KUTIYA",1,38
"807","E104","CANTT RLY
STATION","SINDHORA",10,430
"808","E104","CHANDMARI","BHOJUBEER",2,34
"809","E104","CHANDMARI","CANTT RLY STATION",25,550
"810","E104","CHANDMARI","CANTT RLY
STATION",2,44
"811","E104","CHANDMARI","GARTHAMA",2,54
"812","E104","CHANDMARI","JAGATPUR",1,33
"813","E104","CHANDMARI","MIRZAMURAD BAZAR",3,144
"814","E104","CHANDMARI","MODHAILA",2,66
"815","E104","CHANDMARI","PALAHI PATTI",1,27
"816","E104","CHANDMARI","RAJATALAB",1,43
"817","E104","CHANDMARI","SINDHORA",12,396
"818","E104","CHANDPUR
CHAURAHA","BHOJUBEER",1,22
"819","E104","CHANDPUR
CHAURAHA","CANTT RLY STATION",6,102
"820","E104","CHANDPUR
CHAURAHA","GARTHAMA",1,43
"821","E104","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"822","E104","CHANDPUR
CHAURAHA","MOHANSARAI",1,22
"823","E104","CHANDPUR
CHAURAHA","MURDAHA",1,33
"824","E104","CHANDPUR
CHAURAHA","NATINIYA DAI",1,27
"825","E104","CHANDPUR
CHAURAHA","ROHANIA",3,36
"826","E104","CHANDPUR
CHAURAHA","SINDHORA",3,144
"827","E104","GARTHAMA","BHOJUBEER",2,66
"828","E104","GARTHAMA","CANTT RLY STATION",6,228
"829","E104","GARTHAMA","CANTT RLY
STATION",1,38
"830","E104","GARTHAMA","JAGATPUR",1,48
"831","E104","GARTHAMA","LALPUR T.F.C.",2,54
"832","E104","GARTHAMA","MIRZAMURAD BAZAR",3,177
"833","E104","GARTHAMA","MOHANSARAI",3,144
"834","E104","GARTHAMA","PALAHI PATTI",1,12
"835","E104","GARTHAMA","RAJATALAB",1,54
"836","E104","GARTHAMA","RAKHAUNA",1,54
"837","E104","GARTHAMA","ROHANIA",4,172
"838","E104","GARTHAMA","SINDHORA",2,34
"839","E104","GOSAIPUR","CANTT RLY STATION",3,99
"840","E104","GOSAIPUR","CHANDPUR
CHAURAHA",2,76
"841","E104","GOSAIPUR","KIT",3,162
"842","E104","GOSAIPUR","MODHAILA",1,38
"843","E104","GOSAIPUR","RAJATALAB",1,48
"844","E104","JAGATPUR","BHOJUBEER",2,66
"845","E104","JAGATPUR","CANTT RLY STATION",2,44
"846","E104","JAGATPUR","CHANDMARI",3,99
"847","E104","KACHAHARI","CHANDPUR
CHAURAHA",1,22
"848","E104","KIT","CANTT RLY STATION",1,38
"849","E104","LAHARTARA","MIRZAMURAD BAZAR",1,38
"850","E104","LAHARTARA","MOHANSARAI",2,54
"851","E104","LAHARTARA","PALAHI PATTI",2,76
"852","E104","LALPUR T.F.C.","CANTT RLY STATION",1,22
"853","E104","LALPUR T.F.C.","GARTHAMA",2,54
"854","E104","MARUEE","BOULIA",1,43
"855","E104","MARUEE","CANTT RLY STATION",5,215
"856","E104","MARUEE","CANTT RLY
STATION",3,129
"857","E104","MARUEE","NADESAR",1,38
"858","E104","MARUEE","ROHANIA",2,96
"859","E104","MIRZAMURAD BAZAR","CANTT RLY STATION",5,215
"860","E104","MIRZAMURAD BAZAR","NADESAR",1,43
"861","E104","MIRZAMURAD BAZAR","ROHANIA",1,33
"862","E104","MIRZAMURAD BAZAR","SINDHORA",3,192
"863","E104","MIRZAMURAD E
STATION","CANTT RLY STATION",5,215
"864","E104","MIRZAMURAD E
STATION","CHANDMARI",1,48
"865","E104","MIRZAMURAD E
STATION","GARTHAMA",1,59
"866","E104","MIRZAMURAD E
STATION","SINDHORA",1,64
"867","E104","MIRZAMURAD
BAZAR","BELWARIYA",2,96
"868","E104","MIRZAMURAD
BAZAR","BOULIA",1,38
"869","E104","MIRZAMURAD
BAZAR","CANTT RLY STATION",2,86
"870","E104","MIRZAMURAD
BAZAR","CANTT RLY
STATION",1,43
"871","E104","MIRZAMURAD
BAZAR","CHANDMARI",2,96
"872","E104","MIRZAMURAD
BAZAR","CHANDPUR
CHAURAHA",5,190
"873","E104","MIRZAMURAD
BAZAR","KACHAHARI",2,86
"874","E104","MIRZAMURAD
BAZAR","LAHARTARA",2,76
"875","E104","MIRZAMURAD
BAZAR","MODHAILA",1,33
"876","E104","MIRZAMURAD
BAZAR","MURDAHA",1,54
"877","E104","MIRZAMURAD
BAZAR","ROHANIA",1,33
"878","E104","MIRZAMURAD
BAZAR","SINDHORA",1,64
"879","E104","MODHAILA","AYAR",2,76
"880","E104","MODHAILA","BHOJUBEER",3,81
"881","E104","MODHAILA","CANTT RLY STATION",4,68
"882","E104","MODHAILA","CIRCUIT HOUSE",2,44
"883","E104","MODHAILA","JAGATPUR",1,17
"884","E104","MODHAILA","MIRZAMURAD
BAZAR",3,99
"885","E104","MODHAILA","SADHU KI KUTIYA",1,33
"886","E104","MOHANSARAI","CANTT RLY STATION",15,405
"887","E104","MOHANSARAI","CANTT RLY
STATION",4,108
"888","E104","MOHANSARAI","CHANDMARI",1,38
"889","E104","MOHANSARAI","CHANDPUR
CHAURAHA",2,44
"890","E104","MOHANSARAI","GARTHAMA",3,144
"891","E104","MOHANSARAI","KACHAHARI",1,33
"892","E104","MOHANSARAI","SINDHORA",9,486
"893","E104","MURDAHA","BHOJUBEER",1,22
"894","E104","MURDAHA","BHULLANPUR",2,76
"895","E104","MURDAHA","CANTT RLY STATION",2,54
"896","E104","MURDAHA","CANTT RLY
STATION",1,27
"897","E104","MURDAHA","CHANDPUR
CHAURAHA",1,33
"898","E104","MURDAHA","LALPUR T.F.C.",4,68
"899","E104","MURDAHA","MIRZAMURAD BAZAR",1,54
"900","E104","MURDAHA","MOHANSARAI",1,43
"901","E104","MURDAHA","NADESAR",2,54
"902","E104","MURDAHA","SINDHORA",1,33
"903","E104","NATINIYA DAI","AHIRAULI",1,22
"904","E104","NATINIYA DAI","CANTT RLY STATION",4,88
"905","E104","NATINIYA DAI","CHANDPUR
CHAURAHA",1,27
"906","E104","NATINIYA DAI","KACHAHARI",2,34
"907","E104","NATINIYA DAI","MARUEE",1,33
"908","E104","NATINIYA DAI","SINDHORA",3,114
"909","E104","PALAHI PATTI","BHOJUBEER",3,99
"910","E104","PALAHI PATTI","BHULLANPUR",3,129
"911","E104","PALAHI PATTI","CANTT RLY STATION",6,228
"912","E104","PALAHI PATTI","CANTT RLY
STATION",3,114
"913","E104","PALAHI PATTI","CHANDPUR
CHAURAHA",3,129
"914","E104","PALAHI PATTI","GARTHAMA",1,12
"915","E104","PALAHI PATTI","MIRZAMURAD
BAZAR",2,118
"916","E104","PALAHI PATTI","MOHANSARAI",1,48
"917","E104","PALAHI PATTI","NADESAR",1,33
"918","E104","PALAHI PATTI","SINDHORA",3,66
"919","E104","RAJATALAB","BHOJUBEER",1,38
"920","E104","RAJATALAB","BOULIA",1,27
"921","E104","RAJATALAB","CANTT RLY STATION",20,660
"922","E104","RAJATALAB","CANTT RLY
STATION",2,66
