"","R.N","FROM","TO","prs","revenue"
"170","109(A)","CITY RAILWAY
STATION","MOHANSARAI",1,33
"171","109(A)","CITY RAILWAY
STATION","RAJATALAB",1,33
"172","109(A)","CITY RAILWAY
STATION","SADHU KI KUTIYA",1,38
"173","109(A)","CITY RAILWAY
STATION","SAHABABAD",7,189
"174","109(A)","JAGATPUR","CANTT RLY STATION",1,22
"175","109(A)","JAGATPUR","CHANDPUR
CHAURAHA",1,17
"176","109(A)","KAZZAKPURA","CHANDPUR
CHAURAHA",1,22
"177","109(A)","KIT","CANTT RLY STATION",1,38
"178","109(A)","KIT","CANTT RLY
STATION",2,76
"179","109(A)","LAHARTARA","MIRZAMURAD
BAZAR",1,38
"180","109(A)","LAHARTARA","ROHANIA",1,17
"181","109(A)","MIRZAMURAD
BAZAR","BHADAU
CHOURAHA",1,43
"182","109(A)","MIRZAMURAD
BAZAR","CANTT RLY
STATION",6,258
"183","109(A)","MIRZAMURAD
BAZAR","CHANDPUR
CHAURAHA",1,38
"184","109(A)","MODHAILA","CANTT RLY
STATION",1,17
"185","109(A)","MODHAILA","MIRZAMURAD
BAZAR",1,33
"186","109(A)","MODHAILA","MOHANSARAI",1,22
"187","109(A)","MODHAILA","SADHU KI KUTIYA",2,66
"188","109(A)","MOHANSARAI","CANTT RLY STATION",1,27
"189","109(A)","MOHANSARAI","CANTT RLY
STATION",5,135
"190","109(A)","RAJATALAB","CANTT RLY STATION",4,132
"191","109(A)","RAJATALAB","CANTT RLY
STATION",11,363
"192","109(A)","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"193","109(A)","RAJATALAB","CITY RAILWAY
STATION",2,66
"194","109(A)","RAJGHAT","CANTT RLY STATION",2,34
"195","109(A)","RAKHAUNA","CANTT RLY
STATION",1,38
"196","109(A)","ROHANIA","CANTT RLY
STATION",2,44
"197","109(A)","ROHANIA","MIRZAMURAD
BAZAR",1,33
"198","109(A)","SADHU KI KUTIYA","BOULIA",1,33
"199","109(A)","SAHABABAD","CANTT RLY STATION",3,81
"200","109(A)","SAHABABAD","CANTT RLY
STATION",1,27
"201","109(A)","SAHABABAD","LAHARTARA",1,22
"202","109(B)","BHADAU
CHOURAHA","LANKA",1,33
"203","109(B)","CANTT RLY
STATION","LANKA",1,22
"204","109(B)","DURGA KUND","CANTT RLY
STATION",6,102
"205","109(B)","DURGA KUND","RATHYATRA",1,12
"206","109(B)","GOLGADDA","DLW",1,22
"207","109(B)","LANKA","CANTT RLY STATION",12,264
"208","109(B)","LANKA","CANTT RLY
STATION",53,1166
"209","109(B)","LANKA","CITY RAILWAY
STATION",13,286
"210","109(B)","LANKA","RAJGHAT",2,54
"211","109(B)","LANKA","RATHYATRA",1,17
"212","109(B)","LANKA","RAVINDERPURI",1,12
"213","109(B)","LANKA","SIGRA",8,136
"214","109(B)","RATHYATRA","CANTT RLY
STATION",1,12
"215","109(B)","RAVINDERPURI","SIGRA",1,12
"216","109(B)","SIGRA","CANTT RLY
STATION",1,12
"217","109(B)","SIGRA","RAJGHAT",1,22
"218","111(A)","BHULLANPUR","CANTT RLY STATION",1,22
"219","111(A)","BHULLANPUR","CANTT RLY
STATION",1,22
"220","111(A)","BOULIA","LANKA",1,27
"221","111(A)","BOULIA","MIRZAMURAD
BAZAR",1,38
"222","111(A)","BOULIA","RAJATALAB",4,108
"223","111(A)","BOULIA","SAHABABAD",1,22
"224","111(A)","CANTT RLY STATION","BHELUPUR",1,17
"225","111(A)","CANTT RLY STATION","BHULLANPUR",4,88
"226","111(A)","CANTT RLY STATION","CHANDPUR
CHAURAHA",3,51
"227","111(A)","CANTT RLY STATION","DURGA KUND",8,136
"228","111(A)","CANTT RLY STATION","JAGATPUR",7,154
"229","111(A)","CANTT RLY STATION","KIT",5,190
"230","111(A)","CANTT RLY STATION","LANKA",35,770
"231","111(A)","CANTT RLY STATION","MIRZAMURAD BAZAR",1,43
"232","111(A)","CANTT RLY STATION","MIRZAMURAD
BAZAR",3,129
"233","111(A)","CANTT RLY STATION","MODHAILA",4,68
"234","111(A)","CANTT RLY STATION","MOHANSARAI",18,486
"235","111(A)","CANTT RLY STATION","RAJATALAB",8,264
"236","111(A)","CANTT RLY STATION","RATHYATRA",1,12
"237","111(A)","CANTT RLY STATION","RAVINDERPURI",1,17
"238","111(A)","CANTT RLY STATION","ROHANIA",14,308
"239","111(A)","CANTT RLY STATION","SADHU KI KUTIYA",1,38
"240","111(A)","CANTT RLY STATION","SAHABABAD",1,27
"241","111(A)","CANTT RLY
STATION","BHULLANPUR",1,22
"242","111(A)","CANTT RLY
STATION","BOULIA",1,12
"243","111(A)","CANTT RLY
STATION","CHANDPUR
CHAURAHA",1,17
"244","111(A)","CANTT RLY
STATION","DURGA KUND",6,102
"245","111(A)","CANTT RLY
STATION","JAGATPUR",1,22
"246","111(A)","CANTT RLY
STATION","LANKA",10,220
"247","111(A)","CANTT RLY
STATION","MIRZAMURAD
BAZAR",1,43
"248","111(A)","CANTT RLY
STATION","MOHANSARAI",5,135
"249","111(A)","CANTT RLY
STATION","RAJATALAB",6,198
"250","111(A)","CANTT RLY
STATION","RAVINDERPURI",1,17
"251","111(A)","CANTT RLY
STATION","ROHANIA",8,176
"252","111(A)","CANTT RLY
STATION","SADHU KI KUTIYA",1,38
"253","111(A)","CANTT RLY
STATION","SAHABABAD",4,108
"254","111(A)","CHANDPUR
CHAURAHA","BHULLANPUR",1,12
"255","111(A)","CHANDPUR
CHAURAHA","CANTT RLY
STATION",1,17
"256","111(A)","CHANDPUR
CHAURAHA","MOHANSARAI",1,22
"257","111(A)","JAGATPUR","CANTT RLY STATION",3,66
"258","111(A)","KIT","CANTT RLY STATION",2,76
"259","111(A)","KIT","CHANDPUR
CHAURAHA",1,33
"260","111(A)","LAHARTARA","LANKA",1,22
"261","111(A)","LAHARTARA","MIRZAMURAD
BAZAR",1,38
"262","111(A)","LAHARTARA","RAJATALAB",1,33
"263","111(A)","LAHARTARA","ROHANIA",1,17
"264","111(A)","MIRZAMURAD BAZAR","LANKA",2,96
"265","111(A)","MIRZAMURAD BAZAR","MODHAILA",1,33
"266","111(A)","MODHAILA","CANTT RLY STATION",2,34
"267","111(A)","MODHAILA","CANTT RLY
STATION",1,17
"268","111(A)","MOHANSARAI","CANTT RLY STATION",6,162
"269","111(A)","MOHANSARAI","MODHAILA",1,22
"270","111(A)","RAJATALAB","CANTT RLY STATION",3,99
"271","111(A)","RAJATALAB","CANTT RLY
STATION",1,33
"272","111(A)","RATHYATRA","LANKA",1,17
"273","111(A)","ROHANIA","CANTT RLY STATION",6,132
"274","111(A)","ROHANIA","DURGA KUND",1,27
"275","111(A)","ROHANIA","LANKA",2,66
"276","111(A)","ROHANIA","MIRZAMURAD BAZAR",1,33
"277","111(A)","SAHABABAD","CANTT RLY STATION",5,135
"278","111(A)","SAHABABAD","CANTT RLY
STATION",1,27
"279","111(A)","SAHABABAD","RATHYATRA",1,33
"280","111(A)","SIGRA","LANKA",3,51
"281","111(A)","VIDYAPEETH","BHELUPUR",1,12
"282","111(B)","BHELUPUR","CANTT RLY STATION",1,17
"283","111(B)","BHELUPUR","CANTT RLY
STATION",4,68
"284","111(B)","CANTT RLY STATION","DURGA KUND",16,272
"285","111(B)","CANTT RLY STATION","GIRJAGHAR
CHAURAHA",3,51
"286","111(B)","CANTT RLY STATION","LAHURABIR",5,85
"287","111(B)","CANTT RLY STATION","LANKA",38,836
"288","111(B)","CANTT RLY STATION","RATHYATRA",4,48
"289","111(B)","CANTT RLY STATION","RAVIDAS GATE",1,22
"290","111(B)","CANTT RLY
STATION","BHELUPUR",3,51
"291","111(B)","CANTT RLY
STATION","DURGA KUND",12,204
"292","111(B)","CANTT RLY
STATION","GIRJAGHAR
CHAURAHA",2,34
"293","111(B)","CANTT RLY
STATION","LANKA",33,726
"294","111(B)","CANTT RLY
STATION","RAVINDERPURI",4,68
"295","111(B)","CHETGANJ","CANTT RLY STATION",6,72
"296","111(B)","DURGA KUND","CANTT RLY STATION",12,204
"297","111(B)","DURGA KUND","CANTT RLY
STATION",3,51
"298","111(B)","GIRJAGHAR
CHAURAHA","CANTT RLY STATION",189,3213
"299","111(B)","GIRJAGHAR
CHAURAHA","CANTT RLY
STATION",39,663
"300","111(B)","GIRJAGHAR
CHAURAHA","CHAUKAGHAT",12,144
"301","111(B)","GIRJAGHAR
CHAURAHA","CHETGANJ",1,12
"302","111(B)","GIRJAGHAR
CHAURAHA","TALIYABHAG",1,12
"303","111(B)","LAHURABIR","CANTT RLY STATION",2,24
"304","111(B)","LANKA","BHELUPUR",3,51
"305","111(B)","LANKA","CANTT RLY STATION",127,2794
"306","111(B)","LANKA","CANTT RLY
STATION",55,1210
"307","111(B)","LANKA","LAHURABIR",5,135
"308","111(B)","LANKA","RATHYATRA",8,136
"309","111(B)","LANKA","SIGRA",49,973
"310","111(B)","RATHYATRA","CANTT RLY STATION",1,12
"311","111(B)","RATHYATRA","LANKA",1,17
"312","111(B)","RAVIDAS GATE","CANTT RLY STATION",1,22
"313","111(B)","RAVINDERPURI","CANTT RLY STATION",3,51
"314","111(B)","SIGRA","LANKA",3,51
"315","111(B)","VIDYAPEETH","CANTT RLY STATION",2,24
"316","E101","B.H.E.L.","CANTT RLY STATION",9,243
"317","E101","BHOJUBEER","B.H.E.L.",1,17
"318","E101","BHOJUBEER","CANTT RLY STATION",2,34
"319","E101","BHOJUBEER","LBS AIRPORT",1,33
"320","E101","BHULLANPUR","CANTT RLY STATION",2,44
"321","E101","BHULLANPUR","KACHAHARI",1,27
"322","E101","BOULIA","MOHANSARAI",1,27
"323","E101","BOULIA","ROHANIA",2,34
"324","E101","CANTT RLY STATION","BHULLANPUR",1,22
"325","E101","CANTT RLY STATION","CHANDPUR
CHAURAHA",8,136
"326","E101","CANTT RLY STATION","HARHUA",3,99
"327","E101","CANTT RLY STATION","JAGATPUR",1,22
"328","E101","CANTT RLY STATION","KAAZI SARAI",2,66
"329","E101","CANTT RLY STATION","KIT",2,76
"330","E101","CANTT RLY STATION","LBS AIRPORT",18,684
"331","E101","CANTT RLY STATION","MIRZAMURAD
BAZAR",3,129
"332","E101","CANTT RLY STATION","MODHAILA",3,51
"333","E101","CANTT RLY STATION","MOHANSARAI",3,81
"334","E101","CANTT RLY STATION","RAJATALAB",2,66
"335","E101","CANTT RLY STATION","ROHANIA",2,44
"336","E101","CANTT RLY STATION","SADHU KI KUTIYA",2,76
"337","E101","CANTT RLY STATION","SATOMAHUA",1,33
"338","E101","CHANDPUR
CHAURAHA","CANTT RLY STATION",1,17
"339","E101","CHANDPUR
CHAURAHA","KACHAHARI",1,22
"340","E101","CHANDPUR
CHAURAHA","LAHARTARA",1,12
"341","E101","CHANDPUR
CHAURAHA","LBS AIRPORT",3,129
"342","E101","CHANDPUR
CHAURAHA","RAJATALAB",1,27
"343","E101","CIRCUIT HOUSE","LBS AIRPORT",1,33
"344","E101","CIRCUIT HOUSE","RTO",2,54
"345","E101","CIRCUIT HOUSE","SATOMAHUA",1,27
"346","E101","GILAT BAZAR","HARHUA",1,22
"347","E101","GILAT BAZAR","SANMUKH
HOSPITAL",1,27
"348","E101","HARHUA","JHV MALL",1,27
"349","E101","HARHUA","MIRZAMURAD
BAZAR",1,54
"350","E101","JAGATPUR","CANTT RLY STATION",2,44
"351","E101","JAGATPUR","KIT",1,27
"352","E101","JAGATPUR","LBS AIRPORT",2,96
"353","E101","KACHAHARI","CHANDPUR
CHAURAHA",1,22
"354","E101","KIT","CANTT RLY STATION",1,38
"355","E101","LBS AIRPORT","BHOJUBEER",2,66
"356","E101","LBS AIRPORT","BOULIA",1,43
"357","E101","LBS AIRPORT","CANTT RLY STATION",18,684
"358","E101","LBS AIRPORT","HARHUA",1,22
"359","E101","LBS AIRPORT","JAGATPUR",1,48
"360","E101","LBS AIRPORT","MODHAILA",1,43
"361","E101","LBS AIRPORT","SATOMAHUA",1,17
"362","E101","MIRZAMURAD
BAZAR","BHOJUBEER",1,48
"363","E101","MIRZAMURAD
BAZAR","CANTT RLY STATION",3,129
"364","E101","MIRZAMURAD
BAZAR","KACHAHARI",1,43
"365","E101","MIRZAMURAD
BAZAR","MODHAILA",4,132
"366","E101","MIRZAMURAD
BAZAR","TARNA",2,96
"367","E101","MODHAILA","CANTT RLY STATION",2,34
"368","E101","MOHANSARAI","CANTT RLY STATION",9,243
"369","E101","MOHANSARAI","MODHAILA",2,44
"370","E101","NADESAR","ROHANIA",2,44
"371","E101","NADESAR","SAHABABAD",1,27
"372","E101","RAJATALAB","BHOJUBEER",1,38
"373","E101","RAJATALAB","CANTT RLY STATION",2,66
"374","E101","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"375","E101","RAJATALAB","KACHAHARI",1,38
"376","E101","RAJATALAB","LBS AIRPORT",2,108
"377","E101","RAKHAUNA","LBS AIRPORT",1,59
"378","E101","ROHANIA","CANTT RLY STATION",2,44
"379","E101","ROHANIA","KACHAHARI",1,27
"380","E101","ROHANIA","LBS AIRPORT",1,48
"381","E101","RTO","CANTT RLY STATION",1,33
"382","E101","SAHABABAD","CANTT RLY STATION",2,54
"383","E101","SATOMAHUA","CANTT RLY STATION",1,33
"384","E101","TARNA","KACHAHARI",1,17
"385","E101","VYASBAGH","LBS AIRPORT",3,81
"386","E102","AGRASEN MOD","AIRPORT ROAD",3,81
"387","E102","AGRASEN MOD","BABATPUR CHAURAHA",1,33
"388","E102","AGRASEN MOD","BABATPUR
CHAURAHA",2,66
"389","E102","AGRASEN MOD","CANTT RLY STATION",1,22
"390","E102","AGRASEN MOD","MOHANSARAI",1,38
"391","E102","AIRPORT ROAD","B.H.E.L.",1,27
"392","E102","AIRPORT ROAD","BHOJUBEER",4,132
"393","E102","AIRPORT ROAD","BOULIA",3,114
"394","E102","AIRPORT ROAD","CANTT RLY STATION",19,722
"395","E102","AIRPORT ROAD","CANTT RLY
STATION",2,76
"396","E102","AIRPORT ROAD","HARHUA",2,44
"397","E102","AIRPORT ROAD","KACHAHARI",2,66
"398","E102","AIRPORT ROAD","MODHAILA",2,86
"399","E102","AIRPORT ROAD","NADESAR",2,66
"400","E102","AIRPORT ROAD","RAJATALAB",1,54
"401","E102","AIRPORT ROAD","ROHANIA",1,43
"402","E102","AIRPORT ROAD","VYASBAGH",1,22
"403","E102","B.H.E.L.","CANTT RLY
STATION",6,132
"404","E102","B.H.E.L.","CIRCUIT HOUSE",1,17
"405","E102","B.H.E.L.","LAHARTARA",1,27
"406","E102","BABATPUR CHAURAHA","AGRASEN MOD",2,66
"407","E102","BABATPUR CHAURAHA","BHOJUBEER",1,33
"408","E102","BABATPUR CHAURAHA","CANTT RLY STATION",9,342
"409","E102","BABATPUR
CHAURAHA","AGRASEN MOD",2,66
"410","E102","BABATPUR
CHAURAHA","BHOJUBEER",16,528
"411","E102","BABATPUR
CHAURAHA","BHULLANPUR",10,430
"412","E102","BABATPUR
CHAURAHA","CANTT RLY STATION",51,1938
"413","E102","BABATPUR
CHAURAHA","CANTT RLY
STATION",60,2280
"414","E102","BABATPUR
CHAURAHA","CHANDPUR
CHAURAHA",13,559
"415","E102","BABATPUR
CHAURAHA","CIRCUIT HOUSE",3,99
"416","E102","BABATPUR
CHAURAHA","GILAT BAZAR",2,66
"417","E102","BABATPUR
CHAURAHA","HARHUA",9,198
"418","E102","BABATPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,59
"419","E102","BABATPUR
CHAURAHA","MOHANSARAI",1,54
"420","E102","BABATPUR
CHAURAHA","RAJATALAB",2,108
"421","E102","BABATPUR
CHAURAHA","SAHABABAD",2,96
"422","E102","BABATPUR
CHAURAHA","TARNA",3,81
"423","E102","BABATPUR
CHAURAHA","VYASBAGH",1,27
"424","E102","BHOJUBEER","BABATPUR CHAURAHA",4,132
"425","E102","BHOJUBEER","BABATPUR
CHAURAHA",4,132
"426","E102","BHOJUBEER","CANTT RLY STATION",3,51
"427","E102","BHOJUBEER","CHANDPUR
CHAURAHA",2,44
"428","E102","BHOJUBEER","HARHUA",3,66
"429","E102","BHOJUBEER","KAAZI SARAI",3,66
"430","E102","BHOJUBEER","LAHARTARA",2,44
"431","E102","BHOJUBEER","MIRZAMURAD BAZAR",1,43
"432","E102","BHOJUBEER","MIRZAMURAD
BAZAR",2,86
"433","E102","BHOJUBEER","MOHANSARAI",1,33
"434","E102","BHOJUBEER","RAJATALAB",2,76
"435","E102","BHOJUBEER","RTO",3,81
"436","E102","BHOJUBEER","SATOMAHUA",1,27
"437","E102","BHOJUBEER","TARNA",1,17
"438","E102","BHULLANPUR","BABATPUR
CHAURAHA",3,129
"439","E102","BHULLANPUR","BHOJUBEER",3,81
"440","E102","BHULLANPUR","CANTT RLY STATION",1,22
"441","E102","BHULLANPUR","CANTT RLY
STATION",1,22
"442","E102","BHULLANPUR","KACHAHARI",3,66
"443","E102","BHULLANPUR","MIRZAMURAD E
STATION",1,33
"444","E102","BHULLANPUR","MIRZAMURAD
BAZAR",1,33
"445","E102","BHULLANPUR","RAJATALAB",2,44
"446","E102","BHULLANPUR","SAHABABAD",1,17
"447","E102","BOULIA","BHULLANPUR",1,17
"448","E102","BOULIA","CANTT RLY STATION",2,24
"449","E102","BOULIA","CANTT RLY
STATION",2,24
"450","E102","BOULIA","KIT",1,38
"451","E102","BOULIA","MIRZAMURAD
BAZAR",1,38
"452","E102","BOULIA","MOHANSARAI",4,108
"453","E102","BOULIA","ROHANIA",1,17
