"","R.N","FROM","TO","prs","revenue"
"996","E106","ASAPUR","KAITHI",2,76
"997","E106","ASAPUR","LEDHUPUR",1,12
"998","E106","ASAPUR","MARKANDEY
MAHADEV",1,38
"999","E106","ASAPUR","MIRZAMURAD
BAZAR",1,48
"1000","E106","ASAPUR","MODHAILA",1,27
"1001","E106","ASAPUR","MOHANSARAI",1,38
"1002","E106","ASAPUR","PAHARIYA",1,12
"1003","E106","ASAPUR","PANDEYPUR",2,34
"1004","E106","ASAPUR","POLICE LINE",3,51
"1005","E106","ASAPUR","PURANA RTO",1,12
"1006","E106","ASAPUR","RAJATALAB",1,43
"1007","E106","BHULLANPUR","CANTT RLY STATION",1,22
"1008","E106","BHULLANPUR","CANTT RLY
STATION",2,44
"1009","E106","BHULLANPUR","LEDHUPUR",1,33
"1010","E106","BHULLANPUR","MOHANSARAI",1,22
"1011","E106","BHULLANPUR","POLICE LINE",2,44
"1012","E106","BHULLANPUR","SADHU KI KUTIYA",1,33
"1013","E106","BOULIA","CHANDRAWATI",1,43
"1014","E106","BOULIA","MARKANDEY
MAHADEV",1,48
"1015","E106","BOULIA","RAJATALAB",2,54
"1016","E106","BOULIA","ROHANIA",1,17
"1017","E106","BOULIA","SADHU KI KUTIYA",1,33
"1018","E106","CANTT RLY STATION","ASAPUR",11,242
"1019","E106","CANTT RLY STATION","BHULLANPUR",1,22
"1020","E106","CANTT RLY STATION","BOULIA",1,12
"1021","E106","CANTT RLY STATION","CHANDPUR
CHAURAHA",3,51
"1022","E106","CANTT RLY STATION","CHANDRAWATI",1,43
"1023","E106","CANTT RLY STATION","CHIRAIGAON BLOCK",2,54
"1024","E106","CANTT RLY STATION","CHIRAIGAON
BLOCK",2,54
"1025","E106","CANTT RLY STATION","CHUBEYPUR",13,494
"1026","E106","CANTT RLY STATION","DUBKIYA",4,132
"1027","E106","CANTT RLY STATION","JAGATPUR",1,22
"1028","E106","CANTT RLY STATION","KAITHI",24,1032
"1029","E106","CANTT RLY STATION","KIT",1,38
"1030","E106","CANTT RLY STATION","LEDHUPUR",15,330
"1031","E106","CANTT RLY STATION","MARKANDEY
MAHADEV",9,432
"1032","E106","CANTT RLY STATION","MIRZAMURAD BAZAR",2,86
"1033","E106","CANTT RLY STATION","MIRZAMURAD E
STATION",2,86
"1034","E106","CANTT RLY STATION","MIRZAMURAD
BAZAR",5,215
"1035","E106","CANTT RLY STATION","MODHAILA",5,85
"1036","E106","CANTT RLY STATION","MOHANSARAI",14,378
"1037","E106","CANTT RLY STATION","PAHARIYA",6,102
"1038","E106","CANTT RLY STATION","PANDEYPUR",2,34
"1039","E106","CANTT RLY STATION","RAJATALAB",16,528
"1040","E106","CANTT RLY STATION","ROHANIA",6,132
"1041","E106","CANTT RLY STATION","SADHU KI KUTIYA",2,76
"1042","E106","CANTT RLY STATION","SAHABABAD",1,27
"1043","E106","CANTT RLY STATION","SAHAPUR",7,231
"1044","E106","CANTT RLY STATION","UGAPUR",3,114
"1045","E106","CANTT RLY STATION","UMARAHA",9,243
"1046","E106","CANTT RLY
STATION","BHULLANPUR",7,154
"1047","E106","CANTT RLY
STATION","CHANDPUR
CHAURAHA",4,68
"1048","E106","CANTT RLY
STATION","CHANDRAWATI",1,43
"1049","E106","CANTT RLY
STATION","CHUBEYPUR",5,190
"1050","E106","CANTT RLY
STATION","JAGATPUR",4,88
"1051","E106","CANTT RLY
STATION","KAITHI",6,258
"1052","E106","CANTT RLY
STATION","LEDHUPUR",7,154
"1053","E106","CANTT RLY
STATION","MIRZAMURAD
BAZAR",3,129
"1054","E106","CANTT RLY
STATION","MODHAILA",2,34
"1055","E106","CANTT RLY
STATION","MOHANSARAI",3,81
"1056","E106","CANTT RLY
STATION","RAJATALAB",4,132
"1057","E106","CANTT RLY
STATION","ROHANIA",2,44
"1058","E106","CANTT RLY
STATION","SADHU KI KUTIYA",4,152
"1059","E106","CHANDPUR
CHAURAHA","CANTT RLY
STATION",4,68
"1060","E106","CHANDPUR
CHAURAHA","JAGATPUR",1,17
"1061","E106","CHANDPUR
CHAURAHA","KIT",1,33
"1062","E106","CHANDPUR
CHAURAHA","MIRZAMURAD BAZAR",2,76
"1063","E106","CHANDPUR
CHAURAHA","PAHARIYA",1,22
"1064","E106","CHANDPUR
CHAURAHA","RAJATALAB",2,54
"1065","E106","CHANDPUR
CHAURAHA","RAKHAUNA",1,33
"1066","E106","CHANDPUR
CHAURAHA","SAHAPUR",2,76
"1067","E106","CHANDRAWATI","CANTT RLY
STATION",1,43
"1068","E106","CHANDRAWATI","MODHAILA",4,192
"1069","E106","CHANDRAWATI","POLICE LINE",2,76
"1070","E106","CHAUKAGHAT","CHANDRAWATI",2,76
"1071","E106","CHAUKAGHAT","CHUBEYPUR",5,190
"1072","E106","CHAUKAGHAT","KAITHI",2,86
"1073","E106","CHAUKAGHAT","MARKANDEY
MAHADEV",5,215
"1074","E106","CHAUKAGHAT","PAHARIYA",1,17
"1075","E106","CHAUKAGHAT","SAHAPUR",1,33
"1076","E106","CHIRAIGAON BLOCK","CANTT RLY STATION",7,189
"1077","E106","CHIRAIGAON BLOCK","PANDEYPUR",5,110
"1078","E106","CHIRAIGAON BLOCK","POLICE LINE",1,22
"1079","E106","CHIRAIGAON
BLOCK","CANTT RLY
STATION",1,27
"1080","E106","CHIRAIGAON
BLOCK","CHANDPUR
CHAURAHA",1,33
"1081","E106","CHIRAIGAON
BLOCK","CHAUKAGHAT",2,54
"1082","E106","CHIRAIGAON
BLOCK","MIRZAMURAD
BAZAR",1,54
"1083","E106","CHIRAIGAON
BLOCK","PANDEYPUR",1,22
"1084","E106","CHUBEYPUR","BOULIA",1,38
"1085","E106","CHUBEYPUR","CANTT RLY STATION",26,988
"1086","E106","CHUBEYPUR","CANTT RLY
STATION",1,38
"1087","E106","CHUBEYPUR","CHAUKAGHAT",6,228
"1088","E106","CHUBEYPUR","KAITHI",4,88
"1089","E106","CHUBEYPUR","KHAJURI",4,132
"1090","E106","CHUBEYPUR","MARKANDEY
MAHADEV",2,44
"1091","E106","CHUBEYPUR","MIRZAMURAD BAZAR",1,59
"1092","E106","CHUBEYPUR","MIRZAMURAD E
STATION",1,59
"1093","E106","CHUBEYPUR","MOHANSARAI",3,144
"1094","E106","CHUBEYPUR","PAHARIYA",1,33
"1095","E106","CHUBEYPUR","PANDEYPUR",6,198
"1096","E106","CHUBEYPUR","POLICE LINE",9,297
"1097","E106","CHUBEYPUR","PURANA RTO",1,27
"1098","E106","CHUBEYPUR","RAJATALAB",1,54
"1099","E106","DHAKHAWA","CANTT RLY STATION",3,129
"1100","E106","DHAKHAWA","CANTT RLY
STATION",2,86
"1101","E106","DHAKHAWA","LAHARTARA",1,43
"1102","E106","DHAKHAWA","MARKANDEY
MAHADEV",3,36
"1103","E106","DHAKHAWA","PANDEYPUR",1,38
"1104","E106","DHAKHAWA","POLICE LINE",1,43
"1105","E106","DHAKHAWA","RAJATALAB",2,118
"1106","E106","DUBKIYA","CANTT RLY STATION",3,99
"1107","E106","DUBKIYA","CHANDPUR
CHAURAHA",1,38
"1108","E106","DUBKIYA","CHAUKAGHAT",1,33
"1109","E106","DUBKIYA","CHUBEYPUR",1,17
"1110","E106","DUBKIYA","KAITHI",2,54
"1111","E106","DUBKIYA","MIRZAMURAD BAZAR",5,270
"1112","E106","DUBKIYA","PAHARIYA",1,27
"1113","E106","DUBKIYA","PANDEYPUR",3,81
"1114","E106","DUBKIYA","POLICE LINE",1,27
"1115","E106","DUBKIYA","RAJATALAB",1,48
"1116","E106","JAGATPUR","CANTT RLY STATION",3,66
"1117","E106","JAGATPUR","CANTT RLY
STATION",2,44
"1118","E106","JAGATPUR","POLICE LINE",2,54
"1119","E106","KAITHI","ASAPUR",5,190
"1120","E106","KAITHI","CANTT RLY STATION",36,1548
"1121","E106","KAITHI","CANTT RLY
STATION",10,430
"1122","E106","KAITHI","CHAUKAGHAT",1,43
"1123","E106","KAITHI","CHIRAIGAON BLOCK",1,33
"1124","E106","KAITHI","CHUBEYPUR",2,44
"1125","E106","KAITHI","LEDHUPUR",1,38
"1126","E106","KAITHI","MODHAILA",1,48
"1127","E106","KAITHI","PAHARIYA",2,86
"1128","E106","KAITHI","PANDEYPUR",7,301
"1129","E106","KAITHI","POLICE LINE",3,129
"1130","E106","KAITHI","PURANA RTO",1,38
"1131","E106","KAITHI","ROHANIA",2,108
"1132","E106","KAITHI","SAHAPUR",1,27
"1133","E106","KHAJURI","KAITHI",1,43
"1134","E106","KHAJURI","MARKANDEY
MAHADEV",4,172
"1135","E106","KHAJURI","PAHARIYA",1,12
"1136","E106","KIT","CANTT RLY STATION",5,190
"1137","E106","KIT","CANTT RLY
STATION",1,38
"1138","E106","KIT","PAHARIYA",1,43
"1139","E106","KIT","PANDEYPUR",1,43
"1140","E106","KIT","PURANA RTO",1,43
"1141","E106","KIT","ROHANIA",1,33
"1142","E106","LAHARTARA","ASAPUR",1,22
"1143","E106","LAHARTARA","BHULLANPUR",2,34
"1144","E106","LAHARTARA","CANTT RLY
STATION",1,12
"1145","E106","LAHARTARA","CHANDPUR
CHAURAHA",2,24
"1146","E106","LAHARTARA","KAITHI",1,48
"1147","E106","LAHARTARA","MOHANSARAI",2,54
"1148","E106","LEDHUPUR","BOULIA",1,27
"1149","E106","LEDHUPUR","CANTT RLY STATION",6,132
"1150","E106","LEDHUPUR","CANTT RLY
STATION",3,66
"1151","E106","LEDHUPUR","KAITHI",1,38
"1152","E106","LEDHUPUR","KIT",1,48
"1153","E106","LEDHUPUR","MARKANDEY
MAHADEV",6,228
"1154","E106","LEDHUPUR","PANDEYPUR",5,85
"1155","E106","LEDHUPUR","POLICE LINE",1,22
"1156","E106","LEDHUPUR","PURANA RTO",2,24
"1157","E106","LEDHUPUR","RAKHAUNA",1,43
"1158","E106","LEDHUPUR","ROHANIA",1,33
"1159","E106","MARKANDEY
MAHADEV","ASAPUR",3,114
"1160","E106","MARKANDEY
MAHADEV","CANTT RLY STATION",32,1536
"1161","E106","MARKANDEY
MAHADEV","CANTT RLY
STATION",6,288
"1162","E106","MARKANDEY
MAHADEV","CHANDPUR
CHAURAHA",2,96
"1163","E106","MARKANDEY
MAHADEV","CHANDRAWATI",1,17
"1164","E106","MARKANDEY
MAHADEV","CHAUKAGHAT",4,172
"1165","E106","MARKANDEY
MAHADEV","CHUBEYPUR",7,946
"1166","E106","MARKANDEY
MAHADEV","MIRZAMURAD
BAZAR",1,65
"1167","E106","MARKANDEY
MAHADEV","PAHARIYA",1,43
"1168","E106","MARKANDEY
MAHADEV","PANDEYPUR",10,430
"1169","E106","MARKANDEY
MAHADEV","POLICE LINE",2,86
"1170","E106","MARKANDEY
MAHADEV","PURANA RTO",13,494
"1171","E106","MARKANDEY
MAHADEV","ROHANIA",1,54
"1172","E106","MIRZAMURAD BAZAR","ASAPUR",1,48
"1173","E106","MIRZAMURAD BAZAR","CANTT RLY STATION",2,86
"1174","E106","MIRZAMURAD BAZAR","UGAPUR",1,59
"1175","E106","MIRZAMURAD
BAZAR","ASAPUR",1,48
"1176","E106","MIRZAMURAD
BAZAR","CHUBEYPUR",1,59
"1177","E106","MIRZAMURAD
BAZAR","DHAKHAWA",1,64
"1178","E106","MIRZAMURAD
BAZAR","MARKANDEY
MAHADEV",1,65
"1179","E106","MIRZAMURAD
BAZAR","SWARVED MANDIR",1,54
"1180","E106","MIRZAMURAD
BAZAR","SWARVED
MANDIR",1,54
"1181","E106","MODHAILA","CANTT RLY
STATION",3,51
"1182","E106","MODHAILA","MIRZAMURAD
BAZAR",2,66
"1183","E106","MODHAILA","MOHANSARAI",1,22
"1184","E106","MODHAILA","PANDEYPUR",1,22
"1185","E106","MOHANSARAI","ASAPUR",2,76
"1186","E106","MOHANSARAI","BHULLANPUR",1,22
"1187","E106","MOHANSARAI","CANTT RLY STATION",26,702
"1188","E106","MOHANSARAI","CANTT RLY
STATION",13,351
"1189","E106","MOHANSARAI","CHANDPUR
CHAURAHA",3,66
"1190","E106","MOHANSARAI","CHIRAIGAON BLOCK",1,43
"1191","E106","MOHANSARAI","PAHARIYA",2,66
"1192","E106","MOHANSARAI","SAHABABAD",1,12
"1193","E106","PAHARIYA","ASAPUR",1,12
"1194","E106","PAHARIYA","CANTT RLY STATION",3,51
"1195","E106","PAHARIYA","CANTT RLY
STATION",2,34
"1196","E106","PAHARIYA","CHUBEYPUR",1,33
"1197","E106","PAHARIYA","DHAKHAWA",1,38
"1198","E106","PAHARIYA","KAITHI",6,258
"1199","E106","PAHARIYA","LEDHUPUR",2,34
"1200","E106","PAHARIYA","MARKANDEY
MAHADEV",2,86
"1201","E106","PAHARIYA","POLICE LINE",1,12
"1202","E106","PAHARIYA","RAJATALAB",1,38
"1203","E106","PANDEYPUR","ASAPUR",4,68
"1204","E106","PANDEYPUR","CANTT RLY STATION",8,136
"1205","E106","PANDEYPUR","CANTT RLY
STATION",1,17
"1206","E106","PANDEYPUR","CHIRAIGAON BLOCK",2,44
"1207","E106","PANDEYPUR","CHUBEYPUR",3,99
"1208","E106","PANDEYPUR","KAITHI",1,43
"1209","E106","PANDEYPUR","LEDHUPUR",4,68
"1210","E106","PANDEYPUR","MARKANDEY
MAHADEV",1,43
"1211","E106","PANDEYPUR","MOHANSARAI",1,33
"1212","E106","PANDEYPUR","RAJATALAB",2,76
"1213","E106","PANDEYPUR","RAKHAUNA",1,38
"1214","E106","PANDEYPUR","SAHAPUR",1,33
"1215","E106","PANDEYPUR","SWARVED MANDIR",1,27
"1216","E106","PANDEYPUR","UGAPUR",4,132
"1217","E106","PANDEYPUR","UMARAHA",4,88
"1218","E106","POLICE LINE","ASAPUR",5,85
"1219","E106","POLICE LINE","CANTT RLY STATION",2,24
"1220","E106","POLICE LINE","CANTT RLY
STATION",2,24
"1221","E106","POLICE LINE","CHANDRAWATI",3,114
"1222","E106","POLICE LINE","CHAUKAGHAT",1,12
"1223","E106","POLICE LINE","CHIRAIGAON BLOCK",2,44
"1224","E106","POLICE LINE","CHUBEYPUR",11,363
"1225","E106","POLICE LINE","DHAKHAWA",1,43
"1226","E106","POLICE LINE","DUBKIYA",1,27
"1227","E106","POLICE LINE","KAITHI",4,172
"1228","E106","POLICE LINE","MARKANDEY
MAHADEV",3,129
"1229","E106","POLICE LINE","MIRZAMURAD BAZAR",1,43
"1230","E106","POLICE LINE","PAHARIYA",1,12
"1231","E106","PURANA RTO","CANTT RLY STATION",2,44
"1232","E106","PURANA RTO","DUBKIYA",1,22
"1233","E106","PURANA RTO","MARKANDEY
MAHADEV",1,38
"1234","E106","RAJATALAB","BHULLANPUR",2,44
"1235","E106","RAJATALAB","CANTT RLY STATION",8,264
"1236","E106","RAJATALAB","CANTT RLY
STATION",4,132
"1237","E106","RAJATALAB","CHANDPUR
CHAURAHA",2,54
"1238","E106","RAJATALAB","CHIRAIGAON BLOCK",2,86
"1239","E106","RAJATALAB","CHIRAIGAON
BLOCK",1,43
"1240","E106","RAJATALAB","MODHAILA",1,27
"1241","E106","RAJATALAB","POLICE LINE",2,76
"1242","E106","RAJATALAB","PURANA RTO",3,114
"1243","E106","RAJATALAB","SAHAPUR",1,48
"1244","E106","RAJATALAB","UGAPUR",2,108
"1245","E106","RAJATALAB","UMARAHA",1,48
"1246","E106","ROHANIA","CANTT RLY STATION",2,44
"1247","E106","ROHANIA","CANTT RLY
STATION",5,110
"1248","E106","ROHANIA","CHANDPUR
CHAURAHA",1,12
"1249","E106","ROHANIA","CHUBEYPUR",1,43
"1250","E106","ROHANIA","KHAJURI",2,44
"1251","E106","ROHANIA","LAHARTARA",1,17
"1252","E106","ROHANIA","LEDHUPUR",1,33
"1253","E106","ROHANIA","MARKANDEY
MAHADEV",1,54
"1254","E106","ROHANIA","PANDEYPUR",1,27
"1255","E106","ROHANIA","POLICE LINE",1,27
"1256","E106","ROHANIA","RAJATALAB",1,22
"1257","E106","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",1,33
"1258","E106","SAHABABAD","CANTT RLY STATION",8,216
"1259","E106","SAHABABAD","CANTT RLY
STATION",1,27
"1260","E106","SAHABABAD","CHANDPUR
CHAURAHA",1,22
"1261","E106","SAHABABAD","RAJATALAB",1,17
"1262","E106","SAHAPUR","CANTT RLY STATION",2,66
"1263","E106","SAHAPUR","CANTT RLY
STATION",2,66
"1264","E106","SAHAPUR","MARKANDEY
MAHADEV",1,27
"1265","E106","SAHAPUR","PAHARIYA",1,27
"1266","E106","SAHAPUR","POLICE LINE",1,33
"1267","E106","SAHAPUR","SAHABABAD",1,48
"1268","E106","SAHAPUR","UMARAHA",1,17
"1269","E106","SWARVED MANDIR","BOULIA",3,99
"1270","E106","UGAPUR","CANTT RLY STATION",3,114
"1271","E106","UGAPUR","PANDEYPUR",1,33
"1272","E106","UGAPUR","RAJATALAB",2,108
"1273","E106","UMARAHA","ASAPUR",1,17
"1274","E106","UMARAHA","CANTT RLY STATION",5,135
"1275","E106","UMARAHA","CANTT RLY
STATION",4,108
"1276","E106","UMARAHA","CHAUKAGHAT",1,27
"1277","E106","UMARAHA","MARKANDEY
MAHADEV",1,33
"1278","E106","UMARAHA","MIRZAMURAD
BAZAR",1,54
"1279","E106","UMARAHA","PAHARIYA",2,44
"1280","E106","UMARAHA","PANDEYPUR",5,110
"1281","E106","UMARAHA","SADHU KI KUTIYA",8,384
"1282","E107
(A)","AHSAPUR","CANTT RLY STATION",10,220
"1283","E107
(A)","AHSAPUR","MIRZAMURAD
BAZAR",3,144
"1284","E107
(A)","AHSAPUR","MOHANSARAI",1,38
"1285","E107
(A)","AHSAPUR","PANDEYPUR",1,17
"1286","E107
(A)","AHSAPUR","POLICE LINE",5,85
"1287","E107
(A)","AHSAPUR","SADHU KI KUTIYA",1,43
"1288","E107
(A)","BHULLANPUR","CANTT RLY STATION",1,22
"1289","E107
(A)","BHULLANPUR","PANDEYPUR",1,27
"1290","E107
(A)","BOULIA","CANTT RLY
STATION",1,12
"1291","E107
(A)","BOULIA","MOHANSARAI",1,27
"1292","E107
(A)","BOULIA","SADHU KI KUTIYA",2,66
"1293","E107
(A)","CANTT RLY STATION","AHSAPUR",10,220
"1294","E107
(A)","CANTT RLY STATION","BHULLANPUR",1,22
"1295","E107
(A)","CANTT RLY STATION","CHANDPUR
CHAURAHA",6,102
"1296","E107
(A)","CANTT RLY STATION","JAGATPUR",1,22
"1297","E107
(A)","CANTT RLY STATION","MIRZAMURAD
BAZAR",20,860
"1298","E107
(A)","CANTT RLY STATION","MODHAILA",1,17
"1299","E107
(A)","CANTT RLY STATION","MOHANSARAI",5,135
"1300","E107
(A)","CANTT RLY STATION","PAHARIYA",4,68
"1301","E107
(A)","CANTT RLY STATION","PANDEYPUR",3,51
"1302","E107
(A)","CANTT RLY STATION","RAJATALAB",6,198
"1303","E107
(A)","CANTT RLY STATION","RAKHAUNA",1,38
"1304","E107
(A)","CANTT RLY STATION","ROHANIA",3,66
"1305","E107
(A)","CANTT RLY STATION","SADHU KI KUTIYA",1,38
"1306","E107
(A)","CANTT RLY STATION","SARNATH MUSEAM",5,110
"1307","E107
(A)","CANTT RLY
STATION","BHULLANPUR",2,44
"1308","E107
(A)","CANTT RLY
STATION","CHANDPUR
CHAURAHA",3,51
"1309","E107
(A)","CANTT RLY
STATION","JAGATPUR",2,44
"1310","E107
(A)","CANTT RLY
STATION","KIT",2,76
"1311","E107
(A)","CANTT RLY
STATION","MIRZAMURAD
BAZAR",5,215
"1312","E107
(A)","CANTT RLY
STATION","MOHANSARAI",6,162
"1313","E107
(A)","CANTT RLY
STATION","PAHARIYA",2,34
"1314","E107
(A)","CANTT RLY
STATION","RAJATALAB",2,66
"1315","E107
(A)","CANTT RLY
STATION","ROHANIA",3,66
"1316","E107
(A)","CANTT RLY
STATION","SARNATH MUSEAM",10,220
"1317","E107
(A)","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",2,76
"1318","E107
(A)","CHANDPUR
CHAURAHA","PAHARIYA",3,66
"1319","E107
(A)","CHANDPUR
CHAURAHA","RAJATALAB",1,27
"1320","E107
(A)","CHANDPUR
CHAURAHA","ROHANIA",2,24
"1321","E107
(A)","CHAUKAGHAT","PANDEYPUR",2,24
"1322","E107
(A)","JAGATPUR","CANTT RLY STATION",4,88
"1323","E107
(A)","JAGATPUR","CANTT RLY
STATION",3,66
"1324","E107
(A)","JAGATPUR","LAHARTARA",1,22
"1325","E107
(A)","JAGATPUR","MOHANSARAI",1,17
"1326","E107
(A)","JAGATPUR","RAJATALAB",1,22
"1327","E107
(A)","KHAJURI","CANTT RLY STATION",1,12
"1328","E107
(A)","KIT","BHULLANPUR",2,66
"1329","E107
(A)","KIT","CANTT RLY STATION",6,228
"1330","E107
(A)","KIT","CANTT RLY
STATION",1,38
"1331","E107
(A)","KIT","CHANDPUR
CHAURAHA",2,66
"1332","E107
(A)","KIT","PANDEYPUR",1,43
"1333","E107
(A)","KIT","SARNATH RLY",1,48
"1334","E107
(A)","LAHARTARA","BHULLANPUR",1,17
"1335","E107
(A)","LAHARTARA","MOHANSARAI",1,27
"1336","E107
(A)","LAHARTARA","ROHANIA",1,17
"1337","E107
(A)","MIRZAMURAD
BAZAR","BOULIA",2,76
"1338","E107
(A)","MIRZAMURAD
BAZAR","CANTT RLY STATION",16,688
"1339","E107
(A)","MIRZAMURAD
BAZAR","CANTT RLY
STATION",5,215
"1340","E107
(A)","MIRZAMURAD
BAZAR","CHANDPUR
CHAURAHA",1,38
"1341","E107
(A)","MIRZAMURAD
BAZAR","PAHARIYA",3,129
"1342","E107
(A)","MIRZAMURAD
BAZAR","PANDEYPUR",1,43
"1343","E107
(A)","MIRZAMURAD
BAZAR","POLICE LINE",1,43
"1344","E107
(A)","MIRZAMURAD
BAZAR","SARNATH MUSEAM",1,48
"1345","E107
(A)","MIRZAMURAD
BAZAR","SARNATH RLY",1,48
"1346","E107
(A)","MODHAILA","CANTT RLY
STATION",1,17
"1347","E107
(A)","MODHAILA","RAJATALAB",1,27
"1348","E107
(A)","MODHAILA","SARNATH MUSEAM",1,33
"1349","E107
(A)","MOHANSARAI","CANTT RLY STATION",3,81
"1350","E107
(A)","MOHANSARAI","CANTT RLY
STATION",4,108
"1351","E107
(A)","MOHANSARAI","CHANDPUR
CHAURAHA",2,44
"1352","E107
(A)","MOHANSARAI","POLICE LINE",1,33
"1353","E107
(A)","PAHARIYA","CANTT RLY STATION",6,102
"1354","E107
(A)","PAHARIYA","CHANDPUR
CHAURAHA",1,22
"1355","E107
(A)","PAHARIYA","KIT",1,43
"1356","E107
(A)","PANDEYPUR","AHSAPUR",1,17
"1357","E107
(A)","PANDEYPUR","BHULLANPUR",1,27
"1358","E107
(A)","PANDEYPUR","MIRZAMURAD
BAZAR",2,86
"1359","E107
(A)","PANDEYPUR","PURANA RTO",2,24
"1360","E107
(A)","PANDEYPUR","SARNATH MUSEAM",3,51
"1361","E107
(A)","PURANA RTO","CANTT RLY STATION",1,22
"1362","E107
(A)","PURANA RTO","CHAUKAGHAT",1,17
"1363","E107
(A)","RAJATALAB","AHSAPUR",4,172
"1364","E107
(A)","RAJATALAB","CANTT RLY STATION",17,561
"1365","E107
(A)","RAJATALAB","CANTT RLY
STATION",2,66
"1366","E107
(A)","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"1367","E107
(A)","RAJATALAB","CHAUKAGHAT",3,99
"1368","E107
(A)","RAJATALAB","PAHARIYA",2,76
"1369","E107
(A)","RAJATALAB","PANDEYPUR",1,38
"1370","E107
(A)","RAJATALAB","SARNATH MUSEAM",4,172
"1371","E107
(A)","RAKHAUNA","CANTT RLY STATION",1,38
"1372","E107
(A)","ROHANIA","AHSAPUR",1,33
"1373","E107
(A)","ROHANIA","CANTT RLY STATION",5,110
"1374","E107
(A)","ROHANIA","CANTT RLY
STATION",4,88
"1375","E107
(A)","ROHANIA","POLICE LINE",1,27
"1376","E107
(A)","ROHANIA","RAJATALAB",1,22
"1377","E107
(A)","ROHANIA","SADHU KI KUTIYA",1,27
"1378","E107
(A)","SADHU KI KUTIYA","AHSAPUR",2,86
"1379","E107
(A)","SADHU KI KUTIYA","CANTT RLY
STATION",1,38
"1380","E107
(A)","SADHU KI KUTIYA","SAHABABAD",1,22
"1381","E107
(A)","SAHABABAD","CANTT RLY STATION",8,216
"1382","E107
(A)","SAHABABAD","CANTT RLY
STATION",2,54
"1383","E107
(A)","SAHABABAD","SARNATH MUSEAM",1,38
"1384","E107
(A)","SARNATH MUSEAM","CANTT RLY STATION",26,572
"1385","E107
(A)","SARNATH MUSEAM","MOHANSARAI",2,76
"1386","E107
(A)","SARNATH MUSEAM","PAHARIYA",4,68
"1387","E107
(A)","SARNATH MUSEAM","PANDEYPUR",1,17
"1388","E107
(A)","SARNATH MUSEAM","POLICE LINE",2,44
"1389","E107
(A)","SARNATH MUSEAM","SADHU KI KUTIYA",1,48
"1390","E107
(A)","SARNATH
MUSEAM","CANTT RLY
STATION",18,396
"1391","E107
(A)","SARNATH
MUSEAM","SADHU KI KUTIYA",1,48
"1392","E107
(B)","AHSAPUR","CANTT RLY STATION",9,198
"1393","E107
(B)","AHSAPUR","CANTT RLY
STATION",1,22
"1394","E107
(B)","AHSAPUR","KHAJURI",2,34
"1395","E107
(B)","AHSAPUR","LANKA",10,330
"1396","E107
(B)","AHSAPUR","PAHARIYA",1,12
"1397","E107
(B)","AHSAPUR","PANDEYPUR",1,17
"1398","E107
(B)","AHSAPUR","RAVINDERPURI",1,27
"1399","E107
(B)","AHSAPUR","SIGRA",3,66
"1400","E107
(B)","BHELUPUR","CANTT RLY STATION",1,17
"1401","E107
(B)","BHELUPUR","LANKA",4,68
"1402","E107
(B)","CANTT RLY STATION","AHSAPUR",6,132
"1403","E107
(B)","CANTT RLY STATION","BHELUPUR",4,68
"1404","E107
(B)","CANTT RLY STATION","DURGA KUND",6,102
"1405","E107
(B)","CANTT RLY STATION","LANKA",39,858
"1406","E107
(B)","CANTT RLY STATION","PAHARIYA",2,34
"1407","E107
(B)","CANTT RLY STATION","PANDEYPUR",2,34
"1408","E107
(B)","CANTT RLY STATION","RATHYATRA",2,24
"1409","E107
(B)","CANTT RLY STATION","RAVINDERPURI",2,34
"1410","E107
(B)","CANTT RLY STATION","SARNATH MUSEAM",13,286
"1411","E107
(B)","CANTT RLY
STATION","AHSAPUR",6,132
"1412","E107
(B)","CANTT RLY
STATION","BHELUPUR",2,34
"1413","E107
(B)","CANTT RLY
STATION","BHU CAMPUS",3,66
"1414","E107
(B)","CANTT RLY
STATION","DURGA KUND",3,51
"1415","E107
(B)","CANTT RLY
STATION","HAVELIYA
CHAURAHA",1,22
"1416","E107
(B)","CANTT RLY
STATION","KHAJURI",1,12
"1417","E107
(B)","CANTT RLY
STATION","LANKA",23,506
"1418","E107
(B)","CANTT RLY
STATION","PAHARIYA",7,119
"1419","E107
(B)","CANTT RLY
STATION","PANDEYPUR",3,51
"1420","E107
(B)","CANTT RLY
STATION","RAVINDERPURI",4,68
"1421","E107
(B)","CANTT RLY
STATION","SARNATH MUSEAM",20,440
"1422","E107
(B)","CHAUKAGHAT","AHSAPUR",1,22
"1423","E107
(B)","CHAUKAGHAT","SARNATH MUSEAM",2,44
"1424","E107
(B)","DURGA KUND","AHSAPUR",1,27
"1425","E107
(B)","DURGA KUND","CANTT RLY STATION",1,17
"1426","E107
(B)","DURGA KUND","CANTT RLY
STATION",1,17
"1427","E107
(B)","DURGA KUND","PAHARIYA",1,27
"1428","E107
(B)","DURGA KUND","PANDEYPUR",4,88
"1429","E107
(B)","DURGA KUND","RATHYATRA",2,24
"1430","E107
(B)","HAVELIYA
CHAURAHA","LANKA",1,33
"1431","E107
(B)","HAVELIYA
CHAURAHA","PAHARIYA",2,34
