"","R.N","FROM","TO","prs","revenue"
"144","107(B)2","MIRZAMURAD
BAZAR","MOHANSARAI",1,27
"145","107(B)2","MODHAILA","CANTT RLY STATION",1,17
"146","107(B)2","MODHAILA","CANTT RLY
STATION",2,34
"147","107(B)2","MODHAILA","MOHANSARAI",3,66
"148","107(B)2","MODHAILA","RAJATALAB",1,27
"149","107(B)2","MODHAILA","ROHANIA",1,12
"150","107(B)2","MODHAILA","SAHABABAD",1,17
"151","107(B)2","MOHANSARAI","CANTT RLY STATION",1,27
"152","107(B)2","MOHANSARAI","CANTT RLY
STATION",6,162
"153","107(B)2","MOHANSARAI","CHANDPUR
CHAURAHA",1,22
"154","107(B)2","MOHANSARAI","LANKA",1,38
"155","107(B)2","RAJATALAB","CANTT RLY STATION",3,99
"156","107(B)2","RAJATALAB","CANTT RLY
STATION",5,165
"157","107(B)2","RAJATALAB","LAHARTARA",1,33
"158","107(B)2","RAJATALAB","MODHAILA",1,27
"159","107(B)2","RATHYATRA","CANTT RLY
STATION",1,12
"160","107(B)2","RATHYATRA","LANKA",3,51
"161","107(B)2","RAVIDAS GATE","CANTT RLY STATION",1,22
"162","107(B)2","RAVINDERPURI","CANTT RLY STATION",2,34
"163","107(B)2","RAVINDERPURI","SIGRA",1,12
"164","107(B)2","ROHANIA","CANTT RLY STATION",1,22
"165","107(B)2","ROHANIA","MIRZAMURAD
BAZAR",1,33
"166","107(B)2","SADHU KI KUTIYA","CANTT RLY
STATION",2,76
"167","107(B)2","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",1,33
"168","107(B)2","SAHABABAD","CANTT RLY STATION",2,54
"169","107(B)2","SIGRA","LANKA",3,51
"170","109(A)","BHULLANPUR","MIRZAMURAD BAZAR",1,33
"171","109(A)","BOULIA","MIRZAMURAD BAZAR",1,38
"172","109(A)","BOULIA","MOHANSARAI",1,27
"173","109(A)","BOULIA","ROHANIA",1,17
"174","109(A)","CANTT RLY STATION","BHULLANPUR",3,66
"175","109(A)","CANTT RLY STATION","CHANDPUR
CHAURAHA",4,68
"176","109(A)","CANTT RLY STATION","JAGATPUR",13,286
"177","109(A)","CANTT RLY STATION","KIT",10,380
"178","109(A)","CANTT RLY STATION","MIRZAMURAD BAZAR",14,602
"179","109(A)","CANTT RLY STATION","MODHAILA",5,85
"180","109(A)","CANTT RLY STATION","MOHANSARAI",36,972
"181","109(A)","CANTT RLY STATION","RAJATALAB",18,594
"182","109(A)","CANTT RLY STATION","ROHANIA",2,44
"183","109(A)","CHANDPUR
CHAURAHA","CANTT RLY STATION",1,17
"184","109(A)","CHANDPUR
CHAURAHA","MIRZAMURAD BAZAR",1,38
"185","109(A)","CHANDPUR
CHAURAHA","RAJATALAB",2,54
"186","109(A)","CHANDPUR
CHAURAHA","SADHU KI KUTIYA",1,33
"187","109(A)","CHAUKAGHAT","CHANDPUR
CHAURAHA",1,17
"188","109(A)","CHAUKAGHAT","RAJGHAT",1,17
"189","109(A)","GOLGADDA","BOULIA",1,17
"190","109(A)","GOLGADDA","MIRZAMURAD E
STATION",2,86
"191","109(A)","JAGATPUR","CANTT RLY STATION",4,88
"192","109(A)","JAGATPUR","CHANDPUR
CHAURAHA",2,34
"193","109(A)","KAZZAKPURA","CANTT RLY STATION",1,17
"194","109(A)","KAZZAKPURA","CHANDPUR
CHAURAHA",1,22
"195","109(A)","KAZZAKPURA","JAGATPUR",1,27
"196","109(A)","KIT","CANTT RLY STATION",2,76
"197","109(A)","KIT","MODHAILA",3,99
"198","109(A)","MIRZAMURAD BAZAR","CANTT RLY STATION",1,43
"199","109(A)","MIRZAMURAD
BAZAR","CANTT RLY STATION",2,86
"200","109(A)","MIRZAMURAD
BAZAR","CHANDPUR
CHAURAHA",4,152
"201","109(A)","MODHAILA","MIRZAMURAD E
STATION",5,190
"202","109(A)","MODHAILA","SADHU KI KUTIYA",1,33
"203","109(A)","MOHANSARAI","CANTT RLY STATION",7,189
"204","109(A)","MOHANSARAI","ROHANIA",1,17
"205","109(A)","RAJATALAB","BOULIA",1,27
"206","109(A)","RAJATALAB","CANTT RLY STATION",6,198
"207","109(A)","RAJATALAB","CHAUKAGHAT",3,99
"208","109(A)","RAJATALAB","SAHABABAD",1,17
"209","109(A)","RAJGHAT","CANTT RLY STATION",2,34
"210","109(A)","RAJGHAT","ROHANIA",1,27
"211","109(A)","RAKHAUNA","BOULIA",1,33
"212","109(A)","RAKHAUNA","CHANDPUR
CHAURAHA",1,33
"213","109(A)","ROHANIA","BOULIA",1,17
"214","109(A)","ROHANIA","CANTT RLY STATION",2,44
"215","109(A)","ROHANIA","RAJGHAT",8,216
"216","109(A)","SADHU KI KUTIYA","CANTT RLY STATION",8,304
"217","109(A)","SADHU KI KUTIYA","CITY RAILWAY STATION",1,38
"218","109(A)","SAHABABAD","CANTT RLY STATION",1,27
"219","109(B)","BHADAU
CHOURAHA","CANTT RLY STATION",1,17
"220","109(B)","BHELUPUR","CANTT RLY STATION",2,34
"221","109(B)","BHELUPUR","CITY RAILWAY
STATION",1,17
"222","109(B)","BHELUPUR","RAJGHAT",1,22
"223","109(B)","BHIKARIPUR
CROSSING","LANKA",1,17
"224","109(B)","CANTT RLY STATION","BHIKARIPUR
CROSSING",4,68
"225","109(B)","CANTT RLY STATION","LANKA",14,308
"226","109(B)","CHAUKAGHAT","CANTT RLY STATION",3,36
"227","109(B)","CHAUKAGHAT","RAJGHAT",2,34
"228","109(B)","DLW","LANKA",1,17
"229","109(B)","DURGA KUND","CANTT RLY STATION",2,34
"230","109(B)","DURGA KUND","RAJGHAT",3,81
"231","109(B)","LANKA","CANTT RLY STATION",107,2354
"232","109(B)","LANKA","CHAUKAGHAT",4,88
"233","109(B)","LANKA","CITY RAILWAY STATION",1,22
"234","109(B)","LANKA","CITY RAILWAY
STATION",9,198
"235","109(B)","LANKA","GOLGADDA",2,54
"236","109(B)","LANKA","RAJGHAT",26,702
"237","109(B)","LANKA","SIGRA",18,306
"238","109(B)","LANKA","VIDYAPEETH",1,22
"239","109(B)","MANDUADIH","RAVINDERPURI",1,22
"240","109(B)","RAJGHAT","BHIKARIPUR
CROSSING",2,54
"241","109(B)","RAJGHAT","CANTT RLY STATION",1,22
"242","109(B)","RAJGHAT","LANKA",16,486
"243","109(B)","RAVINDERPURI","CANTT RLY STATION",1,17
"244","109(B)","SIGRA","CANTT RLY STATION",1,12
"245","109(B)","SIGRA","RAJGHAT",4,88
"246","109(B)","SUNDERPUR","GOLGADDA",3,81
"247","111(A)","BHELUPUR","CANTT RLY STATION",2,34
"248","111(A)","BHELUPUR","LANKA",1,17
"249","111(A)","BHELUPUR","SIGRA",1,12
"250","111(A)","BHULLANPUR","MIRZAMURAD
BAZAR",2,66
"251","111(A)","BHULLANPUR","RAKHAUNA",7,189
"252","111(A)","BOULIA","CANTT RLY STATION",1,12
"253","111(A)","BOULIA","MIRZAMURAD
BAZAR",4,152
"254","111(A)","BOULIA","SADHU KI KUTIYA",2,66
"255","111(A)","BOULIA","SAHABABAD",2,44
"256","111(A)","CANTT RLY STATION","BHELUPUR",1,17
"257","111(A)","CANTT RLY STATION","BHULLANPUR",1,22
"258","111(A)","CANTT RLY STATION","DURGA KUND",14,238
"259","111(A)","CANTT RLY STATION","JAGATPUR",19,418
"260","111(A)","CANTT RLY STATION","KIT",3,114
"261","111(A)","CANTT RLY STATION","LANKA",38,836
"262","111(A)","CANTT RLY STATION","MIRZAMURAD BAZAR",6,258
"263","111(A)","CANTT RLY STATION","MIRZAMURAD
BAZAR",5,215
"264","111(A)","CANTT RLY STATION","MODHAILA",6,102
"265","111(A)","CANTT RLY STATION","MOHANSARAI",24,648
"266","111(A)","CANTT RLY STATION","RAJATALAB",21,693
"267","111(A)","CANTT RLY STATION","RATHYATRA",3,36
"268","111(A)","CANTT RLY STATION","SADHU KI KUTIYA",3,114
"269","111(A)","CANTT RLY STATION","SAHABABAD",1,27
"270","111(A)","CANTT RLY
STATION","BHELUPUR",1,17
"271","111(A)","CANTT RLY
STATION","BHULLANPUR",1,22
"272","111(A)","CANTT RLY
STATION","DURGA KUND",9,153
"273","111(A)","CANTT RLY
STATION","LAHARTARA",1,12
"274","111(A)","CANTT RLY
STATION","LANKA",33,726
"275","111(A)","CANTT RLY
STATION","MIRZAMURAD
BAZAR",2,86
"276","111(A)","CANTT RLY
STATION","MODHAILA",1,17
"277","111(A)","CANTT RLY
STATION","MOHANSARAI",5,135
"278","111(A)","CANTT RLY
STATION","RAJATALAB",2,66
"279","111(A)","CANTT RLY
STATION","RAKHAUNA",1,38
"280","111(A)","CANTT RLY
STATION","RATHYATRA",3,36
"281","111(A)","CANTT RLY
STATION","RAVINDERPURI",4,68
"282","111(A)","CANTT RLY
STATION","ROHANIA",6,132
"283","111(A)","CANTT RLY
STATION","SAHABABAD",1,27
"284","111(A)","CHANDPUR
CHAURAHA","KIT",1,33
"285","111(A)","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",3,114
"286","111(A)","CHANDPUR
CHAURAHA","MOHANSARAI",2,44
"287","111(A)","CHANDPUR
CHAURAHA","RAJATALAB",1,27
"288","111(A)","CHANDPUR
CHAURAHA","ROHANIA",1,12
"289","111(A)","DURGA KUND","CANTT RLY STATION",3,51
"290","111(A)","KIT","CANTT RLY STATION",4,152
"291","111(A)","KIT","CHANDPUR
CHAURAHA",2,66
"292","111(A)","KIT","LANKA",1,48
"293","111(A)","LAHARTARA","BHULLANPUR",1,17
"294","111(A)","LAHARTARA","LANKA",1,22
"295","111(A)","LAHARTARA","ROHANIA",1,17
"296","111(A)","LANKA","CANTT RLY STATION",39,858
"297","111(A)","LANKA","DURGA KUND",1,12
"298","111(A)","LANKA","RATHYATRA",1,17
"299","111(A)","LANKA","SIGRA",2,34
"300","111(A)","MIRZAMURAD BAZAR","CANTT RLY STATION",1,43
"301","111(A)","MIRZAMURAD BAZAR","MODHAILA",1,33
"302","111(A)","MIRZAMURAD BAZAR","RAJATALAB",1,22
"303","111(A)","MIRZAMURAD BAZAR","RAVINDERPURI",1,43
"304","111(A)","MIRZAMURAD E
STATION","MOHANSARAI",1,27
"305","111(A)","MIRZAMURAD
BAZAR","CANTT RLY
STATION",2,86
"306","111(A)","MIRZAMURAD
BAZAR","RAVINDERPURI",2,86
"307","111(A)","MODHAILA","RAJATALAB",2,54
"308","111(A)","MOHANSARAI","CANTT RLY STATION",7,189
"309","111(A)","MOHANSARAI","CANTT RLY
STATION",9,243
"310","111(A)","RAJATALAB","BOULIA",1,27
"311","111(A)","RAJATALAB","SIGRA",1,33
"312","111(A)","RATHYATRA","CANTT RLY STATION",1,12
"313","111(A)","RATHYATRA","LANKA",2,34
"314","111(A)","ROHANIA","CANTT RLY STATION",1,22
"315","111(A)","ROHANIA","CANTT RLY
STATION",2,44
"316","111(A)","SADHU KI KUTIYA","CANTT RLY STATION",1,38
"317","111(A)","SADHU KI KUTIYA","CANTT RLY
STATION",3,114
"318","111(A)","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",1,33
"319","111(A)","SAHABABAD","CANTT RLY STATION",2,54
"320","111(A)","SAHABABAD","CANTT RLY
STATION",2,54
"321","111(A)","SAHABABAD","MOHANSARAI",1,12
"322","111(A)","SIGRA","LANKA",3,51
"323","111(A)","SIGRA","RAVINDERPURI",2,24
"324","111(A)","VIDYAPEETH","BHELUPUR",1,12
"325","111(A)","VIDYAPEETH","LANKA",1,22
"326","111(A)","VIDYAPEETH","RAVIDAS GATE",1,17
"327","111(B)","BHELUPUR","CANTT RLY
STATION",2,34
"328","111(B)","BHELUPUR","LANKA",2,34
"329","111(B)","BHELUPUR","VIDYAPEETH",1,12
"330","111(B)","CANTT RLY STATION","CHAUKAGHAT",1,22
"331","111(B)","CANTT RLY STATION","DURGA KUND",7,119
"332","111(B)","CANTT RLY STATION","GIRJAGHAR
CHAURAHA",4,68
"333","111(B)","CANTT RLY STATION","LANKA",20,440
"334","111(B)","CANTT RLY STATION","RATHYATRA",4,48
"335","111(B)","CANTT RLY STATION","SIGRA",1,12
"336","111(B)","CANTT RLY
STATION","GIRJAGHAR
CHAURAHA",21,357
"337","111(B)","CHETGANJ","CANTT RLY
STATION",1,12
"338","111(B)","DURGA KUND","CANTT RLY STATION",3,51
"339","111(B)","DURGA KUND","CANTT RLY
STATION",8,136
"340","111(B)","DURGA KUND","RATHYATRA",1,12
"341","111(B)","GIRJAGHAR
CHAURAHA","CANTT RLY STATION",89,1513
"342","111(B)","GIRJAGHAR
CHAURAHA","CANTT RLY
STATION",133,2261
"343","111(B)","GIRJAGHAR
CHAURAHA","CHAUKAGHAT",25,300
"344","111(B)","GIRJAGHAR
CHAURAHA","LAHURABIR",1,12
"345","111(B)","GIRJAGHAR
CHAURAHA","TALIYABHAG",3,36
"346","111(B)","LANKA","BHELUPUR",7,119
"347","111(B)","LANKA","CANTT RLY STATION",34,748
"348","111(B)","LANKA","CANTT RLY
STATION",79,1738
"349","111(B)","LANKA","RATHYATRA",3,51
"350","111(B)","LANKA","SIGRA",8,136
"351","111(B)","LANKA","VIDYAPEETH",2,44
"352","111(B)","RATHYATRA","CANTT RLY
STATION",25,420
"353","111(B)","RATHYATRA","CHAUKAGHAT",2,39
"354","111(B)","RATHYATRA","LAHURABIR",1,12
"355","111(B)","RATHYATRA","LANKA",7,119
"356","111(B)","RAVIDAS GATE","CANTT RLY
STATION",1,22
"357","111(B)","RAVINDERPURI","CANTT RLY STATION",1,17
"358","111(B)","RAVINDERPURI","CANTT RLY
STATION",1,17
"359","111(B)","SIGRA","LANKA",4,68
"360","E101","AIRPORT ROAD","BOULIA",1,43
"361","E101","AIRPORT ROAD","CANTT RLY STATION",6,228
"362","E101","AIRPORT ROAD","MOHANSARAI",1,48
"363","E101","B.H.E.L.","CANTT RLY STATION",5,135
"364","E101","B.H.E.L.","LBS AIRPORT",1,27
"365","E101","B.H.E.L.","MIRZAMURAD
BAZAR",1,48
"366","E101","B.H.E.L.","ROHANIA",1,33
"367","E101","BHOJUBEER","AIRPORT ROAD",1,33
"368","E101","BHOJUBEER","CANTT RLY STATION",4,68
"369","E101","BHOJUBEER","KIT",1,43
"370","E101","BHOJUBEER","LBS AIRPORT",10,330
"371","E101","BHOJUBEER","MIRZAMURAD
BAZAR",1,48
"372","E101","BHOJUBEER","RAJATALAB",1,38
"373","E101","BHOJUBEER","RTO",1,27
"374","E101","BOULIA","JAGATPUR",3,66
"375","E101","BOULIA","SADHU KI KUTIYA",1,33
"376","E101","CANTT RLY STATION","AIRPORT ROAD",2,76
"377","E101","CANTT RLY STATION","B.H.E.L.",1,27
"378","E101","CANTT RLY STATION","HARHUA",2,66
"379","E101","CANTT RLY STATION","JAGATPUR",1,22
"380","E101","CANTT RLY STATION","KAAZI SARAI",2,66
"381","E101","CANTT RLY STATION","KIT",1,38
"382","E101","CANTT RLY STATION","LBS AIRPORT",42,1596
"383","E101","CANTT RLY STATION","MIRZAMURAD BAZAR",1,43
"384","E101","CANTT RLY STATION","MIRZAMURAD
BAZAR",3,129
"385","E101","CANTT RLY STATION","MODHAILA",1,17
"386","E101","CANTT RLY STATION","MOHANSARAI",7,189
"387","E101","CANTT RLY STATION","RAJATALAB",17,561
"388","E101","CANTT RLY STATION","RAKHAUNA",1,38
"389","E101","CANTT RLY STATION","ROHANIA",1,22
"390","E101","CANTT RLY STATION","RTO",2,66
"391","E101","CANTT RLY STATION","SAHABABAD",1,27
"392","E101","CANTT RLY STATION","SATOMAHUA",1,33
"393","E101","CANTT RLY STATION","VYASBAGH",2,54
"394","E101","CANTT RLY
STATION","HARHUA",2,66
"395","E101","CANTT RLY
STATION","JAGATPUR",1,22
"396","E101","CANTT RLY
STATION","LBS AIRPORT",18,684
"397","E101","CANTT RLY
STATION","MIRZAMURAD
BAZAR",11,473
"398","E101","CANTT RLY
STATION","MOHANSARAI",8,216
"399","E101","CANTT RLY
STATION","RAJATALAB",7,231
"400","E101","CANTT RLY
STATION","RTO",2,66
"401","E101","CANTT RLY
STATION","SADHU KI KUTIYA",2,76
"402","E101","CANTT RLY
STATION","TARNA",2,44
"403","E101","CHANDPUR
CHAURAHA","LBS AIRPORT",1,43
"404","E101","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"405","E101","CHANDPUR
CHAURAHA","MOHANSARAI",1,22
"406","E101","CHANDPUR
CHAURAHA","TARNA",1,33
"407","E101","GILAT BAZAR","LBS AIRPORT",5,165
"408","E101","GILAT BAZAR","RTO",1,27
"409","E101","GILAT BAZAR","SAHABABAD",1,33
"410","E101","HARHUA","CANTT RLY STATION",4,132
"411","E101","HARHUA","NADESAR",1,27
"412","E101","JAGATPUR","CHANDPUR
CHAURAHA",1,17
"413","E101","JAGATPUR","KACHAHARI",1,27
"414","E101","KAAZI SARAI","AIRPORT ROAD",3,51
"415","E101","KAAZI SARAI","CANTT RLY STATION",2,66
"416","E101","KACHAHARI","KIT",1,43
"417","E101","KACHAHARI","LBS AIRPORT",2,76
"418","E101","KACHAHARI","MIRZAMURAD
BAZAR",2,86
"419","E101","KACHAHARI","MOHANSARAI",2,66
"420","E101","KACHAHARI","RAJATALAB",1,38
"421","E101","KACHAHARI","RTO",1,33
"422","E101","KACHAHARI","SATOMAHUA",2,54
"423","E101","KIT","CANTT RLY STATION",6,228
"424","E101","KIT","ROHANIA",1,33
"425","E101","LAHARTARA","BHULLANPUR",1,17
"426","E101","LBS AIRPORT","BHOJUBEER",8,264
"427","E101","LBS AIRPORT","CANTT RLY STATION",52,1976
"428","E101","LBS AIRPORT","CHANDPUR
CHAURAHA",2,86
"429","E101","LBS AIRPORT","HARHUA",6,132
"430","E101","LBS AIRPORT","KACHAHARI",1,38
"431","E101","LBS AIRPORT","RTO",2,34
"432","E101","LBS AIRPORT","SATOMAHUA",1,17
"433","E101","LBS AIRPORT","TARNA",2,54
"434","E101","MIRZAMURAD
BAZAR","CANTT RLY STATION",2,86
"435","E101","MIRZAMURAD
BAZAR","KACHAHARI",4,172
"436","E101","MIRZAMURAD
BAZAR","LAHARTARA",5,190
"437","E101","MODHAILA","MIRZAMURAD E STATION",1,38
"438","E101","MODHAILA","MIRZAMURAD
BAZAR",1,33
"439","E101","MODHAILA","MOHANSARAI",1,22
"440","E101","MODHAILA","RAJATALAB",1,27
"441","E101","MODHAILA","ROHANIA",1,12
"442","E101","MOHANSARAI","BHOJUBEER",5,190
"443","E101","MOHANSARAI","CANTT RLY STATION",17,459
"444","E101","MOHANSARAI","KACHAHARI",8,264
"445","E101","MOHANSARAI","LBS AIRPORT",1,54
"446","E101","MOHANSARAI","ROHANIA",1,17
"447","E101","RAJATALAB","BHOJUBEER",3,114
"448","E101","RAJATALAB","BOULIA",3,81
"449","E101","RAJATALAB","CANTT RLY STATION",16,528
"450","E101","RAJATALAB","GILAT BAZAR",2,76
"451","E101","RAJATALAB","KACHAHARI",4,152
"452","E101","RAJATALAB","LBS AIRPORT",2,108
"453","E101","RAJATALAB","NADESAR",4,132
"454","E101","RAJATALAB","SADHU KI KUTIYA",1,17
"455","E101","RAKHAUNA","CHANDPUR
CHAURAHA",1,33
"456","E101","ROHANIA","BHOJUBEER",1,27
"457","E101","ROHANIA","CANTT RLY STATION",1,22
"458","E101","ROHANIA","KACHAHARI",1,27
"459","E101","ROHANIA","LBS AIRPORT",1,48
"460","E101","RTO","CANTT RLY STATION",1,33
"461","E101","RTO","GILAT BAZAR",1,27
"462","E101","SADHU KI KUTIYA","BHOJUBEER",3,129
"463","E101","SADHU KI KUTIYA","BOULIA",1,33
