"","R.N","FROM","TO","prs","revenue"
"157","109(A)","RAJGHAT","CANTT RLY STATION",7,119
"158","109(A)","RAJGHAT","ROHANIA",1,27
"159","109(A)","RAKHAUNA","KAZZAKPURA",1,38
"160","109(A)","ROHANIA","CANTT RLY STATION",4,88
"161","109(A)","ROHANIA","CHANDPUR
CHAURAHA",3,36
"162","109(A)","ROHANIA","SADHU KI KUTIYA",1,27
"163","109(A)","SADHU KI KUTIYA","CANTT RLY STATION",4,152
"164","109(A)","SADHU KI KUTIYA","RAJATALAB",1,17
"165","109(A)","SADHU KI KUTIYA","ROHANIA",1,27
"166","109(A)","SAHABABAD","CANTT RLY STATION",2,54
"167","109(A)","SAHABABAD","CHANDPUR
CHAURAHA",1,22
"168","109(B)","BHADAU CHOURAHA","CANTT RLY STATION",1,17
"169","109(B)","BHELUPUR","CANTT RLY STATION",1,17
"170","109(B)","BHELUPUR","RAJGHAT",8,176
"171","109(B)","BHIKARIPUR
CROSSING","LANKA",1,17
"172","109(B)","CANTT RLY STATION","BHIKARIPUR
CROSSING",2,34
"173","109(B)","CANTT RLY STATION","DLW",8,136
"174","109(B)","CANTT RLY STATION","LANKA",14,308
"175","109(B)","CANTT RLY STATION","RAJGHAT",2,34
"176","109(B)","CHAUKAGHAT","RAJGHAT",1,17
"177","109(B)","CITY RAILWAY
STATION","LANKA",1,27
"178","109(B)","DLW","RAJGHAT",1,33
"179","109(B)","DURGA KUND","CANTT RLY STATION",4,68
"180","109(B)","DURGA KUND","CITY RAILWAY
STATION",1,22
"181","109(B)","DURGA KUND","RAJGHAT",3,81
"182","109(B)","KAZZAKPURA","LANKA",2,66
"183","109(B)","LANKA","BHADAU CHOURAHA",1,27
"184","109(B)","LANKA","CANTT RLY STATION",79,1738
"185","109(B)","LANKA","CHAUKAGHAT",10,220
"186","109(B)","LANKA","CITY RAILWAY
STATION",25,550
"187","109(B)","LANKA","KAZZAKPURA",1,27
"188","109(B)","LANKA","RAJGHAT",19,513
"189","109(B)","LANKA","RATHYATRA",1,17
"190","109(B)","LANKA","SIGRA",14,238
"191","109(B)","MANDUADIH","LANKA",1,17
"192","109(B)","RAJGHAT","BHIKARIPUR
CROSSING",5,135
"193","109(B)","RAJGHAT","CANTT RLY STATION",3,66
"194","109(B)","RAJGHAT","CHAUKAGHAT",1,17
"195","109(B)","RAJGHAT","DLW",1,27
"196","109(B)","RAJGHAT","DURGA KUND",2,66
"197","109(B)","RAJGHAT","LANKA",7,231
"198","109(B)","RAJGHAT","VIDYAPEETH",4,152
"199","109(B)","RATHYATRA","CANTT RLY STATION",7,84
"200","109(B)","SIGRA","CANTT RLY STATION",1,12
"201","109(B)","SIGRA","RAJGHAT",2,44
"202","109(B)","SUNDERPUR","LANKA",1,12
"203","111(A)","BHULLANPUR","RAKHAUNA",1,27
"204","111(A)","BOULIA","JAGATPUR",1,22
"205","111(A)","BOULIA","MIRZAMURAD BAZAR",3,114
"206","111(A)","BOULIA","MIRZAMURAD
BAZAR",3,114
"207","111(A)","BOULIA","ROHANIA",5,85
"208","111(A)","CANTT RLY STATION","BHULLANPUR",2,44
"209","111(A)","CANTT RLY STATION","CHANDPUR
CHAURAHA",4,68
"210","111(A)","CANTT RLY STATION","DURGA KUND",14,238
"211","111(A)","CANTT RLY STATION","JAGATPUR",3,66
"212","111(A)","CANTT RLY STATION","KIT",4,152
"213","111(A)","CANTT RLY STATION","LANKA",50,1100
"214","111(A)","CANTT RLY STATION","MIRZAMURAD BAZAR",5,215
"215","111(A)","CANTT RLY STATION","MIRZAMURAD
BAZAR",3,129
"216","111(A)","CANTT RLY STATION","MODHAILA",1,17
"217","111(A)","CANTT RLY STATION","MOHANSARAI",21,567
"218","111(A)","CANTT RLY STATION","RAJATALAB",18,594
"219","111(A)","CANTT RLY STATION","RAKHAUNA",1,27
"220","111(A)","CANTT RLY STATION","RAVINDERPURI",1,17
"221","111(A)","CANTT RLY STATION","ROHANIA",12,264
"222","111(A)","CANTT RLY STATION","SADHU KI KUTIYA",4,152
"223","111(A)","CANTT RLY
STATION","BHULLANPUR",4,88
"224","111(A)","CANTT RLY
STATION","CHANDPUR
CHAURAHA",8,136
"225","111(A)","CANTT RLY
STATION","DURGA KUND",8,136
"226","111(A)","CANTT RLY
STATION","LANKA",20,440
"227","111(A)","CANTT RLY
STATION","MIRZAMURAD
BAZAR",5,215
"228","111(A)","CANTT RLY
STATION","MOHANSARAI",4,108
"229","111(A)","CANTT RLY
STATION","RAJATALAB",5,165
"230","111(A)","CANTT RLY
STATION","RAVIDAS GATE",1,22
"231","111(A)","CANTT RLY
STATION","RAVINDERPURI",2,34
"232","111(A)","CANTT RLY
STATION","ROHANIA",3,66
"233","111(A)","CANTT RLY
STATION","SADHU KI KUTIYA",3,114
"234","111(A)","CHANDPUR
CHAURAHA","CANTT RLY STATION",2,34
"235","111(A)","CHANDPUR
CHAURAHA","KIT",3,99
"236","111(A)","CHANDPUR
CHAURAHA","MIRZAMURAD BAZAR",1,38
"237","111(A)","CHANDPUR
CHAURAHA","RAJATALAB",3,81
"238","111(A)","DURGA KUND","CANTT RLY
STATION",4,68
"239","111(A)","JAGATPUR","BHULLANPUR",1,12
"240","111(A)","JAGATPUR","CANTT RLY STATION",5,110
"241","111(A)","KIT","BOULIA",1,38
"242","111(A)","KIT","CANTT RLY STATION",4,152
"243","111(A)","LAHARTARA","CHANDPUR
CHAURAHA",1,12
"244","111(A)","LAHARTARA","ROHANIA",1,17
"245","111(A)","LANKA","CANTT RLY STATION",20,440
"246","111(A)","LANKA","CANTT RLY
STATION",11,242
"247","111(A)","LANKA","SIGRA",5,85
"248","111(A)","LANKA","VIDYAPEETH",3,66
"249","111(A)","MIRZAMURAD BAZAR","CANTT RLY STATION",1,43
"250","111(A)","MIRZAMURAD BAZAR","RAVINDERPURI",2,86
"251","111(A)","MIRZAMURAD
BAZAR","CANTT RLY
STATION",1,43
"252","111(A)","MODHAILA","MIRZAMURAD BAZAR",2,66
"253","111(A)","MODHAILA","RAJATALAB",1,27
"254","111(A)","MOHANSARAI","CANTT RLY STATION",6,162
"255","111(A)","MOHANSARAI","CANTT RLY
STATION",1,27
"256","111(A)","MOHANSARAI","LANKA",1,38
"257","111(A)","MOHANSARAI","ROHANIA",1,17
"258","111(A)","RAJATALAB","CANTT RLY STATION",8,264
"259","111(A)","RAJATALAB","CANTT RLY
STATION",2,66
"260","111(A)","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"261","111(A)","RAJATALAB","ROHANIA",1,22
"262","111(A)","RAKHAUNA","CANTT RLY STATION",2,76
"263","111(A)","RATHYATRA","LANKA",1,17
"264","111(A)","ROHANIA","CANTT RLY STATION",3,66
"265","111(A)","ROHANIA","CANTT RLY
STATION",1,22
"266","111(A)","ROHANIA","RAJATALAB",1,22
"267","111(A)","SADHU KI KUTIYA","CANTT RLY STATION",13,494
"268","111(A)","SADHU KI KUTIYA","LANKA",1,43
"269","111(A)","SAHABABAD","CANTT RLY STATION",4,108
"270","111(A)","SAHABABAD","CANTT RLY
STATION",1,27
"271","111(A)","SIGRA","DURGA KUND",1,17
"272","111(A)","SIGRA","LANKA",1,17
"273","111(B)","CANTT RLY STATION","BHELUPUR",1,17
"274","111(B)","CANTT RLY STATION","DURGA KUND",20,340
"275","111(B)","CANTT RLY STATION","GIRJAGHAR
CHAURAHA",6,102
"276","111(B)","CANTT RLY STATION","LANKA",63,1386
"277","111(B)","CANTT RLY
STATION","GIRJAGHAR
CHAURAHA",1,17
"278","111(B)","CHETGANJ","CANTT RLY STATION",1,12
"279","111(B)","CHETGANJ","CANTT RLY
STATION",20,240
"280","111(B)","CHETGANJ","CHAUKAGHAT",2,24
"281","111(B)","DURGA KUND","CANTT RLY STATION",8,136
"282","111(B)","DURGA KUND","CANTT RLY
STATION",1,17
"283","111(B)","DURGA KUND","RATHYATRA",1,12
"284","111(B)","GIRJAGHAR
CHAURAHA","CANTT RLY STATION",184,3128
"285","111(B)","GIRJAGHAR
CHAURAHA","CANTT RLY
STATION",61,1037
"286","111(B)","GIRJAGHAR
CHAURAHA","CHAUKAGHAT",36,432
"287","111(B)","LAHURABIR","CANTT RLY STATION",5,60
"288","111(B)","LANKA","BHELUPUR",1,17
"289","111(B)","LANKA","CANTT RLY STATION",136,2992
"290","111(B)","LANKA","CANTT RLY
STATION",32,704
"291","111(B)","LANKA","RATHYATRA",10,170
"292","111(B)","LANKA","SIGRA",11,187
"293","111(B)","LANKA","VIDYAPEETH",1,22
"294","111(B)","RATHYATRA","CANTT RLY STATION",2,34
"295","111(B)","RATHYATRA","DURGA KUND",1,12
"296","111(B)","RATHYATRA","LANKA",2,34
"297","111(B)","RAVINDERPURI","CANTT RLY STATION",2,34
"298","111(B)","RAVINDERPURI","CANTT RLY
STATION",1,17
"299","111(B)","RAVINDERPURI","SIGRA",1,12
"300","111(B)","SIGRA","LANKA",1,17
"301","111(B)","SIGRA","RAVINDERPURI",1,12
"302","111(B)","VIDYAPEETH","GIRJAGHAR
CHAURAHA",1,12
"303","E101","AGRASEN MOD","RTO",1,22
"304","E101","AIRPORT ROAD","AGRASEN MOD",1,27
"305","E101","AIRPORT ROAD","BHOJUBEER",3,99
"306","E101","AIRPORT ROAD","CANTT RLY STATION",40,1520
"307","E101","AIRPORT ROAD","CANTT RLY
STATION",1,38
"308","E101","AIRPORT ROAD","CHANDPUR
CHAURAHA",2,86
"309","E101","AIRPORT ROAD","CIRCUIT HOUSE",1,33
"310","E101","AIRPORT ROAD","GILAT BAZAR",3,99
"311","E101","AIRPORT ROAD","KACHAHARI",3,99
"312","E101","AIRPORT ROAD","MIRZAMURAD E
STATION",1,59
"313","E101","AIRPORT ROAD","VYASBAGH",1,22
"314","E101","BHOJUBEER","CANTT RLY
STATION",2,34
"315","E101","BHOJUBEER","KAAZI SARAI",1,22
"316","E101","BHOJUBEER","LBS AIRPORT",9,297
"317","E101","BHOJUBEER","MODHAILA",1,27
"318","E101","BHOJUBEER","RTO",2,54
"319","E101","BHOJUBEER","SATOMAHUA",2,54
"320","E101","BHULLANPUR","CANTT RLY STATION",2,44
"321","E101","BHULLANPUR","KACHAHARI",1,27
"322","E101","BOULIA","CHANDPUR
CHAURAHA",3,36
"323","E101","BOULIA","KIT",1,38
"324","E101","BOULIA","RAJATALAB",3,81
"325","E101","BOULIA","SADHU KI KUTIYA",1,33
"326","E101","CANTT RLY STATION","AGRASEN MOD",3,66
"327","E101","CANTT RLY STATION","BHOJUBEER",1,17
"328","E101","CANTT RLY STATION","BHULLANPUR",2,44
"329","E101","CANTT RLY STATION","CHANDPUR
CHAURAHA",3,51
"330","E101","CANTT RLY STATION","GILAT BAZAR",2,44
"331","E101","CANTT RLY STATION","HARHUA",3,99
"332","E101","CANTT RLY STATION","JAGATPUR",4,88
"333","E101","CANTT RLY STATION","LBS AIRPORT",21,798
"334","E101","CANTT RLY STATION","MIRZAMURAD BAZAR",2,86
"335","E101","CANTT RLY STATION","MOHANSARAI",1,27
"336","E101","CANTT RLY STATION","RAJATALAB",2,66
"337","E101","CANTT RLY STATION","RAKHAUNA",1,38
"338","E101","CANTT RLY STATION","ROHANIA",4,88
"339","E101","CANTT RLY STATION","RTO",4,132
"340","E101","CANTT RLY STATION","SADHU KI KUTIYA",1,38
"341","E101","CANTT RLY STATION","SATOMAHUA",1,33
"342","E101","CANTT RLY STATION","TARNA",1,22
"343","E101","CANTT RLY
STATION","BHOJUBEER",1,17
"344","E101","CANTT RLY
STATION","BHULLANPUR",1,22
"345","E101","CANTT RLY
STATION","CHANDPUR
CHAURAHA",4,68
"346","E101","CANTT RLY
STATION","HARHUA",2,66
"347","E101","CANTT RLY
STATION","JAGATPUR",8,176
"348","E101","CANTT RLY
STATION","KIT",2,76
"349","E101","CANTT RLY
STATION","LBS AIRPORT",22,836
"350","E101","CANTT RLY
STATION","MIRZAMURAD E
STATION",3,129
"351","E101","CANTT RLY
STATION","MIRZAMURAD
BAZAR",5,215
"352","E101","CANTT RLY
STATION","MODHAILA",2,34
"353","E101","CANTT RLY
STATION","MOHANSARAI",10,270
"354","E101","CANTT RLY
STATION","RAJATALAB",19,627
"355","E101","CANTT RLY
STATION","ROHANIA",8,176
"356","E101","CANTT RLY
STATION","RTO",10,330
"357","E101","CANTT RLY
STATION","SADHU KI KUTIYA",2,76
"358","E101","CANTT RLY
STATION","SAHABABAD",2,54
"359","E101","CANTT RLY
STATION","TARNA",7,154
"360","E101","CHANDPUR
CHAURAHA","BHOJUBEER",1,27
"361","E101","CHANDPUR
CHAURAHA","CANTT RLY STATION",7,119
"362","E101","CHANDPUR
CHAURAHA","CANTT RLY
STATION",1,17
"363","E101","CHANDPUR
CHAURAHA","KACHAHARI",1,22
"364","E101","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",2,76
"365","E101","CHANDPUR
CHAURAHA","MOHANSARAI",2,44
"366","E101","CHANDPUR
CHAURAHA","SADHU KI KUTIYA",2,66
"367","E101","CIRCUIT HOUSE","CHANDPUR
CHAURAHA",1,22
"368","E101","GILAT BAZAR","LBS AIRPORT",2,66
"369","E101","GILAT BAZAR","ROHANIA",1,33
"370","E101","HARHUA","AGRASEN MOD",1,17
"371","E101","HARHUA","BHOJUBEER",7,154
"372","E101","HARHUA","BHULLANPUR",1,38
"373","E101","HARHUA","CANTT RLY STATION",17,561
"374","E101","HARHUA","CANTT RLY
STATION",4,132
"375","E101","HARHUA","CIRCUIT HOUSE",1,22
"376","E101","HARHUA","GILAT BAZAR",2,44
"377","E101","HARHUA","LBS AIRPORT",3,66
"378","E101","HARHUA","NADESAR",2,54
"379","E101","HARHUA","RAJATALAB",2,96
"380","E101","JAGATPUR","CANTT RLY STATION",4,88
"381","E101","JAGATPUR","KIT",1,27
"382","E101","JAGATPUR","LBS AIRPORT",1,48
"383","E101","JAGATPUR","NADESAR",1,27
"384","E101","JHV MALL","BHOJUBEER",1,12
"385","E101","JHV MALL","CANTT RLY STATION",1,12
"386","E101","JHV MALL","MOHANSARAI",1,33
"387","E101","JHV MALL","SADHU KI KUTIYA",1,43
"388","E101","KACHAHARI","CANTT RLY STATION",1,17
"389","E101","KACHAHARI","HARHUA",1,27
"390","E101","KACHAHARI","MIRZAMURAD
BAZAR",2,86
"391","E101","KACHAHARI","MODHAILA",1,22
"392","E101","KACHAHARI","MOHANSARAI",1,33
"393","E101","KACHAHARI","RAJATALAB",1,38
"394","E101","KIT","CANTT RLY STATION",1,38
"395","E101","KIT","CANTT RLY
STATION",6,228
"396","E101","KIT","CHANDPUR
CHAURAHA",2,66
"397","E101","KIT","GILAT BAZAR",1,43
"398","E101","KIT","JAGATPUR",1,27
"399","E101","LAHARTARA","JAGATPUR",1,22
"400","E101","LAHARTARA","MOHANSARAI",2,54
"401","E101","LBS AIRPORT","BHOJUBEER",3,99
"402","E101","LBS AIRPORT","CANTT RLY STATION",12,456
"403","E101","LBS AIRPORT","CANTT RLY
STATION",14,532
"404","E101","LBS AIRPORT","MOHANSARAI",3,162
"405","E101","LBS AIRPORT","SADHU KI KUTIYA",2,118
"406","E101","LBS AIRPORT","SAHABABAD",1,48
"407","E101","MIRZAMURAD BAZAR","CANTT RLY STATION",5,215
"408","E101","MIRZAMURAD BAZAR","KACHAHARI",2,86
"409","E101","MIRZAMURAD
BAZAR","CANTT RLY
STATION",1,43
"410","E101","MIRZAMURAD
BAZAR","CIRCUIT HOUSE",2,86
"411","E101","MIRZAMURAD
BAZAR","LAHARTARA",2,76
"412","E101","MIRZAMURAD
BAZAR","MODHAILA",1,33
"413","E101","MIRZAMURAD
BAZAR","ROHANIA",3,99
"414","E101","MIRZAMURAD
BAZAR","SAHABABAD",1,27
"415","E101","MODHAILA","CANTT RLY STATION",1,17
"416","E101","MODHAILA","KACHAHARI",1,22
"417","E101","MODHAILA","LBS AIRPORT",1,43
"418","E101","MODHAILA","MIRZAMURAD E
STATION",1,38
"419","E101","MODHAILA","MIRZAMURAD
BAZAR",1,33
"420","E101","MODHAILA","VYASBAGH",1,33
"421","E101","MOHANSARAI","CANTT RLY STATION",7,189
"422","E101","MOHANSARAI","CHANDPUR
CHAURAHA",1,22
"423","E101","MOHANSARAI","CIRCUIT HOUSE",1,33
"424","E101","MOHANSARAI","LAHARTARA",1,27
"425","E101","MOHANSARAI","LBS AIRPORT",1,54
"426","E101","NADESAR","BHOJUBEER",2,34
"427","E101","NADESAR","BHULLANPUR",1,22
"428","E101","NADESAR","CANTT RLY STATION",1,12
"429","E101","NADESAR","RAJATALAB",2,66
"430","E101","RAJATALAB","BHULLANPUR",1,22
"431","E101","RAJATALAB","BOULIA",4,108
"432","E101","RAJATALAB","CANTT RLY STATION",10,330
"433","E101","RAJATALAB","CANTT RLY
STATION",3,99
"434","E101","RAJATALAB","CHANDPUR
CHAURAHA",3,81
"435","E101","RAJATALAB","GILAT BAZAR",2,76
"436","E101","RAJATALAB","KACHAHARI",2,76
"437","E101","RAJATALAB","LAHARTARA",1,33
"438","E101","RAJATALAB","LBS AIRPORT",2,108
"439","E101","RAJATALAB","NADESAR",1,33
"440","E101","RAJATALAB","SADHU KI KUTIYA",1,17
"441","E101","RAJATALAB","SAHABABAD",2,34
"442","E101","RAKHAUNA","CANTT RLY STATION",1,38
"443","E101","ROHANIA","B.H.E.L.",1,33
"444","E101","ROHANIA","BHOJUBEER",2,54
"445","E101","ROHANIA","CANTT RLY STATION",10,220
"446","E101","ROHANIA","CANTT RLY
STATION",2,44
"447","E101","ROHANIA","KAAZI SARAI",2,76
"448","E101","ROHANIA","LBS AIRPORT",2,96
"449","E101","ROHANIA","MOHANSARAI",1,17
"450","E101","ROHANIA","NADESAR",3,66
"451","E101","RTO","CANTT RLY
STATION",1,33
"452","E101","SADHU KI KUTIYA","BHOJUBEER",1,43
"453","E101","SADHU KI KUTIYA","CANTT RLY STATION",1,38
"454","E101","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",1,33
"455","E101","SADHU KI KUTIYA","RAJATALAB",1,17
"456","E101","SADHU KI KUTIYA","ROHANIA",1,27
"457","E101","SAHABABAD","CANTT RLY STATION",8,216
"458","E101","SAHABABAD","LAHARTARA",2,44
"459","E101","SAHABABAD","MIRZAMURAD BAZAR",1,27
"460","E101","SANMUKH
HOSPITAL","CANTT RLY STATION",3,114
"461","E101","SANMUKH
HOSPITAL","KACHAHARI",1,33
"462","E101","SATOMAHUA","AGRASEN MOD",2,44
"463","E101","SATOMAHUA","CANTT RLY STATION",1,33
"464","E101","SATOMAHUA","CANTT RLY
STATION",1,33
"465","E101","SATOMAHUA","HARHUA",1,12
