"","R.N","FROM","TO","prs","revenue"
"454","E102","CHANDPUR
CHAURAHA","MIRZAMURAD BAZAR",1,38
"455","E102","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",2,76
"456","E102","CHANDPUR
CHAURAHA","MOHANSARAI",1,22
"457","E102","CHANDPUR
CHAURAHA","RAJATALAB",1,27
"458","E102","CHANDPUR
CHAURAHA","RTO",3,114
"459","E102","CHANDPUR
CHAURAHA","SATOMAHUA",1,38
"460","E102","CIRCUIT HOUSE","BABATPUR CHAURAHA",1,33
"461","E102","CIRCUIT HOUSE","BABATPUR
CHAURAHA",1,33
"462","E102","CIRCUIT HOUSE","CANTT RLY STATION",1,17
"463","E102","CIRCUIT HOUSE","HARHUA",2,44
"464","E102","CIRCUIT HOUSE","MOHANSARAI",1,33
"465","E102","CIRCUIT HOUSE","RAJATALAB",1,38
"466","E102","GILAT BAZAR","BABATPUR
CHAURAHA",2,66
"467","E102","GILAT BAZAR","CANTT RLY STATION",2,34
"468","E102","GILAT BAZAR","MIRZAMURAD
BAZAR",1,48
"469","E102","GILAT BAZAR","VYASBAGH",2,34
"470","E102","HARHUA","AGRASEN MOD",1,17
"471","E102","HARHUA","BABATPUR
CHAURAHA",2,44
"472","E102","HARHUA","BHOJUBEER",1,22
"473","E102","HARHUA","CANTT RLY STATION",33,891
"474","E102","HARHUA","CANTT RLY
STATION",6,162
"475","E102","HARHUA","GILAT BAZAR",1,22
"476","E102","HARHUA","JAGATPUR",3,114
"477","E102","HARHUA","MIRZAMURAD
BAZAR",1,54
"478","E102","HARHUA","NADESAR",5,135
"479","E102","HARHUA","ROHANIA",1,38
"480","E102","JAGATPUR","BABATPUR
CHAURAHA",2,96
"481","E102","JAGATPUR","CANTT RLY STATION",8,176
"482","E102","JAGATPUR","CHANDPUR
CHAURAHA",1,17
"483","E102","JAGATPUR","KACHAHARI",2,54
"484","E102","JAGATPUR","MOHANSARAI",1,17
"485","E102","JAGATPUR","RAJATALAB",2,44
"486","E102","JAGATPUR","SADHU KI KUTIYA",2,54
"487","E102","KAAZI SARAI","BHOJUBEER",3,66
"488","E102","KAAZI SARAI","BOULIA",1,33
"489","E102","KAAZI SARAI","CANTT RLY STATION",4,132
"490","E102","KAAZI SARAI","CANTT RLY
STATION",1,33
"491","E102","KAAZI SARAI","NADESAR",1,27
"492","E102","KACHAHARI","BABATPUR
CHAURAHA",3,114
"493","E102","KACHAHARI","BHULLANPUR",1,22
"494","E102","KACHAHARI","CANTT RLY STATION",6,72
"495","E102","KACHAHARI","CHANDPUR
CHAURAHA",1,22
"496","E102","KACHAHARI","JAGATPUR",2,54
"497","E102","KACHAHARI","LAHARTARA",2,34
"498","E102","KACHAHARI","MIRZAMURAD BAZAR",2,86
"499","E102","KACHAHARI","MIRZAMURAD
BAZAR",2,86
"500","E102","KACHAHARI","MOHANSARAI",2,66
"501","E102","KACHAHARI","RAJATALAB",4,152
"502","E102","KACHAHARI","RAKHAUNA",5,190
"503","E102","KACHAHARI","ROHANIA",4,108
"504","E102","KACHAHARI","RTO",2,66
"505","E102","KACHAHARI","SADHU KI KUTIYA",2,86
"506","E102","KIT","BOULIA",1,38
"507","E102","KIT","CANTT RLY
STATION",3,114
"508","E102","KIT","CHANDPUR
CHAURAHA",1,33
"509","E102","KIT","GILAT BAZAR",1,43
"510","E102","KIT","TARNA",1,48
"511","E102","LAHARTARA","JAGATPUR",1,22
"512","E102","LAHARTARA","MIRZAMURAD
BAZAR",1,38
"513","E102","LAHARTARA","MODHAILA",1,17
"514","E102","MIRZAMURAD BAZAR","BHOJUBEER",3,129
"515","E102","MIRZAMURAD BAZAR","CANTT RLY STATION",9,387
"516","E102","MIRZAMURAD BAZAR","KACHAHARI",1,43
"517","E102","MIRZAMURAD E
STATION","CIRCUIT HOUSE",1,43
"518","E102","MIRZAMURAD
BAZAR","BABATPUR
CHAURAHA",1,59
"519","E102","MIRZAMURAD
BAZAR","BHOJUBEER",8,344
"520","E102","MIRZAMURAD
BAZAR","CANTT RLY STATION",16,688
"521","E102","MIRZAMURAD
BAZAR","CHANDPUR
CHAURAHA",1,38
"522","E102","MIRZAMURAD
BAZAR","LAHARTARA",1,38
"523","E102","MIRZAMURAD
BAZAR","MODHAILA",3,99
"524","E102","MIRZAMURAD
BAZAR","SATOMAHUA",1,54
"525","E102","MODHAILA","BABATPUR
CHAURAHA",2,86
"526","E102","MODHAILA","CANTT RLY STATION",10,170
"527","E102","MODHAILA","KACHAHARI",2,44
"528","E102","MODHAILA","RAJATALAB",2,54
"529","E102","MOHANSARAI","AIRPORT ROAD",1,48
"530","E102","MOHANSARAI","B.H.E.L.",1,38
"531","E102","MOHANSARAI","BABATPUR
CHAURAHA",2,108
"532","E102","MOHANSARAI","BHOJUBEER",8,264
"533","E102","MOHANSARAI","BOULIA",1,27
"534","E102","MOHANSARAI","CANTT RLY STATION",37,999
"535","E102","MOHANSARAI","CANTT RLY
STATION",5,135
"536","E102","MOHANSARAI","CHANDPUR
CHAURAHA",2,44
"537","E102","MOHANSARAI","JAGATPUR",1,17
"538","E102","MOHANSARAI","KACHAHARI",7,231
"539","E102","MOHANSARAI","MODHAILA",1,22
"540","E102","NADESAR","BABATPUR
CHAURAHA",2,76
"541","E102","NADESAR","RTO",1,33
"542","E102","NADESAR","SAHABABAD",2,54
"543","E102","RAJATALAB","BABATPUR CHAURAHA",2,108
"544","E102","RAJATALAB","BABATPUR
CHAURAHA",2,108
"545","E102","RAJATALAB","BHOJUBEER",6,228
"546","E102","RAJATALAB","BHULLANPUR",1,22
"547","E102","RAJATALAB","BOULIA",9,243
"548","E102","RAJATALAB","CANTT RLY STATION",46,1518
"549","E102","RAJATALAB","CANTT RLY
STATION",3,99
"550","E102","RAJATALAB","CHANDPUR
CHAURAHA",7,189
"551","E102","RAJATALAB","GILAT BAZAR",1,38
"552","E102","RAJATALAB","KACHAHARI",12,456
"553","E102","RAJATALAB","NADESAR",6,198
"554","E102","RAJATALAB","ROHANIA",1,22
"555","E102","RAJATALAB","RTO",1,48
"556","E102","RAKHAUNA","CANTT RLY STATION",4,152
"557","E102","RAKHAUNA","ROHANIA",1,27
"558","E102","ROHANIA","AIRPORT ROAD",1,43
"559","E102","ROHANIA","BABATPUR CHAURAHA",4,192
"560","E102","ROHANIA","BABATPUR
CHAURAHA",1,48
"561","E102","ROHANIA","BHOJUBEER",1,27
"562","E102","ROHANIA","CANTT RLY STATION",9,198
"563","E102","ROHANIA","CANTT RLY
STATION",1,22
"564","E102","ROHANIA","HARHUA",1,38
"565","E102","ROHANIA","KAAZI SARAI",1,38
"566","E102","ROHANIA","KACHAHARI",4,108
"567","E102","ROHANIA","MIRZAMURAD
BAZAR",1,33
"568","E102","ROHANIA","RAJATALAB",1,22
"569","E102","RTO","AGRASEN MOD",5,110
"570","E102","RTO","BHOJUBEER",8,216
"571","E102","RTO","CANTT RLY STATION",7,231
"572","E102","RTO","CANTT RLY
STATION",7,231
"573","E102","RTO","CHANDPUR
CHAURAHA",1,38
"574","E102","RTO","KACHAHARI",4,132
"575","E102","RTO","LAHARTARA",1,38
"576","E102","RTO","MODHAILA",5,190
"577","E102","RTO","RAJATALAB",2,96
"578","E102","SADHU KI KUTIYA","CANTT RLY STATION",5,190
"579","E102","SADHU KI KUTIYA","CANTT RLY
STATION",1,38
"580","E102","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",3,99
"581","E102","SADHU KI KUTIYA","KACHAHARI",2,86
"582","E102","SADHU KI KUTIYA","ROHANIA",1,27
"583","E102","SAHABABAD","BABATPUR
CHAURAHA",3,144
"584","E102","SAHABABAD","BHOJUBEER",1,33
"585","E102","SAHABABAD","CANTT RLY STATION",7,189
"586","E102","SAHABABAD","JAGATPUR",1,12
"587","E102","SAHABABAD","KACHAHARI",3,99
"588","E102","SAHABABAD","LAHARTARA",1,22
"589","E102","SAHABABAD","MODHAILA",1,17
"590","E102","SAHABABAD","NADESAR",1,27
"591","E102","SANMUKH HOSPITAL","BHOJUBEER",1,33
"592","E102","SANMUKH
HOSPITAL","CANTT RLY STATION",1,38
"593","E102","SANMUKH
HOSPITAL","CANTT RLY
STATION",1,38
"594","E102","SANMUKH
HOSPITAL","JAGATPUR",2,86
"595","E102","SANMUKH
HOSPITAL","NADESAR",1,33
"596","E102","SATOMAHUA","BHOJUBEER",5,135
"597","E102","SATOMAHUA","CANTT RLY STATION",2,66
"598","E102","SATOMAHUA","KACHAHARI",1,27
"599","E102","TARNA","CANTT RLY STATION",4,88
"600","E102","TARNA","CANTT RLY
STATION",1,22
"601","E102","TARNA","ROHANIA",2,66
"602","E102","VYASBAGH","BABATPUR
CHAURAHA",5,135
"603","E102","VYASBAGH","BOULIA",1,27
"604","E102","VYASBAGH","CANTT RLY STATION",4,108
"605","E102","VYASBAGH","CANTT RLY
STATION",5,135
"606","E103","BHULLANPUR","CANTT RLY STATION",2,44
"607","E103","BHULLANPUR","KACHHAWAN ROAD",1,43
"608","E103","BHULLANPUR","KHOCHAWAN",3,114
"609","E103","BHULLANPUR","LANKA",1,33
"610","E103","BHULLANPUR","RAJATALAB",3,66
"611","E103","BHULLANPUR","ROHANIA",1,12
"612","E103","BOULIA","CANTT RLY STATION",1,12
"613","E103","BOULIA","MODHAILA",1,12
"614","E103","BOULIA","MOHANSARAI",1,27
"615","E103","BOULIA","RAJATALAB",1,27
"616","E103","CANTT RLY STATION","BHELUPUR",4,68
"617","E103","CANTT RLY STATION","BHULLANPUR",4,88
"618","E103","CANTT RLY STATION","CHANDPUR
CHAURAHA",4,68
"619","E103","CANTT RLY STATION","DURGA KUND",10,170
"620","E103","CANTT RLY STATION","JAGATPUR",2,44
"621","E103","CANTT RLY STATION","KACHHAWAN ROAD",19,912
"622","E103","CANTT RLY STATION","KIT",2,76
"623","E103","CANTT RLY STATION","LANKA",31,682
"624","E103","CANTT RLY STATION","MIRZAMURAD BAZAR",4,172
"625","E103","CANTT RLY STATION","MIRZAMURAD
BAZAR",5,215
"626","E103","CANTT RLY STATION","MOHANSARAI",20,540
"627","E103","CANTT RLY STATION","RAJATALAB",19,627
"628","E103","CANTT RLY STATION","RAKHAUNA",1,38
"629","E103","CANTT RLY STATION","RATHYATRA",2,24
"630","E103","CANTT RLY STATION","RAVINDERPURI",2,34
"631","E103","CANTT RLY STATION","ROHANIA",5,110
"632","E103","CANTT RLY STATION","RUPAPUR",1,43
"633","E103","CANTT RLY STATION","SADHU KI KUTIYA",5,190
"634","E103","CANTT RLY STATION","SAHABABAD",3,81
"635","E103","CHANDPUR
CHAURAHA","CANTT RLY STATION",2,34
"636","E103","CHANDPUR
CHAURAHA","RAJATALAB",4,108
"637","E103","CHANDPUR
CHAURAHA","SADHU KI KUTIYA",1,33
"638","E103","DURGA KUND","CANTT RLY STATION",5,85
"639","E103","DURGA KUND","RATHYATRA",4,48
"640","E103","JAGATPUR","CANTT RLY STATION",3,66
"641","E103","JAGATPUR","RUPAPUR",2,66
"642","E103","KACHHAWAN ROAD","CANTT RLY STATION",6,288
"643","E103","KACHHAWAN ROAD","CHANDPUR
CHAURAHA",2,86
"644","E103","KACHHAWAN ROAD","LANKA",1,54
"645","E103","KACHHAWAN ROAD","MODHAILA",1,43
"646","E103","KHOCHAWAN","LANKA",1,54
"647","E103","KHOCHAWAN","RAVINDERPURI",7,336
"648","E103","KIT","CANTT RLY STATION",3,114
"649","E103","KIT","CHANDPUR
CHAURAHA",8,264
"650","E103","KIT","RAJATALAB",1,17
"651","E103","KIT","ROHANIA",1,33
"652","E103","LAHARTARA","VIDYAPEETH",1,12
"653","E103","LALPUR CHATTI","CANTT RLY STATION",1,43
"654","E103","LALPUR CHATTI","RAVINDERPURI",1,48
"655","E103","LANKA","BHELUPUR",1,17
"656","E103","LANKA","CANTT RLY STATION",72,1584
"657","E103","LANKA","RATHYATRA",9,153
"658","E103","LANKA","RAVINDERPURI",4,48
"659","E103","LANKA","SAHABABAD",1,38
"660","E103","LANKA","SIGRA",19,323
"661","E103","MIRZAMURAD
BAZAR","BHULLANPUR",1,33
"662","E103","MIRZAMURAD
BAZAR","CANTT RLY STATION",6,258
"663","E103","MIRZAMURAD
BAZAR","LAHARTARA",4,152
"664","E103","MIRZAMURAD
BAZAR","LANKA",1,48
"665","E103","MIRZAMURAD
BAZAR","RAVINDERPURI",1,43
"666","E103","MIRZAMURAD
BAZAR","ROHANIA",1,33
"667","E103","MODHAILA","CANTT RLY STATION",7,119
"668","E103","MODHAILA","MIRZAMURAD BAZAR",1,33
"669","E103","MODHAILA","MIRZAMURAD
BAZAR",1,33
"670","E103","MOHANSARAI","CANTT RLY STATION",19,513
"671","E103","MOHANSARAI","CHANDPUR
CHAURAHA",1,22
"672","E103","MOHANSARAI","LANKA",1,38
"673","E103","MOHANSARAI","MIRZAMURAD
BAZAR",1,27
"674","E103","MOHANSARAI","MODHAILA",1,22
"675","E103","MOHANSARAI","SAHABABAD",1,12
"676","E103","RAJATALAB","BOULIA",1,27
"677","E103","RAJATALAB","CANTT RLY STATION",18,594
"678","E103","RAJATALAB","KHOCHAWAN",1,27
"679","E103","RAJATALAB","LAHARTARA",1,33
"680","E103","RAJATALAB","LANKA",1,43
"681","E103","RAKHAUNA","KACHHAWAN ROAD",4,108
"682","E103","RATHYATRA","CANTT RLY STATION",3,36
"683","E103","RAVINDERPURI","SIGRA",1,12
"684","E103","ROHANIA","BOULIA",1,17
"685","E103","ROHANIA","CANTT RLY STATION",7,154
"686","E103","ROHANIA","RAJATALAB",1,22
"687","E103","RUPAPUR","CANTT RLY STATION",1,43
"688","E103","RUPAPUR","MOHANSARAI",1,27
"689","E103","SADHU KI KUTIYA","BOULIA",1,33
"690","E103","SADHU KI KUTIYA","CANTT RLY STATION",9,342
"691","E103","SAHABABAD","CANTT RLY STATION",5,135
"692","E103","SAHABABAD","SADHU KI KUTIYA",1,22
"693","E103","SIGRA","CANTT RLY STATION",3,36
"694","E103","SIGRA","KACHHAWAN ROAD",1,48
"695","E103","SIGRA","LANKA",2,34
"696","E103","SIGRA","RAVINDERPURI",4,48
"697","E104","AHIRAULI","CANTT RLY STATION",1,33
"698","E104","AHIRAULI","CANTT RLY
STATION",3,99
"699","E104","AHIRAULI","CIRCUIT HOUSE",1,27
"700","E104","AYAR","BELWARIYA",4,68
"701","E104","AYAR","CANTT RLY STATION",3,99
"702","E104","AYAR","CANTT RLY
STATION",5,165
"703","E104","AYAR","KACHAHARI",5,135
"704","E104","AYAR","SINDHORA",1,27
"705","E104","BELWARIYA","BHOJUBEER",2,34
"706","E104","BELWARIYA","CANTT RLY STATION",3,81
"707","E104","BELWARIYA","JAGATPUR",2,76
"708","E104","BELWARIYA","SINDHORA",1,33
"709","E104","BHOJUBEER","AYAR",11,242
"710","E104","BHOJUBEER","BELWARIYA",7,119
"711","E104","BHOJUBEER","BHULLANPUR",1,27
"712","E104","BHOJUBEER","CANTT RLY STATION",1,17
"713","E104","BHOJUBEER","CANTT RLY
STATION",1,17
"714","E104","BHOJUBEER","CHANDPUR
CHAURAHA",1,22
"715","E104","BHOJUBEER","GARTHAMA",5,165
"716","E104","BHOJUBEER","GOSAIPUR",2,54
"717","E104","BHOJUBEER","MIRZAMURAD
BAZAR",1,43
"718","E104","BHOJUBEER","MURDAHA",3,66
"719","E104","BHOJUBEER","PALAHI PATTI",1,33
"720","E104","BHOJUBEER","RAJATALAB",2,76
"721","E104","BHOJUBEER","SARAIYA",8,264
"722","E104","BHOJUBEER","SINDHORA",38,1444
"723","E104","BHULLANPUR","CANTT RLY STATION",3,66
"724","E104","BHULLANPUR","CANTT RLY
STATION",1,22
"725","E104","BOULIA","CANTT RLY STATION",1,12
"726","E104","BOULIA","JAGATPUR",1,22
"727","E104","BOULIA","MIRZAMURAD
BAZAR",2,76
"728","E104","BOULIA","RAJATALAB",2,54
"729","E104","BOULIA","SADHU KI KUTIYA",1,33
"730","E104","CANTT RLY STATION","AYAR",1,33
"731","E104","CANTT RLY STATION","BHULLANPUR",1,22
"732","E104","CANTT RLY STATION","CHANDMARI",1,22
"733","E104","CANTT RLY STATION","CHANDPUR
CHAURAHA",3,51
"734","E104","CANTT RLY STATION","JAGATPUR",6,132
"735","E104","CANTT RLY STATION","KIT",2,76
"736","E104","CANTT RLY STATION","MIRZAMURAD
BAZAR",1,43
"737","E104","CANTT RLY STATION","MODHAILA",3,51
"738","E104","CANTT RLY STATION","MOHANSARAI",8,216
"739","E104","CANTT RLY STATION","MURDAHA",1,27
"740","E104","CANTT RLY STATION","PALAHI PATTI",1,38
"741","E104","CANTT RLY STATION","RAJATALAB",15,495
"742","E104","CANTT RLY STATION","ROHANIA",2,44
"743","E104","CANTT RLY STATION","SADHU KI KUTIYA",2,76
"744","E104","CANTT RLY STATION","SAHABABAD",3,81
"745","E104","CANTT RLY STATION","SARAIYA",6,228
"746","E104","CANTT RLY STATION","SINDHORA",8,344
"747","E104","CANTT RLY
STATION","AHIRAULI",1,33
"748","E104","CANTT RLY
STATION","CHANDMARI",8,176
"749","E104","CANTT RLY
STATION","CHANDPUR
CHAURAHA",2,34
"750","E104","CANTT RLY
STATION","GARTHAMA",3,114
"751","E104","CANTT RLY
STATION","GOSAIPUR",6,198
"752","E104","CANTT RLY
STATION","JAGATPUR",7,154
"753","E104","CANTT RLY
STATION","KIT",6,228
"754","E104","CANTT RLY
STATION","MIRZAMURAD E
STATION",2,86
"755","E104","CANTT RLY
STATION","MIRZAMURAD
BAZAR",13,559
"756","E104","CANTT RLY
STATION","MODHAILA",2,34
"757","E104","CANTT RLY
STATION","MOHANSARAI",19,513
"758","E104","CANTT RLY
STATION","MURDAHA",4,108
"759","E104","CANTT RLY
STATION","NATINIYA DAI",1,22
"760","E104","CANTT RLY
STATION","PALAHI PATTI",5,190
"761","E104","CANTT RLY
STATION","RAJATALAB",26,858
"762","E104","CANTT RLY
STATION","RAKHAUNA",1,38
"763","E104","CANTT RLY
STATION","ROHANIA",2,44
"764","E104","CANTT RLY
STATION","SADHU KI KUTIYA",2,76
"765","E104","CANTT RLY
STATION","SARAIYA",5,190
"766","E104","CANTT RLY
STATION","SINDHORA",48,2064
"767","E104","CHANDMARI","BHOJUBEER",1,17
"768","E104","CHANDMARI","CANTT RLY STATION",3,66
"769","E104","CHANDMARI","CANTT RLY
STATION",1,22
"770","E104","CHANDMARI","MIRZAMURAD E
STATION",1,48
"771","E104","CHANDMARI","MIRZAMURAD
BAZAR",2,96
"772","E104","CHANDMARI","ROHANIA",1,33
"773","E104","CHANDMARI","SINDHORA",3,99
"774","E104","CHANDPUR
CHAURAHA","CANTT RLY STATION",2,34
"775","E104","CHANDPUR
CHAURAHA","CANTT RLY
STATION",1,17
"776","E104","CHANDPUR
CHAURAHA","CHANDMARI",1,27
"777","E104","CHANDPUR
CHAURAHA","GOSAIPUR",3,114
"778","E104","CHANDPUR
CHAURAHA","LALPUR T.F.C.",1,27
"779","E104","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"780","E104","CHANDPUR
CHAURAHA","ROHANIA",1,12
"781","E104","CHANDPUR
CHAURAHA","SADHU KI KUTIYA",1,33
"782","E104","CIRCUIT HOUSE","JAGATPUR",1,27
"783","E104","CIRCUIT HOUSE","MIRZAMURAD
BAZAR",1,43
"784","E104","CIRCUIT HOUSE","MURDAHA",2,44
"785","E104","CIRCUIT HOUSE","RAKHAUNA",1,38
"786","E104","CIRCUIT HOUSE","SINDHORA",1,38
"787","E104","GARTHAMA","CANTT RLY STATION",12,456
"788","E104","GARTHAMA","CANTT RLY
STATION",7,266
"789","E104","GARTHAMA","MIRZAMURAD
BAZAR",5,295
"790","E104","GARTHAMA","RAJATALAB",3,162
"791","E104","GARTHAMA","RAKHAUNA",4,216
"792","E104","GARTHAMA","ROHANIA",1,43
"793","E104","GARTHAMA","SINDHORA",4,68
"794","E104","GOSAIPUR","BHOJUBEER",1,27
"795","E104","GOSAIPUR","CANTT RLY STATION",1,33
"796","E104","GOSAIPUR","CANTT RLY
STATION",1,33
"797","E104","GOSAIPUR","MODHAILA",2,76
"798","E104","GOSAIPUR","SADHU KI KUTIYA",2,108
"799","E104","GOSAIPUR","SINDHORA",1,22
"800","E104","JAGATPUR","CANTT RLY STATION",2,44
"801","E104","JAGATPUR","CANTT RLY
STATION",1,22
"802","E104","JAGATPUR","CHANDMARI",1,33
"803","E104","JAGATPUR","MOHANSARAI",1,17
"804","E104","KACHAHARI","BHULLANPUR",1,22
"805","E104","KACHAHARI","BOULIA",1,17
"806","E104","KACHAHARI","CANTT RLY STATION",3,36
"807","E104","KACHAHARI","CANTT RLY
STATION",3,36
"808","E104","KACHAHARI","CHANDPUR
CHAURAHA",1,22
"809","E104","KACHAHARI","MARUEE",2,76
"810","E104","KACHAHARI","MIRZAMURAD
BAZAR",3,129
"811","E104","KACHAHARI","MOHANSARAI",3,99
"812","E104","KACHAHARI","RAJATALAB",2,76
"813","E104","KACHAHARI","RAKHAUNA",1,38
"814","E104","KACHAHARI","ROHANIA",1,27
"815","E104","KACHAHARI","SADHU KI KUTIYA",1,43
"816","E104","KIT","BHULLANPUR",1,33
"817","E104","KIT","CANTT RLY STATION",2,76
"818","E104","KIT","NATINIYA DAI",1,43
"819","E104","KIT","SINDHORA",1,64
"820","E104","LAHARTARA","AYAR",1,33
"821","E104","LAHARTARA","CANTT RLY STATION",1,12
"822","E104","LAHARTARA","KIT",1,38
"823","E104","LAHARTARA","MOHANSARAI",1,27
"824","E104","LALPUR T.F.C.","MODHAILA",1,27
"825","E104","LALPUR T.F.C.","NADESAR",1,17
"826","E104","MARUEE","CANTT RLY STATION",2,86
"827","E104","MARUEE","CANTT RLY
STATION",4,172
"828","E104","MARUEE","KACHAHARI",1,38
"829","E104","MARUEE","LAHARTARA",2,86
"830","E104","MARUEE","MURDAHA",1,27
"831","E104","MARUEE","ROHANIA",3,144
"832","E104","MARUEE","SADHU KI KUTIYA",1,59
"833","E104","MIRZAMURAD BAZAR","BHOJUBEER",2,86
"834","E104","MIRZAMURAD BAZAR","SINDHORA",2,128
"835","E104","MIRZAMURAD
BAZAR","AHIRAULI",1,54
"836","E104","MIRZAMURAD
BAZAR","BHOJUBEER",11,473
"837","E104","MIRZAMURAD
BAZAR","BHULLANPUR",1,33
"838","E104","MIRZAMURAD
BAZAR","CANTT RLY STATION",3,129
"839","E104","MIRZAMURAD
BAZAR","CANTT RLY
STATION",5,215
"840","E104","MIRZAMURAD
BAZAR","GARTHAMA",1,59
"841","E104","MIRZAMURAD
BAZAR","MODHAILA",1,33
"842","E104","MODHAILA","AYAR",1,38
"843","E104","MODHAILA","BOULIA",1,12
"844","E104","MODHAILA","CANTT RLY STATION",3,51
"845","E104","MODHAILA","GARTHAMA",1,43
"846","E104","MODHAILA","LALPUR T.F.C.",1,27
"847","E104","MODHAILA","MIRZAMURAD
BAZAR",2,66
"848","E104","MODHAILA","SARAIYA",1,43
"849","E104","MOHANSARAI","BHOJUBEER",5,165
"850","E104","MOHANSARAI","CANTT RLY STATION",30,810
"851","E104","MOHANSARAI","CANTT RLY
STATION",7,189
"852","E104","MOHANSARAI","CHANDPUR
CHAURAHA",6,132
"853","E104","MOHANSARAI","KACHAHARI",1,33
"854","E104","MOHANSARAI","LALPUR T.F.C.",1,38
"855","E104","MOHANSARAI","MIRZAMURAD
BAZAR",1,27
"856","E104","MOHANSARAI","MURDAHA",4,172
"857","E104","MOHANSARAI","ROHANIA",2,34
"858","E104","MURDAHA","BHOJUBEER",2,44
"859","E104","MURDAHA","CANTT RLY STATION",2,54
"860","E104","MURDAHA","CANTT RLY
STATION",1,27
"861","E104","MURDAHA","RAJATALAB",3,129
"862","E104","MURDAHA","SINDHORA",4,132
"863","E104","NADESAR","CANTT RLY STATION",4,48
"864","E104","NADESAR","CANTT RLY
STATION",1,12
"865","E104","NADESAR","MOHANSARAI",2,66
"866","E104","NADESAR","SARAIYA",2,76
"867","E104","NATINIYA DAI","CANTT RLY STATION",1,22
"868","E104","NATINIYA DAI","JAGATPUR",2,66
"869","E104","NATINIYA DAI","KIT",2,86
"870","E104","NATINIYA DAI","LAHARTARA",1,22
"871","E104","NATINIYA DAI","MARUEE",3,99
"872","E104","NATINIYA DAI","MIRZAMURAD
BAZAR",1,48
"873","E104","NATINIYA DAI","MOHANSARAI",1,38
"874","E104","NATINIYA DAI","MURDAHA",3,51
"875","E104","NATINIYA DAI","NADESAR",2,34
"876","E104","NATINIYA DAI","RAJATALAB",4,152
"877","E104","NATINIYA DAI","SAHABABAD",1,33
"878","E104","NATINIYA DAI","SINDHORA",8,304
"879","E104","PALAHI PATTI","CANTT RLY STATION",1,38
"880","E104","PALAHI PATTI","CANTT RLY
STATION",1,38
"881","E104","PALAHI PATTI","MIRZAMURAD
BAZAR",5,295
"882","E104","PALAHI PATTI","NADESAR",2,66
"883","E104","PALAHI PATTI","NATINIYA DAI",1,27
"884","E104","PALAHI PATTI","SINDHORA",1,22
"885","E104","RAJATALAB","BELWARIYA",1,43
"886","E104","RAJATALAB","BOULIA",7,189
"887","E104","RAJATALAB","CANTT RLY STATION",19,627
"888","E104","RAJATALAB","CANTT RLY
STATION",12,396
"889","E104","RAJATALAB","CHANDPUR
CHAURAHA",2,54
"890","E104","RAJATALAB","GOSAIPUR",4,192
"891","E104","RAJATALAB","KIT",1,17
"892","E104","RAJATALAB","MIRZAMURAD E
STATION",1,22
"893","E104","RAJATALAB","MURDAHA",3,129
"894","E104","RAJATALAB","NADESAR",2,66
"895","E104","RAJATALAB","NATINIYA DAI",7,266
"896","E104","RAJATALAB","RAKHAUNA",1,12
"897","E104","RAJATALAB","SARAIYA",2,108
"898","E104","ROHANIA","BELWARIYA",1,33
"899","E104","ROHANIA","BHOJUBEER",2,54
"900","E104","ROHANIA","CANTT RLY STATION",6,132
"901","E104","ROHANIA","CANTT RLY
STATION",5,110
"902","E104","ROHANIA","LAHARTARA",1,17
"903","E104","ROHANIA","MIRZAMURAD
BAZAR",2,66
"904","E104","ROHANIA","MOHANSARAI",2,34
"905","E104","ROHANIA","MURDAHA",1,38
"906","E104","ROHANIA","NATINIYA DAI",2,66
"907","E104","SADHU KI KUTIYA","BHOJUBEER",1,43
"908","E104","SADHU KI KUTIYA","BOULIA",1,33
"909","E104","SADHU KI KUTIYA","CANTT RLY STATION",2,76
"910","E104","SADHU KI KUTIYA","CANTT RLY
STATION",1,38
"911","E104","SADHU KI KUTIYA","SINDHORA",4,256
"912","E104","SAHABABAD","CANTT RLY STATION",8,216
"913","E104","SAHABABAD","CANTT RLY
STATION",1,27
"914","E104","SAHABABAD","MIRZAMURAD
BAZAR",1,27
"915","E104","SARAIYA","AYAR",2,44
"916","E104","SARAIYA","BHOJUBEER",1,33
"917","E104","SARAIYA","CANTT RLY STATION",5,190
"918","E104","SARAIYA","CANTT RLY
STATION",9,342
"919","E104","SARAIYA","MIRZAMURAD
BAZAR",1,64
"920","E104","SARAIYA","MODHAILA",2,86
"921","E104","SINDHORA","AHIRAULI",1,27
"922","E104","SINDHORA","AYAR",4,108
"923","E104","SINDHORA","BHOJUBEER",8,304
"924","E104","SINDHORA","CANTT RLY STATION",51,2193
"925","E104","SINDHORA","CANTT RLY
STATION",73,3913
"926","E104","SINDHORA","CHANDMARI",2,66
"927","E104","SINDHORA","CHANDPUR
CHAURAHA",1,48
"928","E104","SINDHORA","CIRCUIT HOUSE",21,798
"929","E104","SINDHORA","KACHAHARI",1,43
"930","E104","SINDHORA","LAHARTARA",4,172
"931","E104","SINDHORA","MIRZAMURAD E
STATION",3,192
"932","E104","SINDHORA","MIRZAMURAD
BAZAR",5,320
"933","E104","SINDHORA","MODHAILA",1,48
"934","E104","SINDHORA","MOHANSARAI",8,432
"935","E104","SINDHORA","NATINIYA DAI",1,38
